DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-12-30 00:00:00;4;0;0;2;3
2019-12-30 00:15:00;14;2;5;4;5
2019-12-30 00:30:00;2;0;1;2;1
2019-12-30 00:45:00;4;0;1;2;1
2019-12-30 01:00:00;1;0;1;2;1
2019-12-30 01:15:00;2;0;1;2;0
2019-12-30 01:30:00;2;0;1;0;2
2019-12-30 01:45:00;0;0;0;0;1
2019-12-30 02:00:00;2;0;0;1;0
2019-12-30 02:15:00;0;0;0;0;2
2019-12-30 02:30:00;3;0;0;0;0
2019-12-30 02:45:00;1;0;0;0;0
2019-12-30 03:00:00;0;0;0;3;1
2019-12-30 03:15:00;0;1;0;1;1
2019-12-30 03:30:00;0;0;0;0;1
2019-12-30 03:45:00;2;0;0;2;1
2019-12-30 04:00:00;0;0;0;1;0
2019-12-30 04:15:00;1;0;1;1;0
2019-12-30 04:30:00;0;0;0;1;3
2019-12-30 04:45:00;3;0;1;1;0
2019-12-30 05:00:00;4;1;1;2;2
2019-12-30 05:15:00;2;0;0;2;6
2019-12-30 05:30:00;3;1;2;1;9
2019-12-30 05:45:00;4;0;1;6;6
2019-12-30 06:00:00;6;2;3;5;9
2019-12-30 06:15:00;7;3;2;8;17
2019-12-30 06:30:00;11;2;5;9;10
2019-12-30 06:45:00;17;4;5;14;12
2019-12-30 07:00:00;11;4;5;6;17
2019-12-30 07:15:00;13;7;4;11;13
2019-12-30 07:30:00;15;8;8;14;24
2019-12-30 07:45:00;18;8;6;13;26
2019-12-30 08:00:00;24;12;5;6;26
2019-12-30 08:15:00;22;7;6;18;28
2019-12-30 08:30:00;20;10;8;18;28
2019-12-30 08:45:00;28;12;15;23;31
2019-12-30 09:00:00;25;12;17;20;29
2019-12-30 09:15:00;23;12;11;24;35
2019-12-30 09:30:00;29;12;15;21;46
2019-12-30 09:45:00;31;13;11;19;51
2019-12-30 10:00:00;33;21;14;25;52
2019-12-30 10:15:00;43;12;13;21;52
2019-12-30 10:30:00;39;18;19;36;51
2019-12-30 10:45:00;40;10;18;43;76
2019-12-30 11:00:00;40;19;19;37;61
2019-12-30 11:15:00;42;28;22;40;67
2019-12-30 11:30:00;58;15;23;40;63
2019-12-30 11:45:00;40;14;27;47;67
2019-12-30 12:00:00;47;16;29;41;66
2019-12-30 12:15:00;46;10;31;30;89
2019-12-30 12:30:00;44;5;19;30;62
2019-12-30 12:45:00;42;11;25;32;64
2019-12-30 13:00:00;61;8;19;39;68
2019-12-30 13:15:00;34;7;17;34;51
2019-12-30 13:30:00;47;15;31;27;92
2019-12-30 13:45:00;61;24;19;48;76
2019-12-30 14:00:00;39;15;14;28;56
2019-12-30 14:15:00;43;20;17;40;59
2019-12-30 14:30:00;49;9;30;48;59
2019-12-30 14:45:00;63;14;24;47;328
2019-12-30 15:00:00;63;18;30;40;71
2019-12-30 15:15:00;54;10;25;46;62
2019-12-30 15:30:00;57;10;24;43;70
2019-12-30 15:45:00;46;12;29;31;63
2019-12-30 16:00:00;60;17;21;41;74
2019-12-30 16:15:00;63;8;25;36;66
2019-12-30 16:30:00;52;6;24;36;75
2019-12-30 16:45:00;42;12;32;41;61
2019-12-30 17:00:00;40;11;26;37;70
2019-12-30 17:15:00;41;13;20;33;66
2019-12-30 17:30:00;39;5;23;35;77
2019-12-30 17:45:00;37;9;21;31;60
2019-12-30 18:00:00;36;11;15;24;53
2019-12-30 18:15:00;35;10;11;17;59
2019-12-30 18:30:00;40;8;17;23;54
2019-12-30 18:45:00;38;17;12;20;46
2019-12-30 19:00:00;44;25;11;21;39
2019-12-30 19:15:00;39;12;16;23;35
2019-12-30 19:30:00;16;6;10;22;42
2019-12-30 19:45:00;20;6;9;13;43
2019-12-30 20:00:00;19;8;11;17;16
2019-12-30 20:15:00;17;3;9;15;36
2019-12-30 20:30:00;13;3;5;14;37
2019-12-30 20:45:00;19;4;3;14;22
2019-12-30 21:00:00;17;3;6;18;26
2019-12-30 21:15:00;14;0;6;3;23
2019-12-30 21:30:00;10;1;5;6;15
2019-12-30 21:45:00;13;1;8;5;20
2019-12-30 22:00:00;12;3;3;11;12
2019-12-30 22:15:00;4;2;3;12;22
2019-12-30 22:30:00;18;0;10;11;59
2019-12-30 22:45:00;24;3;10;11;25
2019-12-30 23:00:00;12;2;11;8;14
2019-12-30 23:15:00;9;1;1;3;11
2019-12-30 23:30:00;9;1;3;8;16
2019-12-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
