DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-08-21 00:00:00;0;7;0;3;3;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2019-08-21 00:15:00;0;4;0;6;1;1;0;1;2;1;0;1;1;0;0;0;0;0;0;0
2019-08-21 00:30:00;0;3;0;1;0;0;1;2;1;1;0;0;1;0;0;0;0;0;0;0
2019-08-21 00:45:00;3;7;1;6;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2019-08-21 01:00:00;0;3;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 01:15:00;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 01:30:00;0;5;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 01:45:00;0;3;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 02:00:00;0;4;0;3;3;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0
2019-08-21 02:15:00;0;7;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 02:30:00;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 02:45:00;0;5;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 03:00:00;0;3;0;4;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 03:15:00;0;5;0;2;7;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-08-21 03:30:00;1;5;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 03:45:00;0;7;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 04:00:00;0;3;0;5;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 04:15:00;0;7;1;7;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 04:30:00;0;12;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-21 04:45:00;3;13;0;5;5;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-08-21 05:00:00;1;17;3;10;9;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-08-21 05:15:00;2;28;2;15;8;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
