DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-06-19 00:00:00;0;7;7;8;3;0;0
2020-06-19 00:15:00;0;7;6;11;6;3;3
2020-06-19 00:30:00;0;13;10;10;9;0;0
2020-06-19 00:45:00;0;8;4;4;5;0;0
2020-06-19 01:00:00;0;11;4;11;6;0;0
2020-06-19 01:15:00;0;4;2;7;3;0;0
2020-06-19 01:30:00;0;8;2;4;5;0;0
2020-06-19 01:45:00;3;7;2;4;2;0;0
2020-06-19 02:00:00;0;7;7;4;3;0;0
2020-06-19 02:15:00;0;5;5;2;4;0;0
2020-06-19 02:30:00;0;4;1;5;5;0;0
2020-06-19 02:45:00;0;2;3;3;3;0;0
2020-06-19 03:00:00;0;3;2;1;4;0;0
2020-06-19 03:15:00;0;2;3;6;3;0;0
2020-06-19 03:30:00;0;4;1;6;2;0;0
2020-06-19 03:45:00;0;4;1;6;1;0;0
2020-06-19 04:00:00;0;4;4;14;5;0;0
2020-06-19 04:15:00;0;12;6;11;2;0;0
2020-06-19 04:30:00;0;7;2;12;4;0;0
2020-06-19 04:45:00;0;14;7;14;9;0;0
2020-06-19 05:00:00;0;26;11;25;14;0;0
2020-06-19 05:15:00;1;55;28;23;14;0;0
2020-06-19 05:30:00;0;64;44;35;29;1;1
2020-06-19 05:45:00;1;51;45;35;30;2;2
2020-06-19 06:00:00;8;61;49;32;42;5;5
2020-06-19 06:15:00;1;74;66;35;37;4;3
2020-06-19 06:30:00;3;114;99;53;50;7;8
2020-06-19 06:45:00;17;113;77;54;54;3;3
2020-06-19 07:00:00;7;131;122;44;42;3;3
2020-06-19 07:15:00;24;130;119;75;77;9;9
2020-06-19 07:30:00;55;113;95;71;83;3;3
2020-06-19 07:45:00;20;130;104;108;114;5;5
2020-06-19 08:00:00;36;105;71;81;85;6;6
2020-06-19 08:15:00;23;99;105;85;91;2;2
2020-06-19 08:30:00;6;105;84;80;79;3;3
2020-06-19 08:45:00;16;104;83;96;87;5;5
2020-06-19 09:00:00;2;121;91;77;72;4;4
2020-06-19 09:15:00;6;110;86;86;78;3;2
2020-06-19 09:30:00;23;115;75;89;76;4;5
2020-06-19 09:45:00;8;130;94;124;109;3;3
2020-06-19 10:00:00;17;122;90;94;116;4;3
2020-06-19 10:15:00;11;113;94;102;106;2;3
2020-06-19 10:30:00;182;120;97;112;107;4;4
2020-06-19 10:45:00;18;129;101;112;107;4;5
2020-06-19 11:00:00;38;104;98;108;115;3;3
2020-06-19 11:15:00;74;130;104;117;122;4;4
2020-06-19 11:30:00;13;115;82;117;112;6;6
2020-06-19 11:45:00;23;140;116;128;153;3;3
2020-06-19 12:00:00;39;114;100;112;147;2;2
2020-06-19 12:15:00;6;120;96;142;155;3;3
2020-06-19 12:30:00;20;140;109;114;133;3;3
2020-06-19 12:45:00;9;130;112;132;161;6;6
2020-06-19 13:00:00;9;150;104;131;130;2;2
2020-06-19 13:15:00;13;113;88;129;160;8;8
2020-06-19 13:30:00;33;125;87;138;134;6;6
2020-06-19 13:45:00;32;127;99;139;155;3;3
2020-06-19 14:00:00;6;129;112;113;142;3;3
2020-06-19 14:15:00;11;108;91;150;156;3;3
2020-06-19 14:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-19 14:45:00;9;144;117;150;173;3;3
2020-06-19 15:00:00;6;128;96;126;153;3;3
2020-06-19 15:15:00;5;107;85;136;141;3;3
2020-06-19 15:30:00;7;121;100;125;131;4;4
2020-06-19 15:45:00;16;121;77;130;140;5;5
2020-06-19 16:00:00;15;122;116;116;137;3;3
2020-06-19 16:15:00;3;131;94;145;140;3;3
2020-06-19 16:30:00;7;107;82;116;144;4;4
2020-06-19 16:45:00;5;120;94;131;151;5;5
2020-06-19 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-19 17:15:00;8;132;99;147;140;2;2
2020-06-19 17:30:00;14;122;102;115;136;6;6
2020-06-19 17:45:00;6;112;105;123;155;4;4
2020-06-19 18:00:00;10;130;108;113;129;4;4
2020-06-19 18:15:00;4;104;91;123;118;3;3
2020-06-19 18:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-19 18:45:00;37;100;86;97;96;3;3
2020-06-19 19:00:00;3;97;105;113;104;2;2
2020-06-19 19:15:00;49;80;70;89;97;4;4
2020-06-19 19:30:00;1;84;64;82;73;5;5
2020-06-19 19:45:00;21;94;75;82;63;2;2
2020-06-19 20:00:00;4;73;54;72;59;3;3
2020-06-19 20:15:00;0;49;38;74;72;2;2
2020-06-19 20:30:00;0;64;47;67;48;3;3
2020-06-19 20:45:00;7;57;46;66;43;1;1
2020-06-19 21:00:00;0;48;47;59;44;3;3
2020-06-19 21:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-19 21:30:00;0;42;25;64;45;1;1
2020-06-19 21:45:00;27;38;38;52;43;1;1
2020-06-19 22:00:00;0;34;40;77;44;2;2
2020-06-19 22:15:00;0;39;27;56;45;2;2
2020-06-19 22:30:00;0;34;33;63;44;1;1
2020-06-19 22:45:00;0;32;17;35;25;1;1
2020-06-19 23:00:00;1;27;18;24;29;2;2
2020-06-19 23:15:00;0;18;18;21;21;1;1
2020-06-19 23:30:00;1;20;21;28;21;1;1
2020-06-19 23:45:00;0;17;15;30;17;0;0
