DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-05-09 00:00:00;7;3;3;2;2;2;10;3
2020-05-09 00:15:00;7;7;1;2;4;8;6;2
2020-05-09 00:30:00;6;8;6;4;1;4;12;5
2020-05-09 00:45:00;2;7;2;2;2;6;6;5
2020-05-09 01:00:00;4;7;2;4;3;7;9;7
2020-05-09 01:15:00;6;9;4;2;2;3;5;3
2020-05-09 01:30:00;3;3;1;1;1;3;6;6
2020-05-09 01:45:00;4;3;4;2;2;3;6;1
2020-05-09 02:00:00;4;2;3;2;1;3;4;2
2020-05-09 02:15:00;4;3;1;0;0;0;6;2
2020-05-09 02:30:00;2;5;1;2;2;2;2;2
2020-05-09 02:45:00;1;3;3;1;1;1;2;2
2020-05-09 03:00:00;1;2;2;0;0;0;2;3
2020-05-09 03:15:00;3;6;4;2;3;4;2;1
2020-05-09 03:30:00;2;5;3;2;2;2;5;1
2020-05-09 03:45:00;1;2;2;1;1;1;1;1
2020-05-09 04:00:00;2;4;1;2;1;3;0;2
2020-05-09 04:15:00;3;2;1;2;1;4;7;4
2020-05-09 04:30:00;4;8;2;3;2;5;3;1
2020-05-09 04:45:00;5;3;2;2;2;4;4;0
2020-05-09 05:00:00;3;2;0;3;2;3;7;0
2020-05-09 05:15:00;5;3;4;6;7;10;10;5
2020-05-09 05:30:00;10;10;6;7;5;11;8;7
2020-05-09 05:45:00;10;15;10;7;5;16;9;4
2020-05-09 06:00:00;9;11;9;7;3;12;8;5
2020-05-09 06:15:00;13;13;7;12;11;16;12;6
2020-05-09 06:30:00;15;18;15;20;15;32;10;3
2020-05-09 06:45:00;16;19;9;18;17;27;20;4
2020-05-09 07:00:00;16;12;7;9;9;19;19;11
2020-05-09 07:15:00;22;24;15;14;10;25;18;15
2020-05-09 07:30:00;17;16;13;24;11;32;20;22
2020-05-09 07:45:00;30;26;10;22;17;45;27;11
2020-05-09 08:00:00;21;25;10;31;19;48;29;10
2020-05-09 08:15:00;29;19;12;29;23;47;25;14
2020-05-09 08:30:00;39;45;14;32;23;56;25;21
2020-05-09 08:45:00;39;41;16;34;36;59;35;29
2020-05-09 09:00:00;44;42;14;33;29;60;39;40
2020-05-09 09:15:00;66;43;25;45;40;78;42;36
2020-05-09 09:30:00;55;54;26;33;37;89;62;41
2020-05-09 09:45:00;73;66;16;38;47;94;44;49
2020-05-09 10:00:00;64;65;25;49;45;93;56;46
2020-05-09 10:15:00;84;75;17;40;51;96;60;62
2020-05-09 10:30:00;77;61;23;37;52;111;60;74
2020-05-09 10:45:00;66;77;25;45;48;110;88;72
2020-05-09 11:00:00;86;79;28;43;53;100;69;72
2020-05-09 11:15:00;64;62;33;41;46;104;72;87
2020-05-09 11:30:00;89;85;28;52;56;114;82;77
2020-05-09 11:45:00;71;73;31;39;39;94;72;80
2020-05-09 12:00:00;74;78;26;48;58;115;83;77
2020-05-09 12:15:00;79;74;30;32;44;91;74;62
2020-05-09 12:30:00;69;83;34;39;44;87;77;77
2020-05-09 12:45:00;76;73;32;35;45;85;65;68
2020-05-09 13:00:00;80;87;25;29;33;83;68;72
2020-05-09 13:15:00;75;73;40;41;53;101;73;89
2020-05-09 13:30:00;78;65;24;125;42;88;81;73
2020-05-09 13:45:00;87;79;24;81;43;87;83;63
