DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-02-21 00:00:00;5;11;6;2;13;8;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 00:15:00;12;17;13;4;25;26;6;14;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 00:30:00;19;19;14;0;15;16;6;10;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 00:45:00;9;11;8;0;20;20;4;8;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 01:00:00;14;19;13;1;15;17;5;12;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 01:15:00;15;19;6;2;26;22;1;6;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 01:30:00;10;12;11;2;22;26;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 01:45:00;16;17;10;1;22;23;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 02:00:00;14;19;7;1;18;16;2;8;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 02:15:00;11;14;12;3;21;14;2;8;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 02:30:00;5;12;10;0;19;19;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 02:45:00;9;16;9;1;14;17;5;8;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 03:00:00;7;19;8;1;19;15;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 03:15:00;9;18;7;0;13;13;2;10;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 03:30:00;7;10;6;1;17;12;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 03:45:00;9;17;10;2;20;16;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 04:00:00;14;17;8;0;20;20;4;6;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 04:15:00;14;20;10;0;13;10;6;7;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 04:30:00;25;28;12;0;17;16;3;9;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 04:45:00;29;34;11;2;33;22;7;9;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 05:00:00;49;67;27;6;36;26;12;29;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 05:15:00;78;110;50;6;45;27;26;44;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 05:30:00;54;72;32;13;45;26;22;34;0;0;0;0;0;0;0;0;0;0;0
2020-02-21 05:45:00;68;87;61;8;65;50;21;52;0;0;0;0;0;0;0;1;0;0;0
2020-02-21 06:00:00;65;85;56;17;72;64;33;49;2;0;0;0;0;0;0;4;0;0;0
2020-02-21 06:15:00;84;107;69;16;74;67;34;66;1;1;0;0;0;0;0;1;0;0;0
2020-02-21 06:30:00;74;102;69;16;67;56;36;74;4;2;0;0;0;0;0;3;0;0;0
2020-02-21 06:45:00;96;110;80;12;81;72;35;81;8;7;0;0;0;0;0;1;0;0;0
2020-02-21 07:00:00;91;123;62;20;80;61;35;78;7;7;0;0;0;0;0;3;1;0;0
2020-02-21 07:15:00;84;127;84;24;79;87;31;82;8;5;0;0;0;0;0;5;0;0;0
2020-02-21 07:30:00;99;143;90;35;98;86;58;111;2;3;0;0;0;0;2;5;0;0;0
2020-02-21 07:45:00;111;128;87;20;102;102;40;108;5;6;0;0;0;0;0;4;0;0;0
2020-02-21 08:00:00;96;124;83;25;93;94;46;75;4;3;0;0;0;0;0;5;3;0;0
2020-02-21 08:15:00;100;126;73;20;91;77;39;79;3;2;0;0;0;0;0;8;2;0;0
2020-02-21 08:30:00;91;123;88;23;83;90;46;84;9;7;0;0;0;0;0;7;2;0;0
2020-02-21 08:45:00;91;128;84;25;76;98;37;78;11;14;0;0;0;0;8;9;0;0;0
2020-02-21 09:00:00;87;99;86;10;101;108;48;122;11;12;0;0;0;0;0;5;0;0;0
2020-02-21 09:15:00;79;87;84;19;112;111;46;94;16;13;0;0;0;0;0;7;0;0;0
2020-02-21 09:30:00;85;126;105;22;100;140;59;81;19;14;0;0;0;0;0;7;3;0;0
2020-02-21 09:45:00;98;118;110;14;132;152;53;108;25;17;0;0;0;0;0;9;6;1;2
2020-02-21 10:00:00;91;113;83;20;135;153;50;81;24;12;0;0;0;0;0;7;0;0;0
2020-02-21 10:15:00;96;107;106;16;136;167;60;68;17;11;0;0;0;0;0;6;2;0;0
2020-02-21 10:30:00;101;120;89;18;127;132;56;85;28;18;0;0;0;0;0;11;0;0;0
2020-02-21 10:45:00;108;116;74;10;132;139;54;82;25;11;0;0;0;0;0;11;0;0;0
2020-02-21 11:00:00;97;116;97;13;154;156;58;76;26;19;0;0;0;0;0;10;3;0;0
2020-02-21 11:15:00;109;121;88;14;148;141;50;87;29;14;0;0;0;0;0;8;3;0;0
2020-02-21 11:30:00;109;127;110;15;158;154;65;95;31;23;0;0;0;0;0;9;0;0;1
2020-02-21 11:45:00;109;123;69;20;125;133;39;72;30;21;0;0;0;0;0;7;2;0;0
2020-02-21 12:00:00;98;123;62;10;138;138;43;68;21;10;0;0;0;0;0;10;2;0;0
2020-02-21 12:15:00;88;102;72;20;145;145;39;68;20;15;0;0;0;0;0;9;1;0;0
2020-02-21 12:30:00;110;142;81;19;156;127;49;81;25;20;0;0;0;0;0;7;10;0;0
2020-02-21 12:45:00;104;144;86;18;145;132;65;95;19;14;0;0;0;0;0;6;2;1;0
2020-02-21 13:00:00;104;127;83;19;144;131;61;90;22;22;0;0;0;0;0;7;9;0;6
2020-02-21 13:15:00;118;126;79;23;160;140;44;57;21;20;0;0;0;0;0;9;3;0;0
2020-02-21 13:30:00;121;157;92;22;150;141;49;92;21;16;0;0;0;0;0;6;17;2;0
2020-02-21 13:45:00;118;132;81;28;152;125;55;101;25;22;0;0;0;0;0;11;14;0;2
2020-02-21 14:00:00;124;146;75;22;154;135;47;73;13;20;0;0;0;0;0;9;16;0;0
2020-02-21 14:15:00;112;139;82;21;137;114;43;78;27;16;0;0;0;0;1;7;1;0;0
2020-02-21 14:30:00;111;134;73;17;153;131;37;109;24;21;0;0;0;0;0;11;0;0;2
2020-02-21 14:45:00;123;145;97;21;163;144;55;94;25;21;0;0;0;0;0;9;0;0;0
2020-02-21 15:00:00;98;144;87;20;162;145;60;88;24;17;0;0;0;0;0;5;4;0;0
2020-02-21 15:15:00;107;138;94;28;146;127;57;78;27;27;0;0;0;0;0;8;3;0;0
2020-02-21 15:30:00;128;141;96;19;137;120;59;80;21;17;0;0;0;0;0;15;13;0;6
2020-02-21 15:45:00;117;144;69;18;145;131;49;52;28;22;0;0;0;0;0;10;17;0;0
2020-02-21 16:00:00;106;129;69;12;159;114;52;79;22;18;0;0;0;0;0;11;74;0;0
2020-02-21 16:15:00;109;121;112;20;142;119;47;70;87;15;0;0;0;0;0;9;26;0;10
2020-02-21 16:30:00;109;136;96;18;145;134;39;85;34;18;0;0;0;0;0;7;15;0;1
2020-02-21 16:45:00;124;134;68;22;159;124;47;60;18;12;0;0;0;0;0;11;0;2;0
2020-02-21 17:00:00;116;133;83;20;160;118;50;80;24;13;0;0;0;0;0;5;5;1;0
2020-02-21 17:15:00;126;148;85;24;149;123;50;77;29;23;0;0;0;0;0;12;2;0;0
2020-02-21 17:30:00;99;123;85;19;159;140;49;91;16;17;0;0;0;0;0;8;0;0;0
2020-02-21 17:45:00;128;130;77;20;128;118;48;68;30;22;0;0;0;0;0;11;1;0;0
2020-02-21 18:00:00;112;130;86;14;159;140;46;72;28;20;0;0;0;0;0;10;1;0;2
2020-02-21 18:15:00;110;139;97;15;137;128;49;85;27;25;0;0;0;0;0;8;0;1;0
2020-02-21 18:30:00;101;115;90;13;124;119;43;60;21;17;0;0;0;0;0;5;3;0;0
2020-02-21 18:45:00;93;95;85;12;143;131;44;142;22;12;0;0;0;0;0;8;7;0;0
