DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-02-09 00:00:00;0;31;0;2;0;2;26;17;1;0
2020-02-09 00:15:00;0;25;2;0;0;1;37;22;4;1
2020-02-09 00:30:00;0;25;0;1;1;4;25;23;0;0
2020-02-09 00:45:00;0;26;1;1;2;2;24;16;2;0
2020-02-09 01:00:00;0;20;0;0;1;1;24;15;3;1
2020-02-09 01:15:00;0;24;0;0;0;5;17;18;1;0
2020-02-09 01:30:00;0;23;1;0;0;0;16;11;2;0
2020-02-09 01:45:00;0;20;1;2;1;3;12;15;1;1
2020-02-09 02:00:00;0;14;0;0;0;1;15;11;0;0
2020-02-09 02:15:00;0;17;0;0;0;1;16;7;1;0
2020-02-09 02:30:00;0;17;0;1;0;0;14;7;0;0
2020-02-09 02:45:00;0;19;1;0;0;3;17;8;0;0
2020-02-09 03:00:00;0;12;0;0;0;1;14;9;0;0
2020-02-09 03:15:00;0;14;0;0;0;0;12;2;0;0
2020-02-09 03:30:00;0;10;0;0;0;1;5;4;1;0
2020-02-09 03:45:00;0;21;0;0;0;2;13;8;1;0
2020-02-09 04:00:00;0;10;0;0;0;0;5;4;1;1
2020-02-09 04:15:00;0;12;0;1;1;2;15;5;0;0
2020-02-09 04:30:00;0;8;0;0;2;1;7;5;0;0
2020-02-09 04:45:00;0;6;0;0;0;2;11;5;2;0
2020-02-09 05:00:00;0;20;0;0;1;11;8;5;1;1
2020-02-09 05:15:00;0;24;0;0;1;5;14;10;1;0
2020-02-09 05:30:00;0;7;0;0;2;10;18;21;1;0
2020-02-09 05:45:00;0;24;0;1;0;11;19;22;1;0
2020-02-09 06:00:00;0;12;2;10;9;2;9;12;0;0
2020-02-09 06:15:00;0;10;4;2;5;2;13;5;2;1
2020-02-09 06:30:00;0;15;0;1;0;1;7;3;2;2
2020-02-09 06:45:00;0;14;0;0;0;15;6;8;0;0
2020-02-09 07:00:00;0;11;0;2;0;3;10;13;0;0
2020-02-09 07:15:00;0;17;3;2;0;1;12;9;0;0
2020-02-09 07:30:00;0;11;1;2;0;0;10;10;1;0
2020-02-09 07:45:00;0;20;2;1;2;6;12;12;2;1
2020-02-09 08:00:00;0;13;2;6;1;2;17;11;2;3
2020-02-09 08:15:00;0;27;1;2;2;2;22;17;3;2
2020-02-09 08:30:00;0;23;0;1;0;2;30;23;2;1
2020-02-09 08:45:00;0;34;0;2;2;7;35;37;3;1
2020-02-09 09:00:00;0;38;0;0;1;4;31;33;2;0
2020-02-09 09:15:00;0;45;0;2;1;7;48;58;2;2
2020-02-09 09:30:00;0;50;5;8;7;22;50;57;1;1
2020-02-09 09:45:00;0;52;1;3;2;10;60;55;3;1
2020-02-09 10:00:00;0;56;3;2;4;19;55;55;8;1
2020-02-09 10:15:00;0;70;1;4;4;2;56;58;4;0
2020-02-09 10:30:00;0;68;1;1;5;7;53;56;5;2
2020-02-09 10:45:00;0;58;0;1;2;5;75;62;4;0
2020-02-09 11:00:00;0;68;1;5;2;8;54;66;6;1
2020-02-09 11:15:00;0;72;2;0;3;7;66;62;5;1
2020-02-09 11:30:00;0;74;3;5;6;9;61;76;5;2
2020-02-09 11:45:00;0;73;0;2;2;14;70;76;6;2
2020-02-09 12:00:00;0;81;0;4;5;11;65;78;4;2
2020-02-09 12:15:00;0;69;1;5;8;21;90;91;4;5
2020-02-09 12:30:00;0;72;2;3;7;22;44;70;8;1
2020-02-09 12:45:00;0;83;2;2;3;20;59;77;6;2
2020-02-09 13:00:00;0;82;10;8;11;23;66;77;5;4
2020-02-09 13:15:00;0;86;1;7;5;23;72;81;3;2
2020-02-09 13:30:00;0;88;3;4;7;16;70;68;9;7
2020-02-09 13:45:00;0;104;4;3;5;19;68;98;3;1
2020-02-09 14:00:00;0;81;7;12;13;9;87;89;8;1
2020-02-09 14:15:00;0;79;1;5;7;12;80;96;4;1
2020-02-09 14:30:00;0;92;2;2;4;12;94;102;5;0
2020-02-09 14:45:00;0;100;2;6;5;16;78;90;7;4
2020-02-09 15:00:00;0;74;2;4;1;10;80;94;8;6
2020-02-09 15:15:00;0;88;4;3;6;14;63;70;5;2
2020-02-09 15:30:00;0;80;4;10;15;16;70;74;4;3
2020-02-09 15:45:00;0;84;5;5;6;12;71;100;5;2
2020-02-09 16:00:00;0;77;5;6;5;11;77;92;7;2
2020-02-09 16:15:00;0;88;4;0;5;9;65;82;7;4
2020-02-09 16:30:00;0;94;2;9;8;11;75;83;7;3
