DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-02-01 00:00:00;0;17;1;1;0;1;19;9;3;0
2020-02-01 00:15:00;0;35;0;1;1;6;19;16;0;0
2020-02-01 00:30:00;0;22;0;0;0;7;25;15;4;4
2020-02-01 00:45:00;0;22;1;1;2;1;15;9;2;1
2020-02-01 01:00:00;0;29;0;0;1;2;32;18;0;0
2020-02-01 01:15:00;0;22;0;0;0;1;25;15;1;0
2020-02-01 01:30:00;0;12;0;1;0;1;14;10;0;0
2020-02-01 01:45:00;0;14;1;1;0;0;11;6;1;0
2020-02-01 02:00:00;0;15;1;1;1;2;23;11;1;0
2020-02-01 02:15:00;0;14;0;0;0;2;12;8;1;0
2020-02-01 02:30:00;0;12;0;0;0;0;8;10;0;0
2020-02-01 02:45:00;0;8;0;0;0;1;12;6;0;0
2020-02-01 03:00:00;0;15;0;1;1;1;13;2;0;0
2020-02-01 03:15:00;0;10;0;0;0;0;4;9;3;3
2020-02-01 03:30:00;0;7;0;0;0;2;11;8;1;1
2020-02-01 03:45:00;0;7;1;0;2;0;8;4;0;0
2020-02-01 04:00:00;0;13;0;0;1;1;5;5;0;0
2020-02-01 04:15:00;0;8;0;1;0;0;10;6;0;0
2020-02-01 04:30:00;0;10;1;0;1;8;12;6;1;0
2020-02-01 04:45:00;0;11;0;0;1;6;12;5;2;2
2020-02-01 05:00:00;0;26;0;0;0;17;11;8;1;0
2020-02-01 05:15:00;0;27;0;0;1;19;14;13;1;1
2020-02-01 05:30:00;0;34;7;5;8;34;24;31;0;2
2020-02-01 05:45:00;0;48;17;37;43;20;23;28;1;1
2020-02-01 06:00:00;0;122;17;58;53;7;17;33;2;0
2020-02-01 06:15:00;0;55;11;17;16;18;26;26;0;1
2020-02-01 06:30:00;0;35;5;9;11;27;20;35;3;2
2020-02-01 06:45:00;0;39;0;3;4;20;20;18;1;1
2020-02-01 07:00:00;0;34;0;1;2;14;35;38;0;1
2020-02-01 07:15:00;0;40;0;1;1;23;22;28;0;0
2020-02-01 07:30:00;0;37;0;6;4;13;26;31;3;2
2020-02-01 07:45:00;0;60;1;2;1;9;33;34;3;2
2020-02-01 08:00:00;0;46;1;6;1;9;34;41;2;0
2020-02-01 08:15:00;0;51;0;4;2;9;44;44;2;0
2020-02-01 08:30:00;0;46;0;1;2;12;54;53;0;0
2020-02-01 08:45:00;0;55;0;4;4;16;60;61;5;0
2020-02-01 09:00:00;0;46;1;2;3;13;65;88;9;2
2020-02-01 09:15:00;0;69;4;5;6;22;60;92;8;5
2020-02-01 09:30:00;0;90;6;12;5;25;86;107;8;3
2020-02-01 09:45:00;0;92;1;6;6;13;82;107;9;3
2020-02-01 10:00:00;0;84;4;7;9;12;105;134;8;2
2020-02-01 10:15:00;0;105;3;2;5;14;102;133;11;2
2020-02-01 10:30:00;0;96;1;9;9;19;104;145;6;2
2020-02-01 10:45:00;0;140;7;8;9;18;93;121;9;2
