DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2019-10-10 00:00:00;4;2;4;2;1;7;5;2;2;3;4;1;8;14;9;0;0;1;24;0;0;0;0;0
2019-10-10 00:15:00;4;7;7;1;4;11;6;2;5;4;5;3;6;17;13;2;0;0;30;0;0;0;0;0
2019-10-10 00:30:00;1;3;2;1;2;9;1;1;4;2;4;3;7;14;8;0;0;0;30;0;0;0;0;0
2019-10-10 00:45:00;2;4;2;1;0;5;6;1;4;2;4;1;9;12;4;0;0;0;30;0;0;0;0;0
2019-10-10 01:00:00;1;3;2;2;1;10;6;1;2;1;6;3;1;8;5;0;0;0;35;0;0;0;0;0
2019-10-10 01:15:00;0;0;2;2;1;3;1;2;0;1;2;0;4;10;5;0;0;0;39;0;0;0;0;0
2019-10-10 01:30:00;2;0;1;1;0;6;4;1;1;3;5;2;2;6;5;0;0;0;39;0;0;0;0;0
2019-10-10 01:45:00;2;3;2;1;1;1;0;2;4;1;3;1;3;11;10;1;0;0;39;0;0;0;0;0
2019-10-10 02:00:00;1;0;0;0;1;5;3;1;2;2;2;1;1;9;8;0;0;0;39;0;0;0;0;0
2019-10-10 02:15:00;0;0;1;0;1;2;2;1;6;0;2;1;1;7;7;0;0;0;36;0;0;0;0;0
2019-10-10 02:30:00;0;1;2;0;0;1;1;1;2;1;3;1;6;13;7;0;0;1;39;0;0;0;0;0
2019-10-10 02:45:00;0;1;1;1;1;3;4;0;1;1;2;0;3;10;7;0;0;0;39;0;0;0;0;0
2019-10-10 03:00:00;0;0;0;0;2;8;2;0;1;1;3;0;0;3;4;0;0;0;39;0;0;0;0;0
2019-10-10 03:15:00;0;0;0;0;2;5;3;0;3;1;1;1;2;5;4;1;0;1;39;0;0;0;0;0
2019-10-10 03:30:00;0;0;0;3;0;1;2;3;6;0;7;1;4;9;5;1;0;1;39;0;0;0;0;0
2019-10-10 03:45:00;0;0;1;1;1;4;6;2;3;0;5;0;5;15;11;1;0;1;39;0;0;0;0;0
2019-10-10 04:00:00;0;1;0;0;0;4;1;0;6;1;5;1;7;13;8;0;0;0;36;0;0;0;0;0
2019-10-10 04:15:00;0;0;1;1;0;3;4;5;3;1;8;3;14;25;13;0;0;0;39;0;0;0;0;0
2019-10-10 04:30:00;0;1;0;2;0;3;10;3;4;1;8;1;12;30;20;0;0;0;39;0;0;0;0;0
2019-10-10 04:45:00;0;0;1;1;1;8;8;5;10;4;14;14;9;27;20;2;0;0;39;0;0;0;0;0
2019-10-10 05:00:00;2;3;3;3;1;19;14;8;12;7;28;23;20;51;40;1;0;0;30;0;0;0;0;0
2019-10-10 05:15:00;1;3;0;3;3;24;22;6;10;11;50;52;30;67;49;3;0;0;30;0;0;0;0;0
2019-10-10 05:30:00;3;3;11;12;1;37;26;11;16;7;57;56;45;86;70;1;0;1;30;0;0;0;0;0
2019-10-10 05:45:00;1;5;6;10;13;33;33;25;22;19;41;35;64;92;72;0;0;0;30;0;0;0;0;0
2019-10-10 06:00:00;1;7;15;13;9;34;40;29;23;19;42;47;87;81;77;9;0;0;30;0;0;0;0;0
2019-10-10 06:15:00;6;10;21;13;15;60;53;20;24;19;74;66;69;113;105;14;0;0;30;0;0;0;0;0
2019-10-10 06:30:00;3;8;24;18;15;59;64;22;27;43;65;84;71;88;94;15;0;0;30;0;0;0;0;0
2019-10-10 06:45:00;8;11;19;17;29;74;64;28;27;48;86;90;74;95;110;23;0;0;30;0;0;0;0;0
2019-10-10 07:00:00;5;10;19;22;49;83;77;28;37;65;90;91;73;99;90;20;0;1;30;0;0;0;0;0
2019-10-10 07:15:00;16;13;20;24;54;84;73;39;39;89;81;86;65;71;83;37;0;0;30;0;0;0;0;0
2019-10-10 07:30:00;17;23;40;34;77;84;80;52;45;116;87;97;74;96;90;62;0;1;30;0;0;0;0;0
2019-10-10 07:45:00;19;28;29;24;70;71;77;36;39;104;77;77;54;78;86;53;0;0;29;0;0;0;0;0
2019-10-10 08:00:00;16;22;36;31;45;86;76;42;37;64;75;69;83;84;83;44;0;1;30;1;0;0;0;0
2019-10-10 08:15:00;12;15;24;19;38;75;59;39;40;56;60;64;83;99;102;28;0;0;30;0;0;0;0;0
2019-10-10 08:30:00;16;16;27;19;29;73;76;49;49;58;63;56;70;66;92;29;0;0;29;0;0;0;0;0
2019-10-10 08:45:00;12;21;30;24;32;67;57;53;46;48;63;65;92;100;91;15;0;0;30;0;0;0;0;0
2019-10-10 09:00:00;15;21;23;24;25;71;71;31;25;39;48;46;76;93;94;21;0;0;30;0;0;0;0;0
2019-10-10 09:15:00;14;21;34;21;23;67;57;42;30;52;63;43;69;91;97;25;0;0;30;0;0;0;0;0
2019-10-10 09:30:00;14;17;28;17;17;56;63;25;31;36;55;53;63;84;67;15;0;0;26;0;0;0;0;0
2019-10-10 09:45:00;14;22;16;17;37;84;74;53;41;45;63;46;79;94;102;28;0;0;30;0;0;0;0;0
2019-10-10 10:00:00;13;23;37;26;25;72;74;38;39;39;55;47;98;101;96;19;0;0;30;0;0;0;0;0
2019-10-10 10:15:00;18;23;34;22;35;68;54;43;36;52;56;50;79;99;100;30;0;0;30;0;0;0;0;0
2019-10-10 10:30:00;33;33;33;41;26;72;63;58;52;40;48;37;94;107;96;22;0;0;30;0;0;0;0;0
2019-10-10 10:45:00;37;28;38;31;25;63;65;49;47;54;52;55;78;96;87;16;0;1;30;0;0;0;0;0
2019-10-10 11:00:00;23;28;35;29;32;70;64;41;38;36;52;43;79;76;78;17;0;0;30;0;0;0;0;0
2019-10-10 11:15:00;19;27;43;26;28;62;69;46;38;42;65;55;87;93;102;26;0;0;30;0;0;0;0;0
2019-10-10 11:30:00;15;22;47;30;20;82;69;37;36;34;45;39;75;90;79;14;0;0;27;0;0;0;0;0
2019-10-10 11:45:00;22;21;26;22;28;80;86;60;52;39;42;44;102;111;106;14;0;0;30;0;0;0;0;0
2019-10-10 12:00:00;31;31;41;23;34;65;66;40;41;28;59;56;86;91;82;15;0;0;30;0;0;0;0;0
2019-10-10 12:15:00;17;25;38;25;24;88;86;55;48;29;41;36;93;102;102;14;0;1;30;0;0;0;0;0
2019-10-10 12:30:00;14;19;40;37;23;93;82;47;47;42;57;59;89;106;89;20;0;0;30;0;0;0;0;0
2019-10-10 12:45:00;28;25;35;37;26;90;82;44;37;42;61;52;84;96;94;11;0;0;30;0;0;0;0;0
2019-10-10 13:00:00;17;22;27;37;22;80;82;40;41;32;57;50;84;89;76;16;0;0;30;0;0;0;0;0
2019-10-10 13:15:00;25;27;50;37;24;81;92;52;42;35;70;76;106;84;97;15;0;0;30;0;0;0;0;0
2019-10-10 13:30:00;16;24;49;40;16;83;94;55;43;51;69;76;101;114;93;16;0;0;30;0;0;0;0;0
2019-10-10 13:45:00;24;21;28;21;33;79;73;45;45;36;65;56;105;107;97;19;0;0;30;0;0;0;0;0
2019-10-10 14:00:00;17;22;51;29;24;84;94;45;51;34;53;52;104;105;106;22;0;0;30;0;0;0;0;0
2019-10-10 14:15:00;31;29;39;33;28;80;94;66;50;46;53;51;111;124;102;24;0;0;30;0;0;0;0;0
2019-10-10 14:30:00;23;26;58;27;23;92;91;66;57;35;62;56;100;87;93;18;0;0;29;1;0;0;0;0
2019-10-10 14:45:00;23;28;42;29;16;82;101;54;48;41;63;49;112;95;101;16;0;0;30;0;0;0;0;0
2019-10-10 15:00:00;29;40;51;43;28;90;101;58;51;35;66;64;118;111;94;15;0;0;30;0;0;0;0;0
