DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-10-19 00:00:00;20;1;0;20;0;10;1;0;0
2019-10-19 00:15:00;27;5;0;19;0;14;0;0;0
2019-10-19 00:30:00;26;5;0;12;0;12;1;0;0
2019-10-19 00:45:00;24;3;0;11;0;13;1;0;0
2019-10-19 01:00:00;12;2;0;13;0;12;1;0;0
2019-10-19 01:15:00;13;2;0;5;0;14;1;0;0
2019-10-19 01:30:00;7;1;0;9;0;12;0;0;0
2019-10-19 01:45:00;10;3;0;8;0;14;1;0;0
2019-10-19 02:00:00;7;2;1;7;0;12;1;0;0
2019-10-19 02:15:00;12;6;0;5;0;14;1;0;0
2019-10-19 02:30:00;4;0;1;10;0;12;1;0;0
2019-10-19 02:45:00;4;2;0;2;0;13;0;0;0
2019-10-19 03:00:00;13;0;0;2;0;12;1;0;0
2019-10-19 03:15:00;9;2;2;5;0;14;1;0;0
2019-10-19 03:30:00;3;0;0;2;0;12;1;0;0
2019-10-19 03:45:00;7;4;0;6;0;14;1;0;0
2019-10-19 04:00:00;3;1;0;4;0;12;0;0;0
2019-10-19 04:15:00;7;1;0;2;0;13;1;0;0
2019-10-19 04:30:00;3;0;0;7;0;12;1;0;0
2019-10-19 04:45:00;15;2;0;6;0;14;1;0;0
2019-10-19 05:00:00;11;1;2;12;0;10;0;0;0
2019-10-19 05:15:00;33;4;3;26;0;10;1;0;0
2019-10-19 05:30:00;29;20;1;84;0;10;1;0;0
2019-10-19 05:45:00;55;55;2;159;0;13;1;0;0
2019-10-19 06:00:00;48;26;1;78;0;12;0;0;0
2019-10-19 06:15:00;26;14;0;54;0;13;1;0;0
2019-10-19 06:30:00;29;11;1;52;0;12;1;0;0
2019-10-19 06:45:00;32;15;1;32;0;14;1;0;0
2019-10-19 07:00:00;22;13;2;39;0;13;0;0;0
2019-10-19 07:15:00;31;10;8;50;0;13;1;0;0
2019-10-19 07:30:00;27;9;2;60;0;13;1;0;0
2019-10-19 07:45:00;34;13;4;63;1;13;0;0;0
2019-10-19 08:00:00;30;15;8;53;0;12;1;0;0
2019-10-19 08:15:00;41;5;10;54;0;13;1;0;0
