DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-07-30 00:00:00;2;3;9;2;0;0;8;0;0
2020-07-30 00:15:00;4;10;14;0;0;0;7;0;0
2020-07-30 00:30:00;2;5;8;0;0;0;5;0;0
2020-07-30 00:45:00;1;7;9;0;0;0;11;0;0
2020-07-30 01:00:00;3;5;5;0;0;0;3;0;1
2020-07-30 01:15:00;1;2;3;0;1;0;4;0;0
2020-07-30 01:30:00;2;4;5;2;1;0;5;0;0
2020-07-30 01:45:00;4;2;6;2;0;0;2;0;0
2020-07-30 02:00:00;2;4;2;0;0;0;2;0;0
2020-07-30 02:15:00;0;1;2;1;0;0;1;0;0
2020-07-30 02:30:00;2;1;5;0;0;1;3;0;0
2020-07-30 02:45:00;0;1;1;0;0;0;1;0;0
2020-07-30 03:00:00;1;1;1;1;0;0;3;0;0
2020-07-30 03:15:00;2;3;3;0;0;0;1;0;0
2020-07-30 03:30:00;0;1;1;0;0;0;0;0;0
2020-07-30 03:45:00;2;4;5;0;0;0;3;0;0
2020-07-30 04:00:00;4;7;12;1;0;0;6;0;0
2020-07-30 04:15:00;0;0;2;1;1;1;4;0;0
2020-07-30 04:30:00;2;3;4;0;0;0;1;0;0
2020-07-30 04:45:00;7;10;16;3;0;0;6;0;0
2020-07-30 05:00:00;1;9;11;4;2;2;17;0;0
2020-07-30 05:15:00;11;16;32;8;1;4;37;0;0
2020-07-30 05:30:00;14;22;39;5;3;4;53;0;0
2020-07-30 05:45:00;19;31;48;22;7;11;48;0;0
2020-07-30 06:00:00;21;25;42;24;4;8;39;0;0
2020-07-30 06:15:00;17;27;41;17;11;15;48;0;0
2020-07-30 06:30:00;31;39;74;17;12;23;89;3;10
2020-07-30 06:45:00;36;41;66;17;13;24;80;0;3
2020-07-30 07:00:00;26;32;97;13;10;13;78;3;8
2020-07-30 07:15:00;34;39;72;19;11;12;65;0;0
2020-07-30 07:30:00;45;39;77;13;5;6;89;3;5
2020-07-30 07:45:00;42;49;78;23;6;9;88;0;16
2020-07-30 08:00:00;30;48;73;24;8;12;52;16;3
2020-07-30 08:15:00;41;40;64;21;9;9;75;8;5
2020-07-30 08:30:00;35;35;62;12;8;11;94;0;14
2020-07-30 08:45:00;50;50;83;27;9;7;91;0;0
2020-07-30 09:00:00;34;34;53;15;9;4;57;11;21
2020-07-30 09:15:00;45;35;59;17;7;3;63;0;5
2020-07-30 09:30:00;42;59;74;15;4;3;89;0;19
2020-07-30 09:45:00;31;47;59;30;16;9;71;1;13
2020-07-30 10:00:00;28;47;68;12;7;9;55;0;16
2020-07-30 10:15:00;31;49;63;19;7;3;77;11;7
2020-07-30 10:30:00;38;56;70;21;8;4;71;1;0
2020-07-30 10:45:00;41;43;70;16;9;6;73;1;10
2020-07-30 11:00:00;34;54;75;21;10;8;79;2;11
2020-07-30 11:15:00;41;53;68;16;11;3;70;57;14
2020-07-30 11:30:00;40;54;84;24;10;3;70;12;10
2020-07-30 11:45:00;42;44;64;21;8;7;65;9;7
2020-07-30 12:00:00;46;49;90;18;8;14;78;15;5
2020-07-30 12:15:00;53;52;88;17;10;9;99;8;11
