DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-07-02 00:00:00;2;4;5;2;0;0;5;0;0
2020-07-02 00:15:00;2;5;8;0;0;0;9;0;0
2020-07-02 00:30:00;2;6;11;1;1;3;6;0;0
2020-07-02 00:45:00;1;1;4;4;0;0;3;0;0
2020-07-02 01:00:00;1;5;6;1;0;0;4;0;0
2020-07-02 01:15:00;1;1;3;0;0;0;4;0;0
2020-07-02 01:30:00;0;4;3;0;0;0;3;0;0
2020-07-02 01:45:00;0;2;1;2;1;0;3;0;0
2020-07-02 02:00:00;0;2;3;1;0;0;6;0;0
2020-07-02 02:15:00;0;1;1;0;0;0;0;0;0
2020-07-02 02:30:00;1;0;1;0;0;0;1;0;0
2020-07-02 02:45:00;1;5;5;3;1;0;1;0;0
2020-07-02 03:00:00;2;1;3;0;0;0;2;0;0
2020-07-02 03:15:00;0;0;0;1;1;1;2;0;0
2020-07-02 03:30:00;3;4;4;0;0;0;1;0;0
2020-07-02 03:45:00;0;1;1;0;0;0;1;0;0
2020-07-02 04:00:00;0;4;4;0;0;1;2;0;0
2020-07-02 04:15:00;2;3;6;0;1;0;4;0;0
2020-07-02 04:30:00;3;2;6;0;0;0;10;0;0
2020-07-02 04:45:00;3;9;11;1;0;1;10;0;0
2020-07-02 05:00:00;11;18;26;5;4;8;43;0;0
2020-07-02 05:15:00;5;17;31;6;5;5;53;0;0
2020-07-02 05:30:00;19;30;53;9;8;7;89;0;2
2020-07-02 05:45:00;27;35;74;28;8;18;73;0;0
2020-07-02 06:00:00;33;41;61;19;4;6;41;0;0
2020-07-02 06:15:00;28;40;68;23;7;18;53;0;0
2020-07-02 06:30:00;49;35;88;17;15;31;100;2;8
2020-07-02 06:45:00;40;52;101;16;14;18;87;1;7
2020-07-02 07:00:00;46;42;86;22;19;19;95;2;7
2020-07-02 07:15:00;56;51;80;21;10;11;87;4;2
2020-07-02 07:30:00;70;61;99;26;9;11;109;5;49
2020-07-02 07:45:00;72;76;111;25;12;20;119;5;25
2020-07-02 08:00:00;52;40;83;17;7;18;102;1;7
2020-07-02 08:15:00;48;41;81;18;7;5;69;2;3
2020-07-02 08:30:00;45;42;81;23;9;8;80;3;6
2020-07-02 08:45:00;39;49;82;23;9;5;66;0;6
2020-07-02 09:00:00;20;38;48;16;8;4;62;0;0
2020-07-02 09:15:00;32;39;63;16;9;5;59;0;12
2020-07-02 09:30:00;23;47;62;18;8;4;59;4;3
2020-07-02 09:45:00;23;56;79;10;4;7;73;3;7
2020-07-02 10:00:00;36;54;78;15;11;4;62;2;0
2020-07-02 10:15:00;30;39;59;34;7;3;49;3;0
2020-07-02 10:30:00;37;57;80;14;8;5;75;7;4
2020-07-02 10:45:00;25;35;53;12;7;6;68;3;7
2020-07-02 11:00:00;42;48;77;23;9;6;65;15;1
2020-07-02 11:15:00;33;45;63;14;7;11;68;17;8
2020-07-02 11:30:00;40;54;73;20;8;5;78;10;12
2020-07-02 11:45:00;33;59;123;16;10;5;69;4;27
