DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-02-25 00:00:00;10;3;5;10;1;1
2020-02-25 00:15:00;15;3;9;10;1;3
2020-02-25 00:30:00;15;2;5;9;2;1
2020-02-25 00:45:00;15;5;2;6;0;3
2020-02-25 01:00:00;12;1;3;8;0;2
2020-02-25 01:15:00;7;2;4;8;0;1
2020-02-25 01:30:00;3;1;5;3;0;1
2020-02-25 01:45:00;5;1;3;1;0;1
2020-02-25 02:00:00;9;2;1;6;0;2
2020-02-25 02:15:00;6;0;3;6;0;2
2020-02-25 02:30:00;8;4;0;6;1;0
2020-02-25 02:45:00;8;2;4;5;1;2
2020-02-25 03:00:00;8;0;3;5;0;2
2020-02-25 03:15:00;5;1;3;6;2;1
2020-02-25 03:30:00;7;0;5;1;0;2
2020-02-25 03:45:00;6;2;4;8;1;0
2020-02-25 04:00:00;12;2;4;8;1;3
2020-02-25 04:15:00;11;4;5;11;1;1
2020-02-25 04:30:00;18;9;4;16;2;8
2020-02-25 04:45:00;31;12;9;7;0;6
2020-02-25 05:00:00;48;34;12;22;4;8
2020-02-25 05:15:00;68;61;13;36;1;8
2020-02-25 05:30:00;99;86;30;56;3;17
2020-02-25 05:45:00;95;97;32;83;3;11
2020-02-25 06:00:00;86;79;39;83;4;12
2020-02-25 06:15:00;122;89;41;73;7;14
2020-02-25 06:30:00;127;126;44;79;3;14
2020-02-25 06:45:00;121;128;39;97;7;17
2020-02-25 07:00:00;107;133;43;74;11;39
2020-02-25 07:15:00;126;124;39;90;7;38
2020-02-25 07:30:00;125;142;55;121;13;37
2020-02-25 07:45:00;136;130;68;97;9;44
2020-02-25 08:00:00;105;114;63;78;7;31
2020-02-25 08:15:00;129;112;73;118;12;34
2020-02-25 08:30:00;125;120;58;101;11;32
2020-02-25 08:45:00;107;100;61;125;7;25
2020-02-25 09:00:00;110;103;68;93;7;20
2020-02-25 09:15:00;103;81;59;84;9;28
2020-02-25 09:30:00;107;84;62;128;9;34
2020-02-25 09:45:00;107;86;80;96;8;36
2020-02-25 10:00:00;123;93;76;116;12;34
2020-02-25 10:15:00;128;96;73;115;11;30
2020-02-25 10:30:00;132;92;84;124;9;37
2020-02-25 10:45:00;130;91;82;132;10;35
2020-02-25 11:00:00;125;89;74;113;11;29
2020-02-25 11:15:00;126;109;80;113;14;42
2020-02-25 11:30:00;134;102;77;135;13;40
2020-02-25 11:45:00;127;105;79;127;12;40
2020-02-25 12:00:00;137;115;108;174;28;45
2020-02-25 12:15:00;132;117;105;160;16;47
2020-02-25 12:30:00;115;90;86;144;14;41
2020-02-25 12:45:00;134;90;71;119;14;40
2020-02-25 13:00:00;111;115;73;129;14;29
2020-02-25 13:15:00;121;116;67;137;14;38
2020-02-25 13:30:00;144;127;79;144;16;43
2020-02-25 13:45:00;148;118;75;133;16;37
2020-02-25 14:00:00;144;112;76;125;17;52
2020-02-25 14:15:00;125;99;122;194;28;39
2020-02-25 14:30:00;122;90;104;167;20;60
2020-02-25 14:45:00;130;110;102;157;10;43
2020-02-25 15:00:00;114;99;103;160;14;42
2020-02-25 15:15:00;122;100;101;169;17;39
2020-02-25 15:30:00;112;104;110;187;21;37
2020-02-25 15:45:00;127;98;101;169;11;36
2020-02-25 16:00:00;130;112;123;178;15;46
2020-02-25 16:15:00;144;113;114;181;19;37
2020-02-25 16:30:00;123;101;121;206;28;51
2020-02-25 16:45:00;148;104;112;198;21;40
2020-02-25 17:00:00;155;135;127;187;26;48
2020-02-25 17:15:00;140;117;110;182;29;48
2020-02-25 17:30:00;140;111;103;159;22;45
2020-02-25 17:45:00;139;114;99;163;19;30
2020-02-25 18:00:00;141;104;104;153;12;58
2020-02-25 18:15:00;126;103;82;137;15;42
2020-02-25 18:30:00;126;99;82;141;15;45
2020-02-25 18:45:00;115;77;78;120;17;43
2020-02-25 19:00:00;110;73;64;119;12;37
2020-02-25 19:15:00;95;75;67;106;17;37
2020-02-25 19:30:00;89;63;46;104;14;27
2020-02-25 19:45:00;83;67;46;69;9;17
2020-02-25 20:00:00;61;50;50;71;4;28
2020-02-25 20:15:00;82;55;50;84;3;10
2020-02-25 20:30:00;68;39;53;83;8;11
2020-02-25 20:45:00;70;42;40;53;3;10
2020-02-25 21:00:00;81;47;39;62;7;10
2020-02-25 21:15:00;59;53;28;49;9;8
2020-02-25 21:30:00;69;36;49;54;5;8
2020-02-25 21:45:00;54;25;53;77;4;12
2020-02-25 22:00:00;52;28;54;77;5;4
2020-02-25 22:15:00;52;26;30;56;0;6
2020-02-25 22:30:00;36;21;22;36;3;3
2020-02-25 22:45:00;36;21;16;34;1;2
2020-02-25 23:00:00;52;25;30;27;1;11
2020-02-25 23:15:00;32;15;15;35;5;4
2020-02-25 23:30:00;29;14;10;22;3;2
