DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2019-08-22 00:00:00;7;15;12;10;8;0;0;0;0;0;0;0
2019-08-22 00:15:00;2;5;7;12;4;0;0;0;0;0;0;0
2019-08-22 00:30:00;3;7;4;8;5;0;0;0;0;0;0;0
2019-08-22 00:45:00;2;3;9;7;6;0;0;0;0;0;0;0
2019-08-22 01:00:00;6;7;8;9;7;0;0;0;0;0;0;0
2019-08-22 01:15:00;0;2;4;6;7;0;0;0;0;0;0;0
2019-08-22 01:30:00;2;4;9;6;4;0;0;0;0;0;0;0
2019-08-22 01:45:00;1;8;5;2;8;0;0;0;0;0;0;0
2019-08-22 02:00:00;3;4;5;0;3;0;0;0;0;0;0;0
2019-08-22 02:15:00;2;2;5;1;3;0;0;0;0;0;0;0
2019-08-22 02:30:00;1;6;2;3;2;0;0;0;0;0;0;0
2019-08-22 02:45:00;3;3;2;1;3;0;0;0;0;0;0;0
2019-08-22 03:00:00;3;4;2;2;2;0;0;0;0;0;0;0
2019-08-22 03:15:00;1;0;1;2;1;0;0;0;0;0;0;0
2019-08-22 03:30:00;2;1;4;3;2;0;0;0;0;0;0;0
2019-08-22 03:45:00;1;4;2;1;3;0;0;0;0;0;0;0
2019-08-22 04:00:00;3;3;1;6;3;0;0;0;0;0;0;0
2019-08-22 04:15:00;4;3;3;7;2;0;0;0;0;0;0;0
2019-08-22 04:30:00;6;4;3;9;5;0;0;0;0;0;0;0
2019-08-22 04:45:00;8;9;8;6;6;0;0;0;0;0;0;0
2019-08-22 05:00:00;8;19;10;15;12;0;0;0;0;0;0;0
2019-08-22 05:15:00;15;26;20;8;13;0;0;0;0;0;0;0
2019-08-22 05:30:00;28;42;38;41;33;0;0;0;0;0;0;0
2019-08-22 05:45:00;21;24;18;41;44;0;0;0;0;0;0;0
2019-08-22 06:00:00;30;35;31;43;57;0;0;0;0;0;0;0
2019-08-22 06:15:00;28;40;18;57;58;0;0;0;0;0;0;0
2019-08-22 06:30:00;44;42;33;85;99;0;2;0;0;2;1;0
2019-08-22 06:45:00;31;58;42;90;113;0;0;0;0;0;0;0
2019-08-22 07:00:00;35;39;35;86;110;1;1;0;0;0;4;0
2019-08-22 07:15:00;43;58;41;81;129;3;1;0;0;2;2;0
2019-08-22 07:30:00;45;51;23;86;108;1;3;0;0;11;1;3
2019-08-22 07:45:00;69;58;48;90;113;0;2;0;0;18;12;5
2019-08-22 08:00:00;42;55;40;83;94;1;4;0;0;0;10;2
2019-08-22 08:15:00;55;61;53;75;89;4;2;0;0;12;3;10
2019-08-22 08:30:00;49;45;51;83;83;0;2;0;0;4;7;2
2019-08-22 08:45:00;50;69;52;67;83;0;4;0;0;9;6;1
2019-08-22 09:00:00;40;46;45;58;56;3;3;0;0;2;12;15
2019-08-22 09:15:00;52;55;56;63;78;3;0;0;0;6;4;6
2019-08-22 09:30:00;43;53;41;68;95;3;8;0;0;21;3;0
2019-08-22 09:45:00;32;70;46;69;74;3;1;0;0;1;12;32
2019-08-22 10:00:00;46;62;65;64;64;4;2;0;0;10;2;0
2019-08-22 10:15:00;43;56;43;56;69;3;2;0;0;17;3;0
2019-08-22 10:30:00;47;56;50;68;76;2;1;0;0;1;2;0
2019-08-22 10:45:00;39;54;48;60;78;4;5;0;0;3;4;0
2019-08-22 11:00:00;43;65;50;53;62;9;2;0;0;19;6;2
2019-08-22 11:15:00;62;75;67;50;74;10;1;0;0;3;3;0
2019-08-22 11:30:00;37;67;58;62;61;5;5;0;0;40;7;0
2019-08-22 11:45:00;40;76;59;61;77;5;4;0;0;15;10;4
2019-08-22 12:00:00;50;56;60;68;66;0;2;0;0;2;2;3
2019-08-22 12:15:00;48;66;53;49;62;11;1;0;0;12;13;24
2019-08-22 12:30:00;45;50;47;64;77;1;0;0;0;0;22;4
2019-08-22 12:45:00;45;63;64;51;71;3;2;0;0;21;8;8
2019-08-22 13:00:00;43;72;65;66;69;3;2;0;0;1;3;0
2019-08-22 13:15:00;45;67;59;60;79;4;3;0;0;14;7;14
2019-08-22 13:30:00;61;76;46;54;71;5;4;0;0;12;9;6
2019-08-22 13:45:00;49;72;69;67;66;4;2;0;0;22;10;28
2019-08-22 14:00:00;41;74;52;75;100;2;3;0;0;27;6;10
