DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-09-11 00:00:00;0;2;1;6;3;0;8;6;6;0;0
2019-09-11 00:15:00;0;3;2;7;8;2;3;7;11;4;4
2019-09-11 00:30:00;0;0;0;2;1;22;1;6;5;2;2
2019-09-11 00:45:00;0;1;0;6;2;7;0;3;2;1;0
2019-09-11 01:00:00;0;2;0;5;5;4;3;2;4;2;2
2019-09-11 01:15:00;0;1;0;8;4;4;1;3;3;0;0
2019-09-11 01:30:00;0;0;0;4;4;3;0;5;5;0;1
2019-09-11 01:45:00;0;0;0;1;2;2;0;0;1;0;0
2019-09-11 02:00:00;0;0;0;0;0;0;3;1;2;1;1
2019-09-11 02:15:00;0;1;0;2;1;1;3;2;2;1;1
2019-09-11 02:30:00;0;0;0;1;1;1;2;1;1;1;1
2019-09-11 02:45:00;0;0;0;5;3;1;2;2;3;1;1
2019-09-11 03:00:00;0;1;0;3;4;2;1;1;0;0;0
2019-09-11 03:15:00;1;0;0;1;2;1;2;2;1;1;1
2019-09-11 03:30:00;0;0;0;5;2;1;1;3;3;0;0
2019-09-11 03:45:00;0;0;0;3;2;1;2;0;0;0;0
2019-09-11 04:00:00;0;0;0;2;4;1;0;1;2;1;1
2019-09-11 04:15:00;0;1;1;5;3;1;1;6;4;1;1
2019-09-11 04:30:00;0;4;0;4;5;2;2;9;5;2;2
2019-09-11 04:45:00;0;2;0;6;2;0;3;13;8;3;3
2019-09-11 05:00:00;0;6;0;8;13;5;1;14;19;8;7
2019-09-11 05:15:00;4;16;0;20;17;5;4;48;41;10;6
2019-09-11 05:30:00;3;12;0;21;21;8;6;59;58;22;17
2019-09-11 05:45:00;7;18;5;45;34;9;6;84;77;28;26
2019-09-11 06:00:00;8;25;4;47;24;5;14;56;59;18;17
2019-09-11 06:15:00;2;26;1;58;34;11;13;67;71;14;10
2019-09-11 06:30:00;5;34;5;51;31;9;17;114;120;14;13
2019-09-11 06:45:00;10;41;4;61;39;12;22;123;159;36;29
2019-09-11 07:00:00;10;44;2;67;42;11;24;120;147;32;23
2019-09-11 07:15:00;12;52;12;81;53;14;38;112;175;40;28
2019-09-11 07:30:00;14;74;5;106;66;17;65;119;165;36;28
2019-09-11 07:45:00;21;57;2;110;82;22;45;121;153;33;38
2019-09-11 08:00:00;21;54;4;115;79;25;19;134;128;33;26
2019-09-11 08:15:00;22;55;12;87;67;15;28;115;139;31;28
2019-09-11 08:30:00;17;43;4;102;60;13;33;97;121;29;23
2019-09-11 08:45:00;6;31;7;78;54;18;34;79;99;9;10
2019-09-11 09:00:00;13;32;3;75;43;8;34;71;72;10;12
2019-09-11 09:15:00;5;16;8;76;48;35;23;74;76;18;16
2019-09-11 09:30:00;14;23;7;85;59;14;34;89;92;12;16
2019-09-11 09:45:00;6;34;6;89;51;31;24;83;73;9;8
2019-09-11 10:00:00;9;24;11;75;50;26;20;80;81;10;6
2019-09-11 10:15:00;5;26;7;78;49;16;29;60;55;9;8
2019-09-11 10:30:00;7;23;2;84;58;19;30;71;60;11;8
2019-09-11 10:45:00;10;25;7;86;61;16;34;79;79;9;9
2019-09-11 11:00:00;14;27;7;96;64;18;37;68;73;15;13
2019-09-11 11:15:00;9;23;4;87;67;24;26;67;63;11;12
2019-09-11 11:30:00;18;37;3;120;93;20;29;79;72;7;8
2019-09-11 11:45:00;14;24;5;97;72;14;49;87;76;13;12
2019-09-11 12:00:00;14;37;3;109;74;13;39;75;52;17;16
2019-09-11 12:15:00;12;27;2;109;87;18;38;61;57;8;7
2019-09-11 12:30:00;18;29;2;117;70;16;52;62;69;9;8
2019-09-11 12:45:00;12;28;8;112;77;12;39;75;80;14;11
2019-09-11 13:00:00;24;30;7;91;89;19;33;72;71;11;5
2019-09-11 13:15:00;11;24;1;119;101;26;40;71;64;13;9
2019-09-11 13:30:00;10;46;3;107;79;14;46;80;87;17;14
2019-09-11 13:45:00;9;31;8;117;88;19;27;82;83;15;12
2019-09-11 14:00:00;13;30;4;110;85;131;35;69;64;13;12
2019-09-11 14:15:00;11;24;9;141;112;82;32;74;68;6;6
2019-09-11 14:30:00;17;32;4;160;142;31;40;65;64;12;10
2019-09-11 14:45:00;16;21;6;145;122;35;33;74;69;13;12
2019-09-11 15:00:00;13;34;8;137;119;38;36;76;67;11;7
2019-09-11 15:15:00;8;25;6;166;146;55;37;83;86;21;15
2019-09-11 15:30:00;12;27;4;159;134;30;39;84;77;14;11
2019-09-11 15:45:00;17;22;9;159;145;24;31;90;80;14;11
2019-09-11 16:00:00;29;49;2;176;172;25;53;76;75;14;11
2019-09-11 16:15:00;7;21;7;177;152;17;42;96;63;13;10
2019-09-11 16:30:00;11;25;3;162;151;31;58;87;57;9;8
2019-09-11 16:45:00;20;34;9;153;142;24;35;87;92;24;21
2019-09-11 17:00:00;16;34;5;148;110;18;45;95;87;18;13
2019-09-11 17:15:00;20;29;2;179;160;19;39;87;83;11;8
2019-09-11 17:30:00;16;22;4;141;122;22;35;78;87;15;15
2019-09-11 17:45:00;12;29;5;112;91;26;46;94;99;23;17
2019-09-11 18:00:00;12;23;5;124;103;117;26;77;77;15;13
2019-09-11 18:15:00;4;20;6;109;73;48;37;84;84;17;10
2019-09-11 18:30:00;15;27;8;81;62;17;41;66;79;17;16
2019-09-11 18:45:00;11;15;1;77;66;17;26;59;58;17;15
2019-09-11 19:00:00;8;25;5;79;59;52;28;59;64;19;16
2019-09-11 19:15:00;7;19;3;69;59;17;22;58;43;5;5
2019-09-11 19:30:00;11;14;5;59;41;24;16;45;52;10;10
2019-09-11 19:45:00;14;22;3;72;46;40;36;54;56;13;11
2019-09-11 20:00:00;7;15;3;47;44;30;43;62;48;8;7
2019-09-11 20:15:00;5;9;2;50;45;11;26;47;49;3;1
2019-09-11 20:30:00;13;10;2;64;30;7;19;49;42;9;9
2019-09-11 20:45:00;3;11;2;48;36;36;19;27;19;3;2
2019-09-11 21:00:00;3;15;2;48;36;18;20;43;34;5;5
2019-09-11 21:15:00;7;12;1;50;27;126;15;33;21;6;5
2019-09-11 21:30:00;0;14;0;36;28;41;19;24;24;1;1
2019-09-11 21:45:00;4;5;0;42;38;22;16;35;22;6;4
2019-09-11 22:00:00;6;6;3;37;43;43;10;20;20;1;0
2019-09-11 22:15:00;2;4;0;40;27;43;16;23;15;1;0
2019-09-11 22:30:00;3;4;2;30;22;89;16;19;11;3;2
2019-09-11 22:45:00;4;5;1;21;18;33;13;12;10;2;2
2019-09-11 23:00:00;1;2;0;21;23;33;6;10;10;4;4
2019-09-11 23:15:00;1;3;1;19;14;43;10;10;14;7;5
2019-09-11 23:30:00;1;0;0;17;6;45;6;6;12;3;4
2019-09-11 23:45:00;0;1;0;9;14;48;5;12;8;1;1
