DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-01-04 00:00:00;16;13;8;0;20;23;7;8;0;0;0;0;0;0
2020-01-04 00:15:00;16;11;9;4;13;19;1;1;0;0;0;0;0;0
2020-01-04 00:30:00;15;17;7;4;5;13;7;5;0;0;0;0;0;0
2020-01-04 00:45:00;13;5;7;3;9;12;7;5;0;0;0;0;0;0
2020-01-04 01:00:00;16;6;8;3;6;9;7;3;0;0;0;0;0;0
2020-01-04 01:15:00;11;12;8;2;11;10;5;3;0;0;0;0;0;0
2020-01-04 01:30:00;8;10;8;1;6;11;4;4;0;0;0;0;0;0
2020-01-04 01:45:00;5;6;3;0;11;9;2;4;0;0;0;0;0;0
2020-01-04 02:00:00;5;11;5;0;6;11;9;4;0;0;0;0;0;0
2020-01-04 02:15:00;9;8;2;1;5;6;4;3;0;0;0;0;0;0
2020-01-04 02:30:00;3;9;5;0;3;3;6;2;0;0;0;0;0;0
2020-01-04 02:45:00;3;8;3;0;1;5;2;1;0;0;0;0;0;0
2020-01-04 03:00:00;11;7;2;1;7;5;3;2;0;0;0;0;0;0
2020-01-04 03:15:00;5;3;5;3;3;4;1;2;0;0;0;0;0;0
2020-01-04 03:30:00;4;3;1;0;2;2;1;2;0;0;0;0;0;0
2020-01-04 03:45:00;5;4;8;0;2;3;3;3;0;0;0;0;0;0
2020-01-04 04:00:00;2;3;4;1;6;5;5;3;0;0;0;0;0;0
2020-01-04 04:15:00;9;3;0;2;3;10;2;2;0;0;0;0;0;0
2020-01-04 04:30:00;5;5;0;0;4;3;1;3;0;0;0;0;0;0
2020-01-04 04:45:00;6;3;0;0;4;9;1;2;0;0;0;0;0;0
2020-01-04 05:00:00;13;4;3;0;2;6;2;6;0;0;0;0;0;0
2020-01-04 05:15:00;11;7;4;3;8;11;5;7;0;0;0;0;0;1
