DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-02-24 00:00:00;0;0;0;0;0;0;0;0;0
2020-02-24 00:15:00;1;0;0;0;0;0;0;0;0
2020-02-24 00:30:00;2;0;0;0;0;0;0;0;0
2020-02-24 00:45:00;1;0;0;1;0;0;0;0;0
2020-02-24 01:00:00;0;0;0;0;0;0;0;0;0
2020-02-24 01:15:00;2;0;1;0;0;0;0;0;0
2020-02-24 01:30:00;0;0;0;0;0;0;0;0;0
2020-02-24 01:45:00;0;0;0;0;0;0;0;0;0
2020-02-24 02:00:00;2;0;0;0;0;0;0;0;0
2020-02-24 02:15:00;0;0;1;0;0;0;0;0;0
2020-02-24 02:30:00;0;0;0;0;0;0;0;0;0
2020-02-24 02:45:00;0;0;0;0;0;0;0;0;0
2020-02-24 03:00:00;1;0;0;0;0;0;0;0;0
2020-02-24 03:15:00;0;0;0;0;0;0;0;0;0
2020-02-24 03:30:00;0;0;0;0;0;0;0;0;0
2020-02-24 03:45:00;0;0;1;0;0;0;0;0;0
2020-02-24 04:00:00;0;0;0;0;0;0;0;0;0
2020-02-24 04:15:00;0;0;0;0;0;0;0;0;0
2020-02-24 04:30:00;0;0;0;0;0;0;0;0;0
2020-02-24 04:45:00;1;0;1;0;0;0;0;0;0
2020-02-24 05:00:00;1;0;2;0;0;0;0;0;0
2020-02-24 05:15:00;2;0;2;0;0;0;0;0;0
2020-02-24 05:30:00;3;0;2;0;0;0;1;0;0
2020-02-24 05:45:00;5;0;0;0;0;0;0;0;0
2020-02-24 06:00:00;1;0;3;1;0;0;0;0;0
2020-02-24 06:15:00;1;0;7;2;0;0;0;0;0
2020-02-24 06:30:00;4;2;3;3;0;0;0;3;0
2020-02-24 06:45:00;4;2;5;3;0;0;0;1;0
2020-02-24 07:00:00;10;3;3;4;0;0;0;0;3
2020-02-24 07:15:00;14;7;9;1;1;2;1;0;3
2020-02-24 07:30:00;19;4;6;3;2;4;1;3;3
2020-02-24 07:45:00;25;1;8;5;2;0;2;0;0
2020-02-24 08:00:00;18;9;10;0;3;0;1;4;0
2020-02-24 08:15:00;22;5;9;4;1;0;1;0;3
2020-02-24 08:30:00;32;2;9;4;2;4;0;9;0
2020-02-24 08:45:00;32;5;11;7;2;1;1;4;0
2020-02-24 09:00:00;38;7;10;7;5;1;1;4;0
2020-02-24 09:15:00;50;9;16;7;1;0;0;2;0
2020-02-24 09:30:00;45;8;10;11;3;0;1;1;0
2020-02-24 09:45:00;49;7;7;5;5;0;7;0;0
2020-02-24 10:00:00;64;3;11;4;6;0;0;1;2
2020-02-24 10:15:00;67;9;15;6;4;0;6;1;0
2020-02-24 10:30:00;65;10;16;1;7;3;2;0;2
2020-02-24 10:45:00;66;5;6;7;7;1;4;0;32
2020-02-24 11:00:00;80;21;13;7;7;3;2;14;9
2020-02-24 11:15:00;70;10;18;8;8;2;1;1;3
2020-02-24 11:30:00;78;5;8;10;7;2;3;1;0
2020-02-24 11:45:00;66;18;11;2;12;0;1;0;12
2020-02-24 12:00:00;78;13;16;5;4;1;6;1;0
2020-02-24 12:15:00;63;6;7;10;5;3;0;46;0
2020-02-24 12:30:00;69;8;16;4;7;1;8;0;1
2020-02-24 12:45:00;62;3;7;7;5;0;3;2;2
2020-02-24 13:00:00;79;24;20;7;11;0;1;5;6
2020-02-24 13:15:00;86;5;14;9;21;0;2;36;4
2020-02-24 13:30:00;69;3;14;8;5;2;0;9;2
2020-02-24 13:45:00;68;10;23;11;2;2;1;12;2
2020-02-24 14:00:00;78;9;11;8;6;0;1;7;0
2020-02-24 14:15:00;80;7;5;6;6;0;2;0;17
2020-02-24 14:30:00;91;27;24;6;8;1;3;3;2
2020-02-24 14:45:00;91;3;7;4;8;0;2;2;2
2020-02-24 15:00:00;79;17;10;7;2;4;2;6;0
2020-02-24 15:15:00;72;9;14;7;2;0;3;0;1
2020-02-24 15:30:00;76;9;2;6;6;3;1;26;0
2020-02-24 15:45:00;97;9;45;8;3;2;4;7;0
2020-02-24 16:00:00;115;8;17;4;10;1;2;3;0
2020-02-24 16:15:00;106;22;18;3;7;1;1;0;5
2020-02-24 16:30:00;107;12;16;5;3;3;4;1;68
2020-02-24 16:45:00;102;14;21;4;6;1;4;0;5
2020-02-24 17:00:00;91;11;15;5;7;1;3;0;34
