DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-12-20 00:00:00;1;7;0;8;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 00:15:00;0;1;0;8;6;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2019-12-20 00:30:00;2;9;2;3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 00:45:00;0;2;0;9;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-20 01:00:00;0;3;0;3;5;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0
2019-12-20 01:15:00;0;5;0;1;5;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2019-12-20 01:30:00;0;3;0;2;6;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-20 01:45:00;0;7;0;5;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 02:00:00;1;3;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 02:15:00;0;8;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 02:30:00;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 02:45:00;0;10;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 03:00:00;1;4;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 03:15:00;0;4;1;3;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-20 03:30:00;0;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 03:45:00;0;11;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 04:00:00;1;6;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 04:15:00;0;8;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 04:30:00;1;8;1;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 04:45:00;2;14;1;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 05:00:00;1;14;1;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-20 05:15:00;3;32;6;17;11;2;0;0;0;3;0;0;3;0;0;0;0;0;0;0
2019-12-20 05:30:00;8;34;8;24;17;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0
2019-12-20 05:45:00;7;49;15;29;27;1;0;2;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-20 06:00:00;1;37;9;27;14;0;0;1;0;2;1;0;2;1;0;0;0;0;0;0
2019-12-20 06:15:00;11;72;12;39;31;0;0;1;0;5;2;0;5;1;0;0;0;0;0;0
2019-12-20 06:30:00;10;58;28;31;15;3;2;2;0;0;2;0;0;2;0;2;0;0;0;0
2019-12-20 06:45:00;36;86;49;52;23;1;3;2;2;4;2;1;4;2;0;1;0;19;0;0
2019-12-20 07:00:00;21;91;42;34;22;1;4;0;1;4;5;1;4;5;0;0;0;0;0;0
2019-12-20 07:15:00;28;109;50;39;35;4;1;7;1;5;5;1;5;4;0;0;0;0;0;0
2019-12-20 07:30:00;27;81;43;32;24;6;2;4;2;3;1;1;2;0;0;2;0;5;0;0
2019-12-20 07:45:00;36;94;46;48;27;1;2;1;4;7;6;3;9;6;0;0;0;0;0;0
2019-12-20 08:00:00;29;97;34;30;39;3;1;2;1;6;5;1;6;5;0;0;0;0;0;0
2019-12-20 08:15:00;25;85;25;29;44;2;0;1;2;4;3;2;4;3;0;0;0;0;0;0
2019-12-20 08:30:00;21;81;29;42;48;5;2;2;2;4;6;2;4;6;0;2;0;7;0;0
2019-12-20 08:45:00;30;107;25;33;49;5;3;4;2;4;4;2;4;4;0;0;0;0;0;0
2019-12-20 09:00:00;25;87;23;29;47;2;1;1;0;4;8;0;5;7;1;2;0;2;2;0
2019-12-20 09:15:00;25;109;38;37;61;7;4;5;4;7;5;2;6;6;0;2;2;2;0;0
2019-12-20 09:30:00;14;96;31;42;50;3;5;3;3;6;3;1;6;4;0;0;0;0;0;0
2019-12-20 09:45:00;32;101;33;42;54;7;2;5;6;7;3;4;6;5;0;1;0;5;0;0
