DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-04-17 00:00:00;2;2;0;4;1;10;6;1;0;1;1
2020-04-17 00:15:00;4;4;2;2;1;7;6;2;2;2;2
2020-04-17 00:30:00;3;2;0;2;2;4;2;2;0;3;2
2020-04-17 00:45:00;2;1;2;0;1;4;2;0;0;0;0
2020-04-17 01:00:00;7;4;0;0;1;3;2;0;0;1;1
2020-04-17 01:15:00;3;1;1;0;1;2;1;1;0;0;0
2020-04-17 01:30:00;5;3;2;2;1;3;2;0;0;0;0
2020-04-17 01:45:00;8;5;1;0;0;5;0;0;0;0;0
2020-04-17 02:00:00;8;6;0;1;1;1;2;1;0;0;0
2020-04-17 02:15:00;4;5;0;1;1;2;1;1;0;3;1
2020-04-17 02:30:00;1;2;0;0;0;3;2;0;0;0;0
2020-04-17 02:45:00;3;0;1;1;0;1;1;0;0;1;1
2020-04-17 03:00:00;5;3;1;0;0;3;1;0;0;0;0
2020-04-17 03:15:00;2;2;1;0;0;3;4;1;1;2;2
2020-04-17 03:30:00;5;0;0;1;0;6;4;0;0;1;0
2020-04-17 03:45:00;6;2;0;0;1;5;5;0;0;2;2
2020-04-17 04:00:00;6;5;1;1;1;2;4;1;0;2;1
2020-04-17 04:15:00;9;5;0;0;0;5;1;1;1;2;0
2020-04-17 04:30:00;9;8;2;0;1;7;9;1;0;1;1
2020-04-17 04:45:00;11;8;0;3;4;12;6;2;0;1;1
2020-04-17 05:00:00;18;9;2;2;2;16;3;1;0;1;1
2020-04-17 05:15:00;25;24;3;5;5;34;23;4;3;4;4
2020-04-17 05:30:00;31;26;2;12;12;61;50;2;10;7;9
2020-04-17 05:45:00;38;23;5;16;11;54;45;7;7;6;2
2020-04-17 06:00:00;52;51;1;15;14;49;37;4;6;5;4
2020-04-17 06:15:00;53;47;6;16;11;65;44;9;11;11;5
2020-04-17 06:30:00;49;55;12;17;15;68;72;10;14;22;8
2020-04-17 06:45:00;48;42;8;13;20;72;62;13;10;9;3
2020-04-17 07:00:00;49;39;7;24;11;64;68;12;10;13;5
2020-04-17 07:15:00;39;56;3;20;12;79;65;10;14;13;6
2020-04-17 07:30:00;60;39;10;31;16;68;63;14;13;9;7
2020-04-17 07:45:00;56;56;14;31;17;69;64;14;15;14;9
2020-04-17 08:00:00;53;42;7;52;15;50;37;12;15;25;12
2020-04-17 08:15:00;57;38;14;38;9;49;46;10;13;16;9
2020-04-17 08:30:00;55;36;8;33;18;59;57;12;26;30;15
2020-04-17 08:45:00;59;50;4;23;16;54;65;19;20;25;11
2020-04-17 09:00:00;54;37;17;22;14;53;40;14;24;30;15
2020-04-17 09:15:00;64;57;24;20;21;42;44;11;27;38;20
2020-04-17 09:30:00;60;51;21;24;20;60;42;21;22;33;17
2020-04-17 09:45:00;59;58;16;48;23;58;56;23;23;25;18
