DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-10-29 00:00:00;12;6;0;2;4;6;11;5;8;0;0;1
2019-10-29 00:15:00;10;6;4;5;15;8;12;18;8;0;0;0
2019-10-29 00:30:00;18;9;3;1;8;14;19;12;10;0;0;1
2019-10-29 00:45:00;5;3;2;1;6;13;5;8;13;2;0;1
2019-10-29 01:00:00;9;6;0;3;7;3;11;8;2;0;0;0
2019-10-29 01:15:00;10;5;2;0;4;6;11;4;4;0;0;0
2019-10-29 01:30:00;10;3;0;2;3;7;10;4;5;0;0;0
2019-10-29 01:45:00;11;8;2;0;3;2;12;5;2;0;0;0
2019-10-29 02:00:00;11;7;0;1;1;1;10;1;1;0;0;0
2019-10-29 02:15:00;9;2;0;0;0;4;11;0;4;0;0;2
2019-10-29 02:30:00;8;7;0;1;5;2;9;4;1;0;0;0
2019-10-29 02:45:00;5;4;0;1;4;13;5;5;12;0;0;0
2019-10-29 03:00:00;10;4;1;0;4;4;9;8;8;1;0;1
2019-10-29 03:15:00;15;6;1;1;0;2;16;3;3;0;0;0
2019-10-29 03:30:00;6;3;1;0;4;10;6;6;10;0;0;0
2019-10-29 03:45:00;13;4;0;0;3;5;13;4;6;0;0;0
2019-10-29 04:00:00;8;4;0;1;9;5;8;7;4;0;0;0
2019-10-29 04:15:00;21;7;1;0;6;10;22;7;11;0;0;0
2019-10-29 04:30:00;26;8;0;2;13;13;27;13;15;1;0;0
2019-10-29 04:45:00;35;14;2;0;16;16;34;15;20;1;0;1
2019-10-29 05:00:00;51;17;0;1;41;53;51;40;46;1;0;2
2019-10-29 05:15:00;64;16;3;5;61;69;64;71;65;1;0;1
2019-10-29 05:30:00;109;19;7;5;52;79;105;63;68;3;0;8
2019-10-29 05:45:00;145;28;5;15;40;73;147;61;65;1;0;2
2019-10-29 06:00:00;168;28;5;13;51;72;158;54;55;1;0;8
2019-10-29 06:15:00;188;28;4;12;69;98;185;74;97;3;0;8
2019-10-29 06:30:00;198;35;15;22;95;127;218;103;106;0;0;8
2019-10-29 06:45:00;158;29;12;14;129;182;175;127;146;1;0;12
2019-10-29 07:00:00;169;34;12;12;147;228;184;144;194;1;0;16
2019-10-29 07:15:00;206;46;14;15;155;205;234;133;168;0;0;18
2019-10-29 07:30:00;189;46;15;24;138;221;217;119;179;3;1;13
2019-10-29 07:45:00;201;45;18;26;117;181;222;107;160;5;1;18
2019-10-29 08:00:00;209;38;16;22;128;175;227;121;152;0;0;11
2019-10-29 08:15:00;181;41;19;26;123;167;197;114;155;2;0;14
2019-10-29 08:30:00;198;35;25;32;119;163;218;117;154;4;0;9
2019-10-29 08:45:00;197;32;28;26;110;173;199;110;163;2;4;10
2019-10-29 09:00:00;186;26;35;25;100;163;202;103;160;2;0;4
2019-10-29 09:15:00;194;25;26;30;101;147;199;97;137;1;1;6
2019-10-29 09:30:00;180;37;35;40;95;158;196;105;156;2;0;12
2019-10-29 09:45:00;173;36;32;48;106;161;204;116;153;3;2;7
2019-10-29 10:00:00;183;44;33;34;85;142;209;102;135;3;4;7
2019-10-29 10:15:00;202;27;33;36;100;158;218;104;154;3;2;7
2019-10-29 10:30:00;212;39;36;41;91;153;233;98;159;4;0;6
2019-10-29 10:45:00;191;34;17;46;92;134;209;100;130;3;2;3
2019-10-29 11:00:00;236;38;35;44;73;146;249;104;146;2;3;12
2019-10-29 11:15:00;213;32;36;41;82;146;231;115;144;2;2;4
2019-10-29 11:30:00;230;42;33;49;80;125;257;105;121;6;2;4
2019-10-29 11:45:00;242;34;37;42;74;85;258;104;120;3;4;4
2019-10-29 12:00:00;213;37;39;57;67;53;227;95;128;4;3;5
2019-10-29 12:15:00;225;34;39;62;58;84;244;102;128;1;3;5
2019-10-29 12:30:00;233;45;37;68;53;71;265;92;121;2;2;6
2019-10-29 12:45:00;225;33;41;48;69;82;240;113;147;1;1;12
2019-10-29 13:00:00;228;30;46;62;79;79;247;120;143;2;2;3
2019-10-29 13:15:00;233;32;33;51;60;89;246;119;149;2;6;16
2019-10-29 13:30:00;208;33;34;52;76;93;180;121;163;1;2;7
2019-10-29 13:45:00;250;45;26;45;73;107;198;115;162;0;4;6
2019-10-29 14:00:00;223;33;34;38;87;103;170;123;147;2;1;7
2019-10-29 14:15:00;277;20;39;65;75;78;230;108;148;2;4;14
2019-10-29 14:30:00;280;25;40;64;98;96;206;110;147;1;2;11
2019-10-29 14:45:00;234;20;41;66;55;42;199;92;130;2;2;5
2019-10-29 15:00:00;247;17;36;64;59;67;226;115;159;1;3;6
2019-10-29 15:15:00;242;18;48;97;59;93;182;118;153;2;2;9
2019-10-29 15:30:00;258;18;45;81;57;109;176;125;165;1;2;7
2019-10-29 15:45:00;262;21;42;84;71;87;246;113;157;0;3;13
2019-10-29 16:00:00;271;25;48;90;87;73;235;109;153;2;3;7
2019-10-29 16:15:00;289;19;43;99;120;121;287;131;165;1;0;23
2019-10-29 16:30:00;274;10;36;91;97;145;265;114;165;1;2;19
2019-10-29 16:45:00;250;15;34;80;114;108;222;124;168;0;1;14
2019-10-29 17:00:00;266;23;35;96;111;121;262;123;150;1;2;15
2019-10-29 17:15:00;266;23;48;85;80;138;260;125;126;3;1;17
2019-10-29 17:30:00;248;18;41;95;40;120;183;116;125;5;4;15
2019-10-29 17:45:00;282;22;45;88;84;67;275;129;131;3;2;8
2019-10-29 18:00:00;232;16;40;91;68;135;135;117;143;2;2;15
2019-10-29 18:15:00;289;19;30;66;67;30;250;115;143;1;4;11
2019-10-29 18:30:00;245;31;33;61;44;62;243;94;96;4;2;13
2019-10-29 18:45:00;251;25;19;47;54;64;250;92;94;2;0;7
2019-10-29 19:00:00;206;40;21;38;41;63;229;91;113;3;0;10
2019-10-29 19:15:00;209;34;26;59;40;70;217;82;92;1;1;6
2019-10-29 19:30:00;165;38;24;40;36;67;171;56;79;0;7;7
2019-10-29 19:45:00;161;37;21;49;36;53;169;60;74;2;1;4
2019-10-29 20:00:00;164;29;22;40;43;65;169;68;78;4;0;5
2019-10-29 20:15:00;176;24;13;53;29;49;138;50;61;0;5;4
2019-10-29 20:30:00;136;24;16;37;33;45;139;60;61;0;0;3
2019-10-29 20:45:00;97;26;18;39;21;32;103;48;48;0;0;4
2019-10-29 21:00:00;109;29;15;25;22;41;104;66;67;1;2;7
2019-10-29 21:15:00;93;17;12;33;26;61;97;58;75;1;5;0
2019-10-29 21:30:00;103;24;6;31;13;47;87;35;52;0;4;3
2019-10-29 21:45:00;120;26;16;32;24;43;102;53;63;0;5;3
2019-10-29 22:00:00;182;39;7;30;25;42;174;47;49;0;0;7
2019-10-29 22:15:00;165;38;15;41;23;35;145;43;43;0;0;3
2019-10-29 22:30:00;68;22;35;39;22;30;53;47;36;1;0;3
2019-10-29 22:45:00;71;24;15;36;16;24;59;37;34;0;0;1
2019-10-29 23:00:00;54;20;6;25;16;21;50;22;22;0;0;0
2019-10-29 23:15:00;41;19;9;20;16;21;36;26;24;0;0;1
2019-10-29 23:30:00;34;15;2;12;15;23;27;18;19;0;0;2
2019-10-29 23:45:00;24;7;4;5;14;10;21;15;11;0;0;0
