DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-06-04 00:00:00;6;12;9;18;9;2;0;2;0;1;1
2020-06-04 00:15:00;9;13;13;19;8;7;2;2;0;2;2
2020-06-04 00:30:00;13;14;12;17;6;2;0;2;0;1;0
2020-06-04 00:45:00;9;13;5;12;2;2;1;0;0;2;3
2020-06-04 01:00:00;12;16;12;10;6;1;1;4;0;2;0
2020-06-04 01:15:00;7;11;5;5;5;1;0;2;0;1;1
2020-06-04 01:30:00;6;9;5;3;3;2;1;2;0;0;1
2020-06-04 01:45:00;5;7;4;3;3;0;0;1;0;2;1
2020-06-04 02:00:00;8;11;7;9;4;3;2;3;0;1;0
2020-06-04 02:15:00;8;10;5;5;4;4;1;2;0;0;0
2020-06-04 02:30:00;8;10;5;3;2;1;0;0;0;1;0
2020-06-04 02:45:00;5;9;3;6;2;0;0;2;0;0;1
2020-06-04 03:00:00;10;12;9;5;2;2;2;1;0;0;2
2020-06-04 03:15:00;4;5;2;4;4;2;0;0;0;0;0
2020-06-04 03:30:00;7;8;9;2;1;2;3;0;0;0;0
2020-06-04 03:45:00;5;6;6;8;8;1;0;0;0;3;0
2020-06-04 04:00:00;19;21;12;6;3;2;0;1;0;1;0
2020-06-04 04:15:00;19;24;11;9;4;2;0;1;0;0;2
2020-06-04 04:30:00;17;20;9;9;7;2;0;6;0;4;1
2020-06-04 04:45:00;34;36;19;11;4;10;1;8;0;5;4
2020-06-04 05:00:00;36;39;34;16;18;17;6;4;0;9;19
2020-06-04 05:15:00;58;67;53;29;13;43;18;8;0;14;21
2020-06-04 05:30:00;85;97;78;27;26;35;35;22;0;12;21
2020-06-04 05:45:00;79;101;69;44;37;24;14;29;0;16;22
2020-06-04 06:00:00;21;24;14;16;6;4;5;11;0;5;4
2020-06-04 06:15:00;26;30;18;17;7;8;3;5;0;6;9
2020-06-04 06:30:00;133;151;107;60;48;66;17;22;0;22;29
2020-06-04 06:45:00;122;148;110;95;83;35;25;33;0;17;23
2020-06-04 07:00:00;92;118;78;111;77;46;21;21;0;15;29
2020-06-04 07:15:00;129;155;114;104;75;59;47;32;0;23;37
2020-06-04 07:30:00;128;160;123;174;89;55;33;30;0;29;41
2020-06-04 07:45:00;125;161;149;99;75;49;39;32;0;23;43
2020-06-04 08:00:00;88;119;97;95;54;41;21;32;0;16;23
2020-06-04 08:30:00;108;146;123;109;89;44;31;40;0;21;32
2020-06-04 08:45:00;99;143;114;102;86;39;36;33;0;28;35
2020-06-04 09:00:00;100;129;88;87;51;39;32;27;0;20;21
2020-06-04 09:15:00;107;139;86;88;75;47;43;44;0;23;25
2020-06-04 09:30:00;120;154;89;102;89;38;51;26;0;20;25
2020-06-04 09:45:00;127;170;127;136;109;46;52;39;0;30;31
2020-06-04 10:00:00;115;158;98;107;76;34;31;20;0;21;18
2020-06-04 10:15:00;132;181;110;118;95;39;34;41;0;18;24
2020-06-04 10:30:00;117;167;117;114;109;38;32;35;0;27;25
2020-06-04 10:45:00;129;188;120;108;87;47;46;53;0;31;33
2020-06-04 11:00:00;107;153;109;100;100;38;34;48;0;18;31
2020-06-04 11:15:00;113;159;91;145;108;40;29;55;0;20;22
2020-06-04 11:30:00;109;155;101;106;98;35;55;50;0;23;28
2020-06-04 11:45:00;119;170;116;141;97;40;36;48;0;25;26
2020-06-04 12:00:00;107;150;117;123;91;27;23;53;0;23;31
2020-06-04 12:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 12:30:00;134;188;111;116;95;30;33;49;0;19;18
2020-06-04 12:45:00;105;158;102;134;109;41;53;44;0;19;18
2020-06-04 13:00:00;129;182;111;127;90;47;32;37;0;32;26
2020-06-04 13:15:00;130;194;133;115;108;48;55;54;0;18;22
2020-06-04 13:30:00;139;191;143;108;81;58;43;61;0;42;43
2020-06-04 13:45:00;129;180;138;136;94;42;53;48;0;23;36
2020-06-04 14:00:00;122;174;124;135;118;51;70;47;0;22;31
2020-06-04 14:15:00;110;174;109;148;107;45;40;61;0;28;29
2020-06-04 14:30:00;126;174;120;180;130;45;49;77;0;33;43
