DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-11-01 00:00:00;8;17;19;3;3;7;12;3
2019-11-01 00:15:00;12;21;22;3;5;10;19;7
2019-11-01 00:30:00;8;17;17;6;9;5;14;8
2019-11-01 00:45:00;10;17;17;2;6;5;17;12
2019-11-01 01:00:00;9;12;12;1;3;4;10;7
2019-11-01 01:15:00;3;9;9;2;6;5;14;10
2019-11-01 01:30:00;11;12;13;0;3;6;13;3
2019-11-01 01:45:00;11;12;14;1;4;6;12;7
2019-11-01 02:00:00;8;12;12;0;0;5;14;5
2019-11-01 02:15:00;9;4;4;4;6;4;5;2
2019-11-01 02:30:00;9;10;11;1;1;5;11;5
2019-11-01 02:45:00;2;8;7;2;6;10;12;5
2019-11-01 03:00:00;4;11;11;0;2;6;9;4
2019-11-01 03:15:00;6;11;11;0;0;7;4;7
2019-11-01 03:30:00;5;9;9;2;4;3;4;7
2019-11-01 03:45:00;5;10;10;0;2;6;7;4
2019-11-01 04:00:00;6;8;6;0;1;3;3;0
2019-11-01 04:15:00;4;11;11;1;2;4;6;2
2019-11-01 04:30:00;2;5;6;1;2;1;3;2
2019-11-01 04:45:00;6;6;5;2;4;6;5;2
2019-11-01 05:00:00;5;3;2;1;3;3;6;4
2019-11-01 05:15:00;2;8;8;1;3;4;8;4
2019-11-01 05:30:00;4;13;14;5;5;7;12;7
2019-11-01 05:45:00;9;5;6;15;17;4;26;20
2019-11-01 06:00:00;2;8;8;19;34;9;21;15
2019-11-01 06:15:00;10;10;10;10;15;5;20;8
2019-11-01 06:30:00;7;11;11;6;11;6;9;7
2019-11-01 06:45:00;5;9;10;7;10;6;4;7
2019-11-01 07:00:00;6;8;8;3;3;5;19;5
2019-11-01 07:15:00;14;16;16;8;8;8;12;4
2019-11-01 07:30:00;10;10;9;3;9;6;13;4
2019-11-01 07:45:00;18;19;18;5;8;10;30;10
2019-11-01 08:00:00;17;15;17;14;13;5;21;7
2019-11-01 08:15:00;16;16;16;10;10;4;18;6
2019-11-01 08:30:00;25;20;18;9;9;5;23;8
2019-11-01 08:45:00;32;36;38;11;15;9;29;7
2019-11-01 09:00:00;31;32;34;13;9;5;24;9
2019-11-01 09:15:00;32;34;34;18;12;8;35;8
2019-11-01 09:30:00;22;40;41;12;15;5;45;22
2019-11-01 09:45:00;36;40;37;24;24;6;39;20
2019-11-01 10:00:00;37;38;38;14;16;15;40;21
2019-11-01 10:15:00;37;56;54;12;16;9;45;24
2019-11-01 10:30:00;51;54;55;16;14;7;47;24
2019-11-01 10:45:00;61;62;62;13;22;11;43;32
2019-11-01 11:00:00;46;57;57;26;22;12;53;36
2019-11-01 11:15:00;56;57;53;18;26;13;51;27
2019-11-01 11:30:00;72;59;58;26;24;11;49;32
2019-11-01 11:45:00;73;61;56;17;22;22;56;34
2019-11-01 12:00:00;68;67;67;21;23;22;51;31
2019-11-01 12:15:00;46;49;50;14;18;7;52;22
2019-11-01 12:30:00;49;71;68;11;10;16;47;30
2019-11-01 12:45:00;59;66;63;18;21;10;42;24
2019-11-01 13:00:00;41;48;47;15;25;13;60;40
2019-11-01 13:15:00;52;69;69;23;23;12;75;41
2019-11-01 13:30:00;58;60;59;21;24;13;63;35
2019-11-01 13:45:00;78;61;60;14;31;17;61;36
2019-11-01 14:00:00;77;63;59;21;27;11;58;48
2019-11-01 14:15:00;56;69;68;18;23;11;61;31
2019-11-01 14:30:00;66;58;54;24;22;18;64;37
2019-11-01 14:45:00;51;56;53;20;30;11;54;37
2019-11-01 15:00:00;53;65;65;17;24;19;56;28
2019-11-01 15:15:00;49;75;70;19;35;9;56;37
2019-11-01 15:30:00;62;68;65;14;19;9;59;33
2019-11-01 15:45:00;60;68;69;16;23;12;71;39
2019-11-01 16:00:00;76;61;62;20;31;19;58;39
2019-11-01 16:15:00;58;54;54;21;26;16;52;27
2019-11-01 16:30:00;57;59;60;21;31;15;45;29
2019-11-01 16:45:00;53;55;58;18;26;24;43;26
2019-11-01 17:00:00;55;57;58;20;20;13;48;22
2019-11-01 17:15:00;59;58;58;16;18;14;52;30
2019-11-01 17:30:00;46;47;49;20;24;16;45;27
2019-11-01 17:45:00;49;43;41;15;21;13;50;36
2019-11-01 18:00:00;35;57;55;19;22;16;52;33
