DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-07-21 00:00:00;5;11;7;0;0;0;0;0
2020-07-21 00:15:00;7;12;13;0;0;0;0;0
2020-07-21 00:30:00;2;10;5;0;0;0;0;0
2020-07-21 00:45:00;10;9;7;0;0;0;0;0
2020-07-21 01:00:00;9;12;5;0;0;0;0;0
2020-07-21 01:15:00;6;8;6;0;0;0;0;0
2020-07-21 01:30:00;7;7;9;0;0;0;0;0
2020-07-21 01:45:00;1;13;6;0;0;0;0;0
2020-07-21 02:00:00;8;8;9;0;0;0;0;0
2020-07-21 02:15:00;6;5;5;0;0;0;0;0
2020-07-21 02:30:00;5;10;7;0;0;0;0;0
2020-07-21 02:45:00;3;6;6;0;0;0;0;0
2020-07-21 03:00:00;2;8;2;0;0;0;0;0
2020-07-21 03:15:00;4;5;4;0;0;0;0;0
2020-07-21 03:30:00;2;3;4;0;0;0;0;0
2020-07-21 03:45:00;3;3;8;0;0;0;0;0
2020-07-21 04:00:00;6;11;2;0;0;0;0;0
2020-07-21 04:15:00;8;17;7;0;0;0;0;0
2020-07-21 04:30:00;5;14;8;0;0;0;0;0
2020-07-21 04:45:00;12;16;12;0;0;0;0;0
2020-07-21 05:00:00;20;45;39;0;0;0;0;0
2020-07-21 05:15:00;19;42;92;0;0;0;0;0
2020-07-21 05:30:00;49;81;72;0;0;0;0;0
2020-07-21 05:45:00;101;96;46;0;0;0;0;0
2020-07-21 06:00:00;120;152;52;0;0;0;0;0
2020-07-21 06:15:00;90;142;53;0;0;0;0;0
2020-07-21 06:30:00;56;121;87;0;0;0;0;0
2020-07-21 06:45:00;50;141;61;0;4;0;0;1
2020-07-21 07:00:00;50;132;67;0;0;2;0;0
2020-07-21 07:15:00;54;112;64;0;5;5;33;8
2020-07-21 07:30:00;73;129;70;0;2;53;81;1
2020-07-21 07:45:00;66;169;98;0;20;0;14;11
2020-07-21 08:00:00;88;143;76;0;13;2;3;2
2020-07-21 08:15:00;75;138;86;0;9;2;14;5
2020-07-21 08:30:00;66;139;94;0;7;2;8;5
2020-07-21 08:45:00;66;117;65;0;6;0;3;22
2020-07-21 09:00:00;62;113;74;0;0;1;0;0
2020-07-21 09:15:00;58;127;71;0;10;4;3;3
2020-07-21 09:30:00;49;123;57;0;10;2;9;2
2020-07-21 09:45:00;73;142;67;0;3;7;8;1
2020-07-21 10:00:00;52;143;73;0;11;0;6;2
2020-07-21 10:15:00;86;127;70;0;11;4;7;2
2020-07-21 10:30:00;65;153;75;0;8;4;7;8
2020-07-21 10:45:00;76;148;84;0;14;2;6;7
2020-07-21 11:00:00;71;156;75;0;4;4;13;3
2020-07-21 11:15:00;67;159;65;0;1;4;8;12
2020-07-21 11:30:00;85;161;86;0;9;14;9;2
2020-07-21 11:45:00;66;154;76;0;9;4;6;21
2020-07-21 12:00:00;84;154;76;0;11;1;11;9
2020-07-21 12:15:00;81;144;73;0;14;4;6;7
2020-07-21 12:30:00;63;142;79;0;37;4;9;30
2020-07-21 12:45:00;86;159;75;0;17;8;3;27
2020-07-21 13:00:00;81;159;73;0;17;8;5;5
2020-07-21 13:15:00;74;156;80;0;21;4;4;33
2020-07-21 13:30:00;76;132;101;0;19;4;25;6
2020-07-21 13:45:00;98;182;102;0;27;3;9;5
2020-07-21 14:00:00;112;171;93;0;3;6;23;5
2020-07-21 14:15:00;146;202;74;0;10;1;6;6
2020-07-21 14:30:00;152;189;72;0;15;5;42;7
2020-07-21 14:45:00;120;158;82;0;21;19;81;5
2020-07-21 15:00:00;104;204;70;0;9;0;10;8
2020-07-21 15:15:00;104;194;91;0;5;0;16;4
2020-07-21 15:30:00;94;175;78;0;2;17;27;9
2020-07-21 15:45:00;109;203;76;0;12;0;17;8
2020-07-21 16:00:00;103;202;74;0;30;1;12;0
2020-07-21 16:15:00;106;209;82;0;31;1;35;3
2020-07-21 16:30:00;106;227;81;0;3;2;1;16
2020-07-21 16:45:00;102;222;91;0;7;3;3;2
2020-07-21 17:00:00;102;237;65;0;12;3;8;8
2020-07-21 17:15:00;92;208;81;0;9;0;8;12
2020-07-21 17:30:00;87;210;81;0;5;4;17;8
2020-07-21 17:45:00;92;188;81;0;9;2;12;27
2020-07-21 18:00:00;82;154;93;0;6;4;9;20
2020-07-21 18:15:00;72;165;78;0;54;1;6;12
2020-07-21 18:30:00;67;147;53;0;6;6;8;0
2020-07-21 18:45:00;56;142;55;0;8;1;1;1
2020-07-21 19:00:00;64;142;49;0;9;10;4;6
2020-07-21 19:15:00;47;131;56;0;14;0;0;3
2020-07-21 19:30:00;38;117;61;0;25;4;1;6
2020-07-21 19:45:00;55;105;61;0;0;0;0;0
2020-07-21 20:00:00;51;108;51;0;6;0;0;5
2020-07-21 20:15:00;54;95;41;0;19;10;5;20
2020-07-21 20:30:00;40;83;44;0;8;5;0;1
2020-07-21 20:45:00;41;85;48;0;0;0;0;0
2020-07-21 21:00:00;28;86;70;0;0;0;3;0
2020-07-21 21:15:00;28;95;76;0;1;0;13;0
2020-07-21 21:30:00;48;66;59;0;0;0;0;0
2020-07-21 21:45:00;89;104;32;0;0;0;0;0
2020-07-21 22:00:00;122;111;36;0;0;0;0;0
2020-07-21 22:15:00;57;84;43;0;0;0;0;0
2020-07-21 22:30:00;37;63;31;0;0;0;0;0
2020-07-21 22:45:00;21;36;15;0;0;0;0;0
2020-07-21 23:00:00;20;56;20;0;0;0;0;0
2020-07-21 23:15:00;13;45;15;0;0;0;0;0
2020-07-21 23:30:00;11;28;15;0;0;0;0;0
