DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-06-01 00:00:00;8;6;0;0;9;2;0;0;0;0;6;8;2;11;2;0;0
2020-06-01 00:15:00;7;7;0;0;8;3;1;1;0;0;6;7;3;11;3;0;0
2020-06-01 00:30:00;10;5;0;0;8;3;1;1;0;0;8;8;4;11;4;0;0
2020-06-01 00:45:00;6;6;0;0;14;4;2;2;1;0;6;6;5;18;4;0;0
2020-06-01 01:00:00;10;1;0;0;7;7;4;4;2;0;8;3;7;12;7;0;0
2020-06-01 01:15:00;7;1;0;0;7;2;0;0;0;0;7;1;1;8;2;0;0
2020-06-01 01:30:00;1;3;0;0;8;4;0;0;0;0;1;3;5;13;5;0;0
2020-06-01 01:45:00;5;3;0;0;6;2;3;3;1;0;4;4;2;8;2;0;0
2020-06-01 02:00:00;1;1;0;0;4;1;1;1;0;0;1;1;1;5;1;0;0
2020-06-01 02:15:00;5;0;0;0;5;3;0;0;0;0;5;0;3;8;3;0;0
2020-06-01 02:30:00;3;4;0;0;6;2;2;2;1;0;2;4;2;8;2;0;0
2020-06-01 02:45:00;1;0;0;0;7;3;5;5;3;0;1;0;3;10;3;0;0
2020-06-01 03:00:00;1;0;0;0;7;2;3;3;1;0;1;0;2;8;2;0;0
2020-06-01 03:15:00;3;1;0;0;2;1;0;0;0;0;3;1;1;4;1;0;0
2020-06-01 03:30:00;1;0;0;0;3;0;0;0;0;0;1;0;0;3;0;0;0
2020-06-01 03:45:00;1;1;0;0;1;1;0;0;0;0;1;1;1;2;1;0;0
2020-06-01 04:00:00;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-06-01 04:15:00;1;2;0;0;1;0;0;0;0;0;1;2;0;1;0;0;0
2020-06-01 04:30:00;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-06-01 04:45:00;0;1;0;0;3;0;0;0;0;0;0;1;0;3;0;0;0
2020-06-01 05:00:00;3;2;0;0;7;2;0;0;0;0;3;2;2;9;2;0;0
2020-06-01 05:15:00;2;0;0;0;3;1;0;0;0;0;2;0;1;4;1;0;0
2020-06-01 05:30:00;5;1;0;0;7;5;0;0;0;0;5;1;5;12;5;0;0
2020-06-01 05:45:00;3;2;0;0;4;3;0;0;0;0;3;2;3;7;2;0;0
2020-06-01 06:00:00;7;1;0;0;5;2;1;1;1;0;6;2;2;7;2;0;0
2020-06-01 06:15:00;6;2;0;0;5;5;1;1;0;0;6;2;5;10;5;0;0
2020-06-01 06:30:00;3;2;0;0;5;1;0;0;0;0;2;2;2;6;1;0;0
2020-06-01 06:45:00;6;4;0;1;6;2;0;0;0;1;5;4;2;7;2;0;0
2020-06-01 07:00:00;10;2;0;0;12;2;0;0;0;0;9;3;3;14;2;0;0
2020-06-01 07:15:00;4;2;0;0;6;1;0;0;0;0;4;2;1;7;1;0;0
2020-06-01 07:30:00;4;1;0;0;12;5;0;0;0;0;4;1;5;17;5;0;0
2020-06-01 07:45:00;15;6;0;0;9;7;0;0;0;0;15;6;7;16;7;0;0
2020-06-01 08:00:00;4;7;0;0;13;5;0;0;0;0;3;7;5;18;5;0;0
2020-06-01 08:15:00;11;11;0;0;17;5;0;0;0;0;11;10;5;22;5;0;0
2020-06-01 08:30:00;14;8;0;0;14;8;1;1;0;0;12;10;7;20;7;0;0
2020-06-01 08:45:00;17;6;0;0;19;6;0;0;0;1;17;6;6;24;6;0;0
