DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-03-31 00:00:00;2;0;0;1;0;4;2;7;7;1;3;0;0
2020-03-31 00:15:00;6;1;0;0;0;4;3;2;2;1;0;0;0
2020-03-31 00:30:00;4;2;0;1;1;5;6;5;5;1;0;0;0
2020-03-31 00:45:00;5;0;0;1;1;6;3;0;0;2;2;0;0
2020-03-31 01:00:00;1;0;0;0;2;0;0;0;0;0;1;1;0
2020-03-31 01:15:00;1;0;0;2;2;3;3;0;0;1;1;0;0
2020-03-31 01:30:00;2;1;0;1;0;8;3;0;0;2;4;0;0
2020-03-31 01:45:00;3;0;0;0;1;4;2;0;0;0;1;0;0
2020-03-31 02:00:00;3;0;2;0;3;7;5;0;0;0;0;0;2
2020-03-31 02:15:00;1;1;0;1;0;6;4;1;1;1;0;0;0
2020-03-31 02:30:00;4;0;0;1;2;6;3;1;1;1;2;0;0
2020-03-31 02:45:00;1;0;0;1;0;14;9;1;0;1;1;0;0
2020-03-31 03:00:00;7;1;0;0;1;6;4;0;0;0;1;0;0
2020-03-31 03:15:00;5;2;0;4;2;6;4;0;0;1;4;0;0
2020-03-31 03:30:00;5;0;1;1;0;6;6;1;1;1;1;0;1
2020-03-31 03:45:00;5;0;0;0;2;7;5;0;0;0;0;0;0
2020-03-31 04:00:00;5;0;0;2;3;9;8;0;0;0;0;0;0
2020-03-31 04:15:00;6;1;1;1;1;16;10;2;2;3;4;0;1
2020-03-31 04:30:00;5;2;2;1;7;15;11;2;1;1;1;0;2
2020-03-31 04:45:00;6;0;0;2;6;15;8;2;1;0;2;1;0
2020-03-31 05:00:00;9;1;1;3;8;13;9;2;0;1;2;0;1
2020-03-31 05:15:00;17;1;5;12;4;23;21;5;4;1;3;1;5
2020-03-31 05:30:00;28;16;5;17;22;35;31;8;3;0;2;1;6
2020-03-31 05:45:00;30;16;6;14;23;47;52;17;12;6;2;1;6
2020-03-31 06:00:00;24;10;3;10;21;29;33;9;8;2;4;1;3
2020-03-31 06:15:00;27;20;4;26;27;46;36;18;12;5;6;3;4
2020-03-31 06:30:00;32;17;11;34;41;68;63;36;23;9;7;3;11
2020-03-31 06:45:00;54;35;9;52;36;80;96;46;37;18;12;4;8
2020-03-31 07:00:00;40;38;13;19;36;58;61;36;27;23;18;8;15
2020-03-31 07:15:00;45;38;11;35;35;63;74;35;24;14;11;4;11
2020-03-31 07:30:00;33;47;14;17;26;83;76;35;21;22;11;10;15
2020-03-31 07:45:00;48;33;27;36;34;82;76;40;34;27;16;10;24
2020-03-31 08:00:00;39;26;16;19;27;53;61;30;21;24;18;6;15
2020-03-31 08:15:00;37;23;12;29;27;66;61;34;28;29;25;6;10
2020-03-31 08:30:00;38;27;10;29;25;62;64;33;19;24;18;6;13
2020-03-31 08:45:00;43;17;7;34;19;72;65;34;19;20;32;16;7
2020-03-31 09:00:00;33;20;8;21;14;49;44;17;12;22;22;7;8
2020-03-31 09:15:00;47;26;17;18;28;61;60;31;17;26;33;8;9
2020-03-31 09:30:00;35;26;13;30;32;72;67;38;24;29;24;11;13
2020-03-31 09:45:00;51;26;18;43;28;58;74;34;19;30;28;8;17
2020-03-31 10:00:00;43;28;17;29;17;50;47;20;12;19;20;5;17
2020-03-31 10:15:00;56;44;20;28;33;65;50;32;14;24;33;15;19
2020-03-31 10:30:00;21;36;17;39;23;81;65;35;24;33;31;16;15
2020-03-31 10:45:00;0;24;18;43;31;85;76;25;16;29;33;14;14
2020-03-31 11:00:00;0;24;15;29;28;53;45;22;9;20;25;7;14
2020-03-31 11:15:00;0;32;19;27;25;62;55;30;24;28;51;16;18
2020-03-31 11:30:00;0;27;21;43;28;65;63;37;31;48;49;21;19
2020-03-31 11:45:00;0;34;17;33;28;64;56;34;29;44;40;18;15
2020-03-31 12:00:00;0;39;16;34;24;56;48;33;27;41;37;20;12
2020-03-31 12:15:00;0;30;13;40;24;53;54;29;17;45;43;20;15
2020-03-31 12:30:00;38;26;19;25;29;65;60;30;26;49;47;21;16
2020-03-31 12:45:00;52;32;9;42;20;58;60;35;20;37;36;11;9
2020-03-31 13:00:00;46;35;9;31;29;64;51;32;25;37;34;8;8
2020-03-31 13:15:00;44;38;13;41;34;64;58;36;31;57;49;18;11
2020-03-31 13:30:00;51;29;20;33;35;65;62;37;25;32;35;10;20
2020-03-31 13:45:00;46;24;13;38;29;68;65;29;15;44;41;15;13
2020-03-31 14:00:00;58;40;16;37;30;52;46;24;17;37;31;7;12
2020-03-31 14:15:00;49;35;15;37;27;72;75;35;21;38;37;17;16
2020-03-31 14:30:00;62;49;17;30;41;77;66;27;19;23;30;18;14
2020-03-31 14:45:00;42;40;17;35;29;68;61;33;29;39;35;7;16
2020-03-31 15:00:00;43;25;19;40;31;68;62;18;18;36;27;10;18
2020-03-31 15:15:00;53;44;10;27;40;65;43;23;21;47;35;8;10
2020-03-31 15:30:00;41;37;15;30;28;80;50;27;21;39;41;16;14
2020-03-31 15:45:00;48;46;25;48;28;71;63;30;17;41;40;16;20
2020-03-31 16:00:00;51;39;7;34;42;56;50;33;18;43;34;15;7
2020-03-31 16:15:00;54;47;18;20;31;72;52;31;24;51;44;9;15
2020-03-31 16:30:00;65;60;16;37;32;66;58;30;20;49;38;14;14
2020-03-31 16:45:00;51;50;20;32;29;71;52;28;22;58;34;12;18
2020-03-31 17:00:00;53;55;16;33;24;65;53;34;23;61;44;16;16
2020-03-31 17:15:00;51;39;12;34;22;46;37;29;19;50;45;17;12
