DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-04-24 00:00:00;1;0;0;0;1;1;0;0
2020-04-24 00:15:00;0;0;0;0;1;4;0;0
2020-04-24 00:30:00;1;0;0;0;1;1;0;0
2020-04-24 00:45:00;3;1;0;0;2;0;0;0
2020-04-24 01:00:00;2;0;0;0;2;1;0;0
2020-04-24 01:15:00;1;2;0;0;0;2;0;0
2020-04-24 01:30:00;0;0;0;0;1;1;0;0
2020-04-24 01:45:00;2;1;0;0;0;1;0;0
2020-04-24 02:00:00;1;1;0;0;0;0;0;0
2020-04-24 02:15:00;0;1;0;0;2;1;0;0
2020-04-24 02:30:00;1;1;0;0;2;0;0;0
2020-04-24 02:45:00;0;1;0;0;0;0;0;0
2020-04-24 03:00:00;0;3;0;0;1;1;0;0
2020-04-24 03:15:00;1;0;0;0;0;0;0;0
2020-04-24 03:30:00;0;2;0;0;0;2;0;0
2020-04-24 03:45:00;0;0;0;0;5;1;0;0
2020-04-24 04:00:00;0;2;0;0;0;0;0;0
2020-04-24 04:15:00;1;1;0;0;4;1;0;0
2020-04-24 04:30:00;1;2;0;0;6;2;0;0
2020-04-24 04:45:00;0;4;0;0;2;1;0;0
2020-04-24 05:00:00;2;11;0;0;0;5;0;1
2020-04-24 05:15:00;5;22;0;0;8;14;15;1
2020-04-24 05:30:00;7;23;0;0;30;17;14;0
2020-04-24 05:45:00;9;27;0;0;43;18;2;2
2020-04-24 06:00:00;9;28;0;0;21;14;4;1
2020-04-24 06:15:00;8;42;1;0;23;21;4;0
2020-04-24 06:30:00;14;60;0;0;48;26;7;0
2020-04-24 06:45:00;25;51;0;0;39;26;17;1
2020-04-24 07:00:00;17;27;1;0;25;14;7;0
2020-04-24 07:15:00;19;37;0;0;36;22;5;2
2020-04-24 07:30:00;23;37;0;0;35;29;6;0
2020-04-24 07:45:00;24;39;0;0;21;26;7;0
2020-04-24 08:00:00;16;29;2;0;25;18;4;0
2020-04-24 08:15:00;29;37;1;0;27;24;3;3
2020-04-24 08:30:00;24;31;1;0;17;20;4;1
2020-04-24 08:45:00;16;25;2;0;15;20;2;0
2020-04-24 09:00:00;22;26;1;0;18;15;1;0
2020-04-24 09:15:00;19;21;4;0;26;19;3;0
2020-04-24 09:30:00;20;27;4;0;28;17;0;0
2020-04-24 09:45:00;22;31;6;0;19;23;0;0
2020-04-24 10:00:00;27;29;5;0;42;19;1;0
2020-04-24 10:15:00;21;23;6;0;31;21;3;1
2020-04-24 10:30:00;23;36;2;0;26;15;0;1
2020-04-24 10:45:00;19;32;3;0;24;26;0;2
2020-04-24 11:00:00;25;33;1;0;23;16;1;0
2020-04-24 11:15:00;28;31;1;0;28;18;1;1
2020-04-24 11:30:00;31;44;5;0;22;19;0;4
2020-04-24 11:45:00;29;28;1;0;38;26;0;5
2020-04-24 12:00:00;25;36;0;0;40;19;2;3
2020-04-24 12:15:00;36;35;3;0;36;28;3;12
2020-04-24 12:30:00;29;42;5;0;35;16;0;2
2020-04-24 12:45:00;27;26;0;0;32;21;1;12
2020-04-24 13:00:00;20;30;1;0;44;26;0;8
2020-04-24 13:15:00;27;26;1;0;26;21;0;16
2020-04-24 13:30:00;36;39;1;0;25;38;0;10
2020-04-24 13:45:00;33;30;0;0;34;18;1;16
2020-04-24 14:00:00;56;49;2;0;32;29;2;16
2020-04-24 14:15:00;33;33;2;0;32;7;0;9
2020-04-24 14:30:00;29;29;2;0;47;28;0;8
2020-04-24 14:45:00;24;29;3;0;48;28;0;3
2020-04-24 15:00:00;33;30;2;0;35;22;1;10
2020-04-24 15:15:00;20;27;1;0;37;23;2;11
2020-04-24 15:30:00;23;24;1;0;32;24;0;2
2020-04-24 15:45:00;23;20;0;0;27;13;0;5
2020-04-24 16:00:00;29;28;0;0;25;16;0;5
2020-04-24 16:15:00;27;24;2;0;19;15;0;3
2020-04-24 16:30:00;26;30;2;0;23;15;0;2
2020-04-24 16:45:00;25;28;2;0;25;15;1;3
2020-04-24 17:00:00;17;17;1;0;21;11;2;10
2020-04-24 17:15:00;25;26;2;0;27;13;0;2
2020-04-24 17:30:00;20;27;2;0;22;16;0;1
2020-04-24 17:45:00;29;23;0;0;21;18;1;1
2020-04-24 18:00:00;21;26;0;0;25;19;0;0
2020-04-24 18:15:00;27;27;0;0;14;8;0;0
2020-04-24 18:30:00;22;13;0;0;16;9;2;0
2020-04-24 18:45:00;13;16;0;0;17;8;0;0
2020-04-24 19:00:00;20;19;0;0;17;10;0;0
2020-04-24 19:15:00;15;13;2;0;14;6;0;0
2020-04-24 19:30:00;18;18;0;0;14;10;0;0
2020-04-24 19:45:00;18;15;0;0;9;12;0;2
2020-04-24 20:00:00;12;12;0;0;19;9;0;0
2020-04-24 20:15:00;6;17;0;0;10;8;0;0
2020-04-24 20:30:00;10;12;0;0;8;4;0;0
2020-04-24 20:45:00;8;4;0;0;6;5;0;0
2020-04-24 21:00:00;12;11;0;0;2;2;0;0
2020-04-24 21:15:00;7;10;0;0;2;5;0;0
2020-04-24 21:30:00;7;13;0;0;4;9;0;0
2020-04-24 21:45:00;11;9;0;0;6;3;0;0
2020-04-24 22:00:00;5;5;0;0;20;6;0;0
2020-04-24 22:15:00;3;4;0;0;1;4;0;0
2020-04-24 22:30:00;2;5;0;0;4;5;0;0
2020-04-24 22:45:00;6;6;0;0;0;3;0;0
2020-04-24 23:00:00;3;0;0;0;0;1;0;0
2020-04-24 23:15:00;1;3;0;0;3;4;0;0
2020-04-24 23:30:00;3;5;0;0;4;6;0;0
2020-04-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
