DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-22 00:00:00;0;0;0;0;4;13;12;1;0;0;0;0;0;0
2020-11-22 00:15:00;0;0;0;0;5;9;11;6;0;0;0;0;0;0
2020-11-22 00:30:00;0;0;0;0;2;17;8;2;0;0;0;0;0;0
2020-11-22 00:45:00;0;0;0;0;8;16;13;5;0;0;0;0;0;0
2020-11-22 01:00:00;0;0;0;0;3;8;9;3;0;0;0;0;0;0
2020-11-22 01:15:00;0;0;0;0;4;8;9;0;0;0;0;0;0;0
2020-11-22 01:30:00;0;0;0;0;1;7;6;4;0;0;0;0;0;0
2020-11-22 01:45:00;0;0;0;0;2;10;8;3;0;0;0;0;0;0
2020-11-22 02:00:00;0;0;0;0;2;6;2;1;0;0;0;0;0;0
2020-11-22 02:15:00;0;0;0;0;1;8;4;1;0;0;0;0;0;0
2020-11-22 02:30:00;0;0;0;0;1;6;4;1;0;0;0;0;0;0
2020-11-22 02:45:00;0;0;0;0;1;2;2;2;0;0;0;0;0;0
2020-11-22 03:00:00;0;0;0;0;0;2;2;1;0;0;0;0;0;0
2020-11-22 03:15:00;0;0;0;0;0;3;3;2;0;0;0;0;0;0
2020-11-22 03:30:00;0;0;0;0;2;0;1;0;0;0;0;0;0;0
2020-11-22 03:45:00;0;0;0;0;2;2;2;0;0;0;0;0;0;0
2020-11-22 04:00:00;0;0;0;0;0;2;1;0;0;0;0;0;0;0
2020-11-22 04:15:00;0;0;0;0;0;3;2;1;0;0;0;0;0;0
2020-11-22 04:30:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-11-22 04:45:00;0;0;0;0;2;6;5;4;0;0;0;0;0;0
2020-11-22 05:00:00;0;0;0;0;3;10;4;2;0;0;0;0;0;0
2020-11-22 05:15:00;0;0;0;0;1;7;6;1;0;0;0;0;0;0
2020-11-22 05:30:00;0;0;0;0;2;5;0;1;0;0;0;0;0;0
2020-11-22 05:45:00;0;0;0;0;3;7;4;5;0;0;0;0;0;0
2020-11-22 06:00:00;0;0;0;0;1;11;6;6;0;0;0;0;0;0
2020-11-22 06:15:00;0;0;0;0;2;5;5;2;0;0;0;0;0;0
2020-11-22 06:30:00;0;0;0;0;4;8;9;6;0;0;0;0;0;0
2020-11-22 06:45:00;0;0;0;0;2;9;4;1;0;0;0;0;0;0
2020-11-22 07:00:00;0;0;0;0;2;10;4;1;0;0;0;0;0;0
2020-11-22 07:15:00;0;0;0;0;4;6;8;5;0;0;0;0;0;0
2020-11-22 07:30:00;0;0;0;0;11;12;8;8;0;0;0;0;0;0
2020-11-22 07:45:00;0;0;0;0;11;8;18;11;0;0;0;0;0;0
2020-11-22 08:00:00;0;0;0;0;2;12;11;6;0;0;0;0;0;0
2020-11-22 08:15:00;0;0;0;0;12;15;18;10;0;0;0;0;0;0
2020-11-22 08:30:00;0;0;0;0;4;16;20;5;0;0;0;0;0;0
2020-11-22 08:45:00;0;0;0;0;11;31;23;12;0;0;0;0;0;0
2020-11-22 09:00:00;0;0;0;0;5;17;19;9;0;0;0;0;0;0
2020-11-22 09:15:00;0;0;0;0;15;33;19;3;0;0;1;0;0;1
2020-11-22 09:30:00;0;0;0;0;14;26;28;17;0;0;0;0;0;0
2020-11-22 09:45:00;0;0;0;0;21;20;21;17;0;0;0;0;0;0
2020-11-22 10:00:00;0;0;0;0;18;32;36;19;0;0;4;0;2;0
2020-11-22 10:15:00;0;0;0;0;18;35;42;20;0;0;0;0;0;1
2020-11-22 10:30:00;0;0;0;0;14;47;45;23;0;0;0;0;0;0
2020-11-22 10:45:00;0;0;0;0;25;52;52;33;0;0;0;0;0;0
2020-11-22 11:00:00;0;0;0;0;24;55;48;25;0;0;0;0;3;0
2020-11-22 11:15:00;0;0;0;0;21;68;61;26;0;0;0;0;0;0
2020-11-22 11:30:00;0;0;0;0;19;56;51;17;0;0;0;0;0;0
2020-11-22 11:45:00;0;0;0;0;31;61;51;21;0;0;0;0;0;0
2020-11-22 12:00:00;0;0;0;0;19;60;56;19;0;0;0;0;0;0
2020-11-22 12:15:00;0;0;0;0;25;56;53;25;0;0;0;0;0;0
2020-11-22 12:30:00;0;0;0;0;22;70;63;24;0;0;0;0;0;0
2020-11-22 12:45:00;0;0;0;0;25;61;62;30;0;0;0;0;1;0
2020-11-22 13:00:00;0;0;0;0;22;58;58;29;0;0;0;0;0;0
2020-11-22 13:15:00;0;0;0;0;18;65;71;30;0;0;0;0;0;0
2020-11-22 13:30:00;0;0;0;0;27;63;45;21;0;0;0;1;0;0
2020-11-22 13:45:00;0;0;0;0;25;83;70;39;0;0;0;3;1;0
2020-11-22 14:00:00;0;0;0;0;23;71;61;21;0;0;3;0;0;0
2020-11-22 14:15:00;0;0;0;0;29;73;74;19;0;0;0;0;0;0
2020-11-22 14:30:00;0;0;0;0;23;79;76;35;0;0;0;0;0;0
2020-11-22 14:45:00;0;0;0;0;32;91;75;46;0;0;0;0;0;0
2020-11-22 15:00:00;0;0;0;0;24;75;77;27;0;0;3;0;0;0
2020-11-22 15:15:00;0;0;0;0;14;70;74;27;0;0;1;0;0;0
2020-11-22 15:30:00;0;0;0;0;21;67;68;32;0;0;0;0;2;0
2020-11-22 15:45:00;0;0;0;0;30;73;84;50;0;0;0;0;0;0
2020-11-22 16:00:00;0;0;0;0;14;70;74;22;0;0;0;0;7;1
2020-11-22 16:15:00;0;0;0;0;23;80;62;25;0;0;0;0;1;0
2020-11-22 16:30:00;0;0;0;0;32;81;60;20;0;0;0;1;0;0
2020-11-22 16:45:00;0;0;0;0;22;89;71;38;0;0;0;0;0;1
2020-11-22 17:00:00;0;0;0;0;18;70;63;41;0;0;0;0;0;0
2020-11-22 17:15:00;0;0;0;0;20;75;86;25;0;0;0;0;0;0
2020-11-22 17:30:00;0;0;0;0;24;67;58;23;0;0;0;0;2;0
2020-11-22 17:45:00;0;0;0;0;26;71;53;41;0;0;0;0;0;0
2020-11-22 18:00:00;0;0;0;0;22;57;46;30;0;0;0;0;0;0
2020-11-22 18:15:00;0;0;0;0;21;52;44;18;0;0;0;0;6;0
2020-11-22 18:30:00;0;0;0;0;20;59;47;30;0;0;0;0;0;0
2020-11-22 18:45:00;0;0;0;0;17;55;53;29;0;0;0;0;0;0
2020-11-22 19:00:00;0;0;0;0;18;40;40;14;0;0;0;0;0;0
2020-11-22 19:15:00;0;0;0;0;22;51;36;19;0;0;0;0;0;0
2020-11-22 19:30:00;0;0;0;0;11;43;31;13;0;0;0;0;4;0
2020-11-22 19:45:00;0;0;0;0;14;38;27;25;0;0;0;0;0;0
2020-11-22 20:00:00;0;0;0;0;11;33;33;13;0;0;0;0;0;0
2020-11-22 20:15:00;0;0;0;0;5;38;29;10;0;0;0;0;0;0
2020-11-22 20:30:00;0;0;0;0;15;41;26;12;0;0;0;0;0;0
2020-11-22 20:45:00;0;0;0;0;11;30;29;24;0;0;0;0;3;0
2020-11-22 21:00:00;0;0;0;0;5;18;18;12;0;0;0;0;0;0
2020-11-22 21:15:00;0;0;0;0;7;29;19;12;0;0;0;0;0;3
2020-11-22 21:30:00;0;0;0;0;5;20;14;7;0;0;0;0;0;0
2020-11-22 21:45:00;0;0;0;0;6;21;20;14;0;0;0;0;0;0
2020-11-22 22:00:00;0;0;0;0;9;15;14;10;0;0;0;0;0;0
2020-11-22 22:15:00;0;0;0;0;2;14;12;5;0;0;0;0;0;0
2020-11-22 22:30:00;0;0;0;0;0;12;7;4;0;0;0;0;1;0
2020-11-22 22:45:00;0;0;0;0;4;12;11;9;0;0;0;0;0;0
2020-11-22 23:00:00;0;0;0;0;3;12;11;3;0;0;0;0;0;0
2020-11-22 23:15:00;0;0;0;0;5;8;9;5;0;0;0;0;0;0
2020-11-22 23:30:00;0;0;0;0;2;13;13;7;0;0;0;0;0;0
2020-11-22 23:45:00;0;0;0;0;6;6;4;3;0;0;0;0;0;0
