DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-11-01 00:00:00;5;6;5;5;14;9;0
2019-11-01 00:15:00;18;4;3;4;17;8;0
2019-11-01 00:30:00;10;6;3;3;15;8;0
2019-11-01 00:45:00;5;4;2;1;18;14;0
2019-11-01 01:00:00;12;10;4;0;12;5;0
2019-11-01 01:15:00;10;4;1;0;15;7;0
2019-11-01 01:30:00;13;7;2;2;3;1;0
2019-11-01 01:45:00;6;8;5;3;13;7;0
2019-11-01 02:00:00;8;4;2;1;12;7;0
2019-11-01 02:15:00;14;16;9;1;13;8;0
2019-11-01 02:30:00;22;7;3;1;9;7;0
2019-11-01 02:45:00;12;10;5;1;7;3;0
2019-11-01 03:00:00;14;11;8;0;7;3;0
2019-11-01 03:15:00;17;20;14;0;7;2;0
2019-11-01 03:30:00;9;8;4;0;5;5;0
2019-11-01 03:45:00;18;24;13;1;5;6;0
2019-11-01 04:00:00;5;4;4;1;2;3;0
2019-11-01 04:15:00;3;5;6;0;3;4;0
2019-11-01 04:30:00;9;7;2;0;7;4;0
2019-11-01 04:45:00;2;2;2;1;4;4;0
2019-11-01 05:00:00;5;5;4;0;4;3;0
2019-11-01 05:15:00;7;7;6;3;5;2;0
2019-11-01 05:30:00;8;9;7;1;6;6;0
2019-11-01 05:45:00;8;5;4;3;13;6;0
2019-11-01 06:00:00;7;4;3;0;8;0;0
2019-11-01 06:15:00;8;8;7;1;11;8;0
2019-11-01 06:30:00;4;4;4;2;4;3;0
2019-11-01 06:45:00;4;3;1;2;2;3;0
2019-11-01 07:00:00;2;3;2;2;7;5;0
2019-11-01 07:15:00;6;7;3;1;3;2;0
2019-11-01 07:30:00;7;5;2;2;7;4;0
2019-11-01 07:45:00;11;7;6;4;6;3;0
2019-11-01 08:00:00;6;5;4;2;15;2;0
2019-11-01 08:15:00;10;7;4;8;15;3;0
2019-11-01 08:30:00;11;5;4;4;10;6;0
2019-11-01 08:45:00;17;9;5;8;16;6;0
2019-11-01 09:00:00;16;7;6;10;19;6;0
2019-11-01 09:15:00;19;17;12;5;30;9;0
2019-11-01 09:30:00;27;15;10;5;24;10;0
2019-11-01 09:45:00;15;11;10;5;39;12;0
2019-11-01 10:00:00;30;21;19;8;34;12;0
2019-11-01 10:15:00;31;17;9;9;27;9;0
2019-11-01 10:30:00;28;13;7;4;35;6;0
2019-11-01 10:45:00;25;12;9;12;46;14;0
2019-11-01 11:00:00;24;18;14;6;40;11;0
2019-11-01 11:15:00;38;19;13;8;50;21;0
2019-11-01 11:30:00;25;14;10;12;44;14;0
2019-11-01 11:45:00;32;22;14;10;52;26;0
2019-11-01 12:00:00;34;22;13;5;42;15;0
2019-11-01 12:15:00;36;14;10;9;48;20;0
2019-11-01 12:30:00;40;22;17;9;37;13;0
2019-11-01 12:45:00;39;13;10;11;47;28;0
2019-11-01 13:00:00;32;22;17;10;43;23;0
2019-11-01 13:15:00;47;21;18;9;37;19;0
2019-11-01 13:30:00;43;17;13;10;43;28;0
2019-11-01 13:45:00;52;19;16;16;49;18;0
2019-11-01 14:00:00;36;14;12;6;42;19;2
2019-11-01 14:15:00;49;17;11;8;44;23;0
2019-11-01 14:30:00;57;28;22;16;40;24;0
2019-11-01 14:45:00;39;28;23;9;46;25;0
2019-11-01 15:00:00;42;22;14;13;32;18;0
2019-11-01 15:15:00;50;27;21;13;35;15;0
2019-11-01 15:30:00;53;22;23;9;49;22;0
2019-11-01 15:45:00;68;37;26;11;39;13;0
2019-11-01 16:00:00;42;28;22;9;45;19;0
2019-11-01 16:15:00;67;29;20;8;49;13;0
2019-11-01 16:30:00;53;32;23;7;43;21;0
2019-11-01 16:45:00;41;32;27;8;43;13;0
2019-11-01 17:00:00;40;25;17;10;43;25;0
2019-11-01 17:15:00;51;46;29;4;47;24;0
2019-11-01 17:30:00;53;38;29;6;63;28;0
2019-11-01 17:45:00;45;38;29;7;61;37;0
2019-11-01 18:00:00;50;33;24;7;37;13;0
2019-11-01 18:15:00;49;38;32;5;40;17;0
2019-11-01 18:30:00;28;18;9;4;37;11;0
2019-11-01 18:45:00;49;29;22;10;42;22;0
2019-11-01 19:00:00;43;29;21;3;35;12;0
2019-11-01 19:15:00;40;24;15;8;29;14;0
2019-11-01 19:30:00;23;15;12;6;38;11;0
2019-11-01 19:45:00;39;32;26;4;58;31;0
2019-11-01 20:00:00;20;18;14;6;26;10;0
2019-11-01 20:15:00;30;17;9;5;33;17;0
2019-11-01 20:30:00;25;14;9;2;25;6;0
2019-11-01 20:45:00;14;10;7;3;17;7;0
2019-11-01 21:00:00;24;10;6;3;22;9;0
2019-11-01 21:15:00;20;15;11;4;28;18;0
2019-11-01 21:30:00;15;12;10;4;18;8;0
2019-11-01 21:45:00;16;20;12;5;16;3;0
2019-11-01 22:00:00;9;6;4;4;15;6;0
2019-11-01 22:15:00;13;10;4;2;29;13;0
2019-11-01 22:30:00;9;5;2;2;22;9;0
2019-11-01 22:45:00;14;9;5;1;19;13;0
2019-11-01 23:00:00;13;9;6;1;13;8;0
2019-11-01 23:15:00;15;13;9;2;14;8;0
2019-11-01 23:30:00;7;5;5;3;12;5;0
2019-11-01 23:45:00;9;12;8;1;14;5;0
