DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-02-01 00:00:00;2;7;1;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-02-01 00:15:00;7;12;9;4;5;4;7;0;0;0;0;0;0;0;0;0;0;0
2020-02-01 00:30:00;3;5;9;2;3;5;5;2;0;0;0;0;0;0;0;0;0;0
2020-02-01 00:45:00;3;7;11;3;3;3;12;0;0;0;0;0;0;0;0;0;0;0
2020-02-01 01:00:00;6;8;4;3;3;2;6;0;1;1;0;0;0;0;0;0;0;0
2020-02-01 01:15:00;2;8;8;2;4;3;1;0;0;0;0;0;0;0;0;0;0;0
2020-02-01 01:30:00;5;10;3;0;1;6;5;0;0;0;0;0;0;0;0;0;0;0
2020-02-01 01:45:00;8;4;5;1;3;5;6;2;0;0;0;0;0;0;0;0;0;0
2020-02-01 02:00:00;3;5;3;2;2;3;5;0;1;1;0;0;0;0;0;0;0;0
2020-02-01 02:15:00;8;9;6;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-01 02:30:00;3;2;3;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-01 02:45:00;2;3;2;2;2;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-01 03:00:00;1;3;1;0;0;7;5;0;1;1;0;0;0;0;0;0;0;0
2020-02-01 03:15:00;2;2;3;2;2;1;7;0;0;0;0;0;0;0;0;0;0;0
2020-02-01 03:30:00;5;4;0;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-02-01 03:45:00;2;2;1;1;1;4;4;1;0;0;0;0;0;0;0;0;0;0
2020-02-01 04:00:00;1;1;3;2;2;1;1;0;2;1;2;0;0;0;0;0;0;0
2020-02-01 04:15:00;1;3;1;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0
2020-02-01 04:30:00;1;1;1;2;2;1;2;0;0;0;1;0;0;0;0;0;0;0
2020-02-01 04:45:00;4;6;2;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-02-01 05:00:00;3;3;1;4;5;5;10;1;0;0;0;0;0;0;3;0;0;0
2020-02-01 05:15:00;8;10;4;6;2;6;17;0;0;0;0;0;0;0;0;4;0;0
2020-02-01 05:30:00;15;10;5;6;7;18;22;2;0;0;0;1;0;0;36;0;0;0
2020-02-01 05:45:00;18;9;10;14;9;45;66;1;1;1;3;14;2;0;56;0;0;0
2020-02-01 06:00:00;24;5;8;14;3;83;118;2;0;0;1;2;8;0;16;0;0;0
2020-02-01 06:15:00;8;10;3;8;1;21;33;0;1;1;1;0;1;0;19;0;0;0
2020-02-01 06:30:00;13;8;1;9;2;11;19;0;0;0;0;1;0;0;0;0;0;0
2020-02-01 06:45:00;7;7;7;12;3;13;14;0;1;1;1;0;0;0;0;0;0;0
2020-02-01 07:00:00;7;2;2;8;4;9;9;1;0;0;1;0;0;0;8;0;0;0
2020-02-01 07:15:00;11;3;2;11;1;3;14;0;2;2;3;2;0;0;0;0;0;0
2020-02-01 07:30:00;11;6;3;4;1;11;12;0;1;3;2;0;0;0;7;0;0;0
2020-02-01 07:45:00;10;7;5;7;3;7;7;0;1;2;2;0;0;0;1;0;0;0
2020-02-01 08:00:00;17;9;3;9;1;5;14;2;10;0;5;3;0;0;7;0;0;0
