DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-06-01 00:00:00;21;1;1;10;0;10;0;0;0
2020-06-01 00:15:00;14;2;1;16;0;14;1;0;0
2020-06-01 00:30:00;7;2;2;9;0;12;1;0;0
2020-06-01 00:45:00;11;1;0;6;0;14;1;0;0
2020-06-01 01:00:00;7;5;0;9;0;12;1;0;0
2020-06-01 01:15:00;5;1;0;5;0;14;0;0;0
2020-06-01 01:30:00;9;4;0;6;0;12;1;0;0
2020-06-01 01:45:00;1;0;0;8;0;13;1;0;0
2020-06-01 02:00:00;3;0;0;8;0;12;1;0;0
2020-06-01 02:15:00;1;0;0;3;0;14;1;0;0
2020-06-01 02:30:00;2;0;0;4;0;12;0;0;0
2020-06-01 02:45:00;4;0;0;0;0;14;1;0;0
2020-06-01 03:00:00;2;0;1;3;0;12;1;0;0
2020-06-01 03:15:00;2;0;0;3;0;13;1;0;0
2020-06-01 03:30:00;0;0;0;0;0;12;1;0;0
2020-06-01 03:45:00;2;1;0;2;0;14;0;0;0
2020-06-01 04:00:00;2;0;0;0;0;12;1;0;0
2020-06-01 04:15:00;1;0;2;2;0;14;1;0;0
2020-06-01 04:30:00;0;1;0;2;0;12;1;0;0
2020-06-01 04:45:00;0;0;0;3;0;14;1;0;0
2020-06-01 05:00:00;4;2;0;3;0;12;0;0;0
2020-06-01 05:15:00;3;2;0;7;0;13;1;0;0
2020-06-01 05:30:00;2;0;0;12;0;12;1;0;0
2020-06-01 05:45:00;5;0;0;4;0;14;1;0;0
2020-06-01 06:00:00;1;1;0;3;0;12;1;0;0
2020-06-01 06:15:00;3;3;0;5;0;14;0;0;0
2020-06-01 06:30:00;10;3;2;9;0;12;1;0;0
2020-06-01 06:45:00;7;1;0;7;0;13;1;0;0
2020-06-01 07:00:00;9;4;0;7;0;12;1;0;0
2020-06-01 07:15:00;6;0;0;6;0;14;1;0;0
2020-06-01 07:30:00;8;1;0;9;0;12;0;0;0
2020-06-01 07:45:00;13;6;2;17;0;14;1;0;0
2020-06-01 08:00:00;13;3;0;19;0;12;1;0;0
2020-06-01 08:15:00;16;3;2;19;0;14;1;0;0
2020-06-01 08:30:00;24;5;0;13;0;12;1;0;0
2020-06-01 08:45:00;20;0;1;23;0;13;0;0;0
2020-06-01 09:00:00;24;1;1;20;0;12;1;0;0
2020-06-01 09:15:00;30;7;3;27;0;14;1;0;0
2020-06-01 09:30:00;29;3;0;26;0;12;1;0;0
2020-06-01 09:45:00;24;4;0;39;0;14;1;0;0
2020-06-01 10:00:00;31;5;1;34;0;12;0;0;0
2020-06-01 10:15:00;44;7;0;40;0;13;1;0;0
2020-06-01 10:30:00;32;4;4;54;0;12;1;0;0
2020-06-01 10:45:00;43;6;3;51;0;14;1;0;0
2020-06-01 11:00:00;33;5;5;43;0;12;1;0;0
2020-06-01 11:15:00;59;10;5;62;0;14;0;0;0
2020-06-01 11:30:00;55;4;3;43;0;12;1;0;0
2020-06-01 11:45:00;62;9;3;56;0;14;1;0;0
2020-06-01 12:00:00;57;12;0;59;0;12;1;0;0
2020-06-01 12:15:00;59;9;1;59;0;13;0;0;0
2020-06-01 12:30:00;68;7;1;50;0;12;1;0;0
2020-06-01 12:45:00;76;11;2;55;0;14;1;0;0
2020-06-01 13:00:00;56;7;1;65;0;12;1;0;0
2020-06-01 13:15:00;52;16;4;74;0;14;0;0;0
2020-06-01 13:30:00;54;7;2;59;0;12;1;0;0
2020-06-01 13:45:00;83;18;3;76;0;13;1;0;0
2020-06-01 14:00:00;60;14;4;68;0;12;1;0;0
2020-06-01 14:15:00;76;8;4;76;0;14;1;0;0
2020-06-01 14:30:00;54;7;1;80;0;12;0;0;0
2020-06-01 14:45:00;64;6;0;83;0;14;1;0;0
2020-06-01 15:00:00;50;11;4;69;0;12;1;0;0
2020-06-01 15:15:00;58;10;1;81;0;14;1;0;0
2020-06-01 15:30:00;41;9;2;72;1;12;0;0;0
2020-06-01 15:45:00;70;7;2;79;0;13;1;0;0
2020-06-01 16:00:00;63;10;0;81;9;12;1;0;0
2020-06-01 16:15:00;71;12;4;68;0;14;1;0;0
2020-06-01 16:30:00;46;7;2;82;0;12;0;0;0
2020-06-01 16:45:00;69;5;1;74;0;14;1;0;0
2020-06-01 17:00:00;42;4;2;71;0;12;1;0;0
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;48;9;5;69;0;12;0;0;0
2020-06-01 17:45:00;85;10;2;74;0;14;1;0;0
2020-06-01 18:00:00;60;13;3;59;0;12;1;0;0
2020-06-01 18:15:00;70;10;4;64;0;14;1;0;0
2020-06-01 18:30:00;59;14;10;63;0;12;0;0;0
2020-06-01 18:45:00;67;6;2;82;0;14;1;0;0
2020-06-01 19:00:00;58;6;1;58;0;12;1;0;0
2020-06-01 19:15:00;68;8;2;64;0;13;1;0;0
2020-06-01 19:30:00;50;11;2;51;0;12;0;0;0
2020-06-01 19:45:00;47;8;1;59;0;14;1;0;0
2020-06-01 20:00:00;62;11;0;58;0;12;1;0;0
2020-06-01 20:15:00;54;6;3;55;0;14;1;0;0
2020-06-01 20:30:00;37;11;1;57;0;12;1;0;0
2020-06-01 20:45:00;46;7;2;47;0;13;0;0;0
2020-06-01 21:00:00;36;5;0;39;0;12;1;0;0
2020-06-01 21:15:00;43;8;4;42;0;14;1;0;0
2020-06-01 21:30:00;28;8;1;29;0;12;1;0;0
