DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-09-21 00:00:00;3;3;0;1;3
2020-09-21 00:15:00;2;2;0;0;4
2020-09-21 00:30:00;4;5;0;1;5
2020-09-21 00:45:00;6;1;2;3;4
2020-09-21 01:00:00;5;3;0;0;1
2020-09-21 01:15:00;3;7;0;1;3
2020-09-21 01:30:00;4;3;0;1;3
2020-09-21 01:45:00;1;2;0;0;3
2020-09-21 02:00:00;2;1;0;0;1
2020-09-21 02:15:00;1;2;0;0;2
2020-09-21 02:30:00;1;3;2;3;3
2020-09-21 02:45:00;0;1;0;1;3
2020-09-21 03:00:00;1;2;0;0;2
2020-09-21 03:15:00;1;3;0;2;6
2020-09-21 03:30:00;1;0;0;2;1
2020-09-21 03:45:00;1;3;0;0;3
2020-09-21 04:00:00;7;5;0;1;2
2020-09-21 04:15:00;2;4;1;0;3
2020-09-21 04:30:00;4;4;0;2;9
2020-09-21 04:45:00;5;14;2;6;38
2020-09-21 05:00:00;9;28;1;15;104
2020-09-21 05:15:00;16;31;6;20;147
2020-09-21 05:30:00;28;43;4;24;165
2020-09-21 05:45:00;38;25;5;13;111
2020-09-21 06:00:00;49;34;2;16;76
2020-09-21 06:15:00;37;44;3;15;112
2020-09-21 06:30:00;44;35;3;14;113
2020-09-21 06:45:00;63;45;7;15;119
2020-09-21 07:00:00;79;49;3;11;107
2020-09-21 07:15:00;88;52;4;17;109
2020-09-21 07:30:00;110;43;5;17;133
2020-09-21 07:45:00;102;57;11;20;122
2020-09-21 08:00:00;83;44;4;18;115
2020-09-21 08:15:00;80;46;6;14;105
2020-09-21 08:30:00;65;47;7;14;87
2020-09-21 08:45:00;74;41;5;18;79
2020-09-21 09:00:00;89;53;9;17;80
2020-09-21 09:15:00;92;40;8;14;58
2020-09-21 09:30:00;114;42;17;18;57
2020-09-21 09:45:00;106;42;14;15;75
2020-09-21 10:00:00;86;33;6;17;78
2020-09-21 10:15:00;97;38;8;14;94
2020-09-21 10:30:00;63;35;10;12;92
2020-09-21 10:45:00;77;49;10;20;93
2020-09-21 11:00:00;79;39;9;18;99
2020-09-21 11:15:00;75;31;13;12;82
2020-09-21 11:30:00;81;46;13;23;108
2020-09-21 11:45:00;66;38;11;16;107
2020-09-21 12:00:00;82;33;11;28;98
2020-09-21 12:15:00;59;37;12;17;103
2020-09-21 12:30:00;73;39;8;21;107
2020-09-21 12:45:00;91;54;7;16;124
2020-09-21 13:00:00;89;38;9;19;101
2020-09-21 13:15:00;67;38;16;15;131
2020-09-21 13:30:00;89;13;14;16;158
2020-09-21 13:45:00;108;47;15;25;114
2020-09-21 14:00:00;162;43;24;43;110
2020-09-21 14:15:00;176;36;34;61;87
2020-09-21 14:30:00;209;38;14;58;86
2020-09-21 14:45:00;138;30;9;30;101
2020-09-21 15:00:00;146;39;16;34;117
2020-09-21 15:15:00;177;31;14;37;107
2020-09-21 15:30:00;155;45;21;32;112
2020-09-21 15:45:00;129;26;10;34;121
2020-09-21 16:00:00;125;38;16;27;103
2020-09-21 16:15:00;117;27;10;17;101
2020-09-21 16:30:00;147;47;24;26;130
2020-09-21 16:45:00;110;34;19;22;115
2020-09-21 17:00:00;130;43;17;26;137
2020-09-21 17:15:00;127;25;8;23;118
2020-09-21 17:30:00;126;35;7;16;107
2020-09-21 17:45:00;117;29;8;21;99
2020-09-21 18:00:00;110;29;7;12;94
2020-09-21 18:15:00;103;20;8;8;86
2020-09-21 18:30:00;88;25;6;14;89
2020-09-21 18:45:00;88;26;13;15;69
2020-09-21 19:00:00;56;23;7;10;84
2020-09-21 19:15:00;57;23;10;12;70
2020-09-21 19:30:00;44;24;6;8;66
2020-09-21 19:45:00;48;37;6;5;77
2020-09-21 20:00:00;29;19;2;7;71
2020-09-21 20:15:00;26;29;5;9;73
2020-09-21 20:30:00;27;17;2;13;49
2020-09-21 20:45:00;23;22;4;19;73
2020-09-21 21:00:00;27;28;8;10;100
2020-09-21 21:15:00;25;50;9;22;138
2020-09-21 21:30:00;58;32;12;18;85
2020-09-21 21:45:00;91;22;21;35;46
2020-09-21 22:00:00;95;22;18;58;41
2020-09-21 22:15:00;31;16;15;20;23
2020-09-21 22:30:00;19;17;3;13;36
2020-09-21 22:45:00;6;13;1;4;23
2020-09-21 23:00:00;8;15;3;4;16
2020-09-21 23:15:00;11;11;3;3;7
2020-09-21 23:30:00;6;8;1;6;8
2020-09-21 23:45:00;6;13;2;3;13
