DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-08-15 00:00:00;25;12;27;5;5;0;0
2019-08-15 00:15:00;25;15;29;13;3;2;4
2019-08-15 00:30:00;20;17;25;9;3;5;5
2019-08-15 00:45:00;28;19;25;9;2;6;3
2019-08-15 01:00:00;15;14;20;9;2;2;2
2019-08-15 01:15:00;16;14;13;7;3;1;4
2019-08-15 01:30:00;21;6;18;2;5;1;0
2019-08-15 01:45:00;19;9;15;6;0;3;8
2019-08-15 02:00:00;14;4;20;10;1;2;1
2019-08-15 02:15:00;12;9;13;5;3;4;3
2019-08-15 02:30:00;8;2;9;4;2;2;1
2019-08-15 02:45:00;14;3;10;3;1;2;2
2019-08-15 03:00:00;13;7;14;3;3;7;5
2019-08-15 03:15:00;12;11;15;2;1;4;4
2019-08-15 03:30:00;17;5;5;5;2;11;2
2019-08-15 03:45:00;13;5;10;4;1;5;6
2019-08-15 04:00:00;5;3;10;3;3;5;3
2019-08-15 04:15:00;11;4;11;3;3;4;3
2019-08-15 04:30:00;9;4;11;2;3;8;6
2019-08-15 04:45:00;6;7;14;4;1;0;1
2019-08-15 05:00:00;10;9;17;4;1;0;0
2019-08-15 05:15:00;15;9;20;8;1;0;1
2019-08-15 05:30:00;8;10;21;4;0;1;1
2019-08-15 05:45:00;18;16;35;7;4;1;0
2019-08-15 06:00:00;21;12;30;7;1;1;2
2019-08-15 06:15:00;15;15;26;11;4;0;0
2019-08-15 06:30:00;8;6;28;11;1;0;1
2019-08-15 06:45:00;10;20;25;10;3;0;0
2019-08-15 07:00:00;12;8;23;10;3;0;1
2019-08-15 07:15:00;28;12;47;5;1;0;1
2019-08-15 07:30:00;17;20;24;6;4;0;0
2019-08-15 07:45:00;22;14;48;15;0;0;0
2019-08-15 08:00:00;30;8;41;17;1;1;0
2019-08-15 08:15:00;32;23;57;25;0;0;0
2019-08-15 08:30:00;26;15;59;30;1;0;0
2019-08-15 08:45:00;42;31;70;34;2;1;0
2019-08-15 09:00:00;38;21;54;25;4;0;0
2019-08-15 09:15:00;42;28;73;32;3;0;0
2019-08-15 09:30:00;60;37;73;36;3;0;2
2019-08-15 09:45:00;66;45;83;38;1;0;0
2019-08-15 10:00:00;51;38;68;29;1;1;0
2019-08-15 10:15:00;72;41;104;34;2;1;0
2019-08-15 10:30:00;54;27;72;37;2;0;0
2019-08-15 10:45:00;69;48;85;48;3;1;1
2019-08-15 11:00:00;69;40;91;29;6;0;0
2019-08-15 11:15:00;68;48;87;53;3;0;1
2019-08-15 11:30:00;77;50;75;37;1;2;0
2019-08-15 11:45:00;82;52;109;61;2;0;0
2019-08-15 12:00:00;79;51;99;41;1;0;1
2019-08-15 12:15:00;78;61;110;58;1;0;0
2019-08-15 12:30:00;81;55;90;41;5;1;0
2019-08-15 12:45:00;85;58;89;33;6;0;0
2019-08-15 13:00:00;69;59;88;42;6;0;0
2019-08-15 13:15:00;68;47;95;36;4;0;0
2019-08-15 13:30:00;94;74;89;42;8;2;0
2019-08-15 13:45:00;86;60;103;46;9;0;0
2019-08-15 14:00:00;87;54;92;42;4;1;0
2019-08-15 14:15:00;78;62;109;57;2;1;0
2019-08-15 14:30:00;88;64;81;31;2;0;0
2019-08-15 14:45:00;83;50;95;47;1;0;1
2019-08-15 15:00:00;80;61;93;41;3;0;0
2019-08-15 15:15:00;78;52;98;49;7;2;0
2019-08-15 15:30:00;90;61;91;46;6;0;0
2019-08-15 15:45:00;97;51;84;42;3;0;0
2019-08-15 16:00:00;85;44;94;45;2;0;1
2019-08-15 16:15:00;78;62;101;40;1;0;0
2019-08-15 16:30:00;88;61;83;43;5;0;0
2019-08-15 16:45:00;119;77;109;49;7;0;0
2019-08-15 17:00:00;93;62;103;51;5;0;0
2019-08-15 17:15:00;133;92;124;60;5;1;0
2019-08-15 17:30:00;96;80;93;61;8;0;0
2019-08-15 17:45:00;112;65;107;49;3;0;0
2019-08-15 18:00:00;96;66;95;54;2;0;1
2019-08-15 18:15:00;97;69;99;37;4;1;0
2019-08-15 18:30:00;100;58;81;35;4;1;1
2019-08-15 18:45:00;86;65;99;47;7;0;0
2019-08-15 19:00:00;85;49;82;42;2;1;0
2019-08-15 19:15:00;81;43;85;46;1;0;0
2019-08-15 19:30:00;86;66;83;38;4;1;0
2019-08-15 19:45:00;91;46;82;38;0;0;0
2019-08-15 20:00:00;63;56;79;26;0;0;0
2019-08-15 20:15:00;71;56;90;30;4;0;0
2019-08-15 20:30:00;69;39;81;31;4;0;0
2019-08-15 20:45:00;57;42;79;37;4;0;0
2019-08-15 21:00:00;61;40;67;27;6;0;0
2019-08-15 21:15:00;60;49;62;23;2;0;1
2019-08-15 21:30:00;52;40;52;33;2;0;1
2019-08-15 21:45:00;58;34;44;29;2;0;2
2019-08-15 22:00:00;54;28;55;15;2;0;0
2019-08-15 22:15:00;43;22;45;17;0;1;0
2019-08-15 22:30:00;49;26;38;14;2;1;0
2019-08-15 22:45:00;37;29;41;17;2;0;0
2019-08-15 23:00:00;30;26;39;21;1;0;0
2019-08-15 23:15:00;40;18;40;17;1;0;0
2019-08-15 23:30:00;30;16;33;6;2;0;0
2019-08-15 23:45:00;25;19;26;13;0;0;0
