DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-12-10 00:00:00;0;3;0;5;3;0;0;0;0;0
2020-12-10 00:15:00;6;4;0;9;8;0;0;0;0;0
2020-12-10 00:30:00;1;1;0;9;4;0;0;0;0;0
2020-12-10 00:45:00;1;1;0;1;3;0;0;0;0;0
2020-12-10 01:00:00;0;0;0;4;2;0;0;0;0;0
2020-12-10 01:15:00;7;2;2;4;2;0;0;0;0;0
2020-12-10 01:30:00;6;3;0;4;5;0;0;0;0;0
2020-12-10 01:45:00;4;0;0;9;2;0;0;0;0;0
2020-12-10 02:00:00;6;3;0;3;2;0;0;0;0;0
2020-12-10 02:15:00;6;5;1;1;0;0;0;0;0;0
2020-12-10 02:30:00;10;6;0;4;4;1;0;0;0;0
2020-12-10 02:45:00;4;0;0;2;3;0;0;0;0;0
2020-12-10 03:00:00;4;1;0;6;3;0;0;0;0;0
2020-12-10 03:15:00;4;3;0;7;4;0;0;0;0;0
2020-12-10 03:30:00;12;5;0;2;2;2;0;0;0;0
2020-12-10 03:45:00;7;8;0;7;5;1;0;0;0;0
2020-12-10 04:00:00;9;5;0;9;1;1;0;0;0;0
2020-12-10 04:15:00;12;8;0;8;3;1;0;0;0;0
2020-12-10 04:30:00;11;9;0;8;5;1;0;0;0;0
2020-12-10 04:45:00;23;13;0;23;14;1;0;0;0;0
2020-12-10 05:00:00;18;9;1;21;16;0;0;0;0;0
2020-12-10 05:15:00;37;22;1;42;19;1;0;0;0;0
2020-12-10 05:30:00;40;13;0;34;16;1;0;0;0;0
2020-12-10 05:45:00;72;29;0;62;26;1;0;0;0;0
2020-12-10 06:00:00;52;22;8;57;23;1;0;0;0;0
2020-12-10 06:15:00;49;34;0;71;41;1;0;0;0;0
2020-12-10 06:30:00;99;62;1;95;61;4;3;0;0;0
2020-12-10 06:45:00;129;80;1;90;32;256;2;0;0;0
2020-12-10 07:00:00;97;40;1;89;71;5;0;0;0;0
2020-12-10 07:15:00;102;66;0;90;56;8;0;0;0;0
2020-12-10 07:30:00;102;46;0;111;87;5;1;0;0;0
2020-12-10 07:45:00;126;60;0;98;59;3;3;0;0;0
2020-12-10 08:00:00;88;69;1;87;53;7;7;0;0;0
2020-12-10 08:15:00;80;59;4;78;56;4;0;0;0;0
2020-12-10 08:30:00;81;57;2;95;49;261;0;0;0;0
2020-12-10 08:45:00;81;65;0;74;48;7;0;0;0;0
2020-12-10 09:00:00;93;77;2;78;39;6;0;0;0;0
2020-12-10 09:15:00;75;53;4;93;42;10;15;0;0;0
2020-12-10 09:30:00;69;49;1;79;38;6;2;0;0;0
2020-12-10 09:45:00;70;53;3;109;57;3;0;0;0;0
2020-12-10 10:00:00;97;62;6;99;48;13;0;0;0;0
2020-12-10 10:15:00;82;62;3;89;49;5;0;0;0;0
2020-12-10 10:30:00;90;74;2;99;71;11;0;0;0;0
2020-12-10 10:45:00;85;59;7;97;50;8;2;0;0;0
2020-12-10 11:00:00;102;59;2;94;65;9;0;0;0;0
2020-12-10 11:15:00;88;64;3;101;54;7;1;0;0;0
2020-12-10 11:30:00;98;58;2;105;59;5;5;0;0;0
2020-12-10 11:45:00;105;84;9;113;47;13;6;0;0;0
2020-12-10 12:00:00;102;58;8;106;68;6;3;0;0;0
2020-12-10 12:15:00;85;67;10;82;55;7;19;0;0;0
2020-12-10 12:30:00;96;72;5;101;48;7;13;0;0;0
2020-12-10 12:45:00;92;64;0;97;50;7;3;0;0;0
2020-12-10 13:00:00;95;64;2;111;73;259;1;0;0;0
2020-12-10 13:15:00;87;71;7;91;47;260;0;0;0;0
2020-12-10 13:30:00;88;55;2;101;43;11;0;0;0;0
2020-12-10 13:45:00;103;64;3;99;50;8;0;0;0;0
2020-12-10 14:00:00;81;72;6;99;59;9;0;0;0;0
2020-12-10 14:15:00;84;70;1;109;62;11;0;0;0;0
2020-12-10 14:30:00;111;106;2;123;75;9;2;0;0;0
2020-12-10 14:45:00;93;68;3;119;71;7;6;0;0;0
2020-12-10 15:00:00;103;67;1;120;61;9;1;0;0;0
2020-12-10 15:15:00;94;69;7;111;60;8;3;0;0;0
2020-12-10 15:30:00;117;77;4;116;83;9;3;0;0;0
2020-12-10 15:45:00;80;58;1;103;60;7;0;0;0;0
2020-12-10 16:00:00;130;77;1;147;86;12;0;0;0;0
2020-12-10 16:15:00;104;68;6;129;71;7;2;0;0;0
2020-12-10 16:30:00;118;56;10;99;76;12;0;0;0;0
2020-12-10 16:45:00;98;67;1;116;65;11;0;0;0;0
2020-12-10 17:00:00;113;51;1;131;87;7;4;0;0;0
2020-12-10 17:15:00;97;63;2;92;56;7;1;0;0;0
2020-12-10 17:30:00;76;43;4;85;53;6;0;0;0;0
2020-12-10 17:45:00;74;47;1;75;29;4;2;0;0;0
2020-12-10 18:00:00;68;30;1;100;40;6;0;0;0;0
2020-12-10 18:15:00;57;36;3;63;33;4;0;0;0;0
2020-12-10 18:30:00;49;25;2;48;28;3;0;0;0;0
2020-12-10 18:45:00;58;33;0;52;25;5;0;0;0;0
2020-12-10 19:00:00;47;17;2;39;13;1;0;0;0;0
2020-12-10 19:15:00;45;23;1;33;14;6;0;0;0;0
2020-12-10 19:30:00;44;16;0;32;12;2;0;0;0;0
2020-12-10 19:45:00;29;15;0;25;14;1;0;0;0;0
2020-12-10 20:00:00;31;17;0;18;6;2;0;0;0;0
2020-12-10 20:15:00;23;14;0;24;10;255;0;0;0;0
2020-12-10 20:30:00;25;7;0;19;4;1;0;0;0;0
2020-12-10 20:45:00;18;11;1;25;13;0;0;0;0;0
2020-12-10 21:00:00;23;12;0;27;13;0;0;0;0;0
2020-12-10 21:15:00;18;11;0;23;5;0;0;0;0;0
2020-12-10 21:30:00;13;8;0;22;10;0;0;0;0;0
2020-12-10 21:45:00;16;10;0;14;2;0;0;0;0;0
2020-12-10 22:00:00;16;8;4;15;3;0;0;0;0;0
2020-12-10 22:15:00;29;13;0;11;6;0;0;0;0;0
2020-12-10 22:30:00;13;3;3;12;6;0;0;0;0;0
2020-12-10 22:45:00;16;7;0;6;3;0;0;0;0;0
2020-12-10 23:00:00;6;0;0;21;11;0;0;0;0;0
2020-12-10 23:15:00;9;5;0;7;1;0;0;0;0;0
2020-12-10 23:30:00;6;1;0;10;2;0;0;0;0;0
2020-12-10 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
