DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-12-03 00:00:00;5;1;0;5;3;0;0;0;0;0
2020-12-03 00:15:00;7;5;0;3;6;1;0;0;0;0
2020-12-03 00:30:00;1;0;0;4;2;0;0;0;0;0
2020-12-03 00:45:00;5;2;0;5;5;0;0;0;0;0
2020-12-03 01:00:00;4;3;0;4;1;1;0;0;0;0
2020-12-03 01:15:00;4;1;0;3;0;0;0;0;0;0
2020-12-03 01:30:00;5;3;0;2;1;0;0;0;0;0
2020-12-03 01:45:00;3;3;0;8;4;0;0;0;0;0
2020-12-03 02:00:00;4;5;1;6;5;0;0;0;0;0
2020-12-03 02:15:00;6;6;0;3;2;2;0;0;0;0
2020-12-03 02:30:00;5;3;0;3;3;0;0;0;0;0
2020-12-03 02:45:00;5;0;0;6;6;0;0;0;0;0
2020-12-03 03:00:00;4;3;0;3;3;0;0;0;0;0
2020-12-03 03:15:00;5;5;0;4;2;1;0;0;0;0
2020-12-03 03:30:00;11;6;0;4;2;2;0;0;0;0
2020-12-03 03:45:00;8;4;0;6;3;0;0;0;0;0
2020-12-03 04:00:00;8;4;0;5;3;0;0;0;0;0
2020-12-03 04:15:00;12;10;0;10;4;2;0;0;0;0
2020-12-03 04:30:00;11;4;0;11;6;0;0;0;0;0
2020-12-03 04:45:00;16;6;1;24;8;1;0;0;0;0
2020-12-03 05:00:00;12;10;0;33;11;0;0;0;0;0
2020-12-03 05:15:00;34;13;1;48;18;2;0;0;0;0
2020-12-03 05:30:00;48;26;0;45;12;0;0;0;0;0
2020-12-03 05:45:00;67;35;0;72;31;1;0;0;0;0
2020-12-03 06:00:00;52;25;3;46;27;2;0;0;0;0
2020-12-03 06:15:00;68;27;1;83;37;1;0;0;0;0
2020-12-03 06:30:00;102;66;1;86;50;2;0;0;0;0
2020-12-03 06:45:00;119;74;1;109;53;7;2;0;0;0
2020-12-03 07:00:00;106;44;0;99;64;4;0;0;0;0
2020-12-03 07:15:00;124;49;0;124;78;257;0;0;0;0
2020-12-03 07:30:00;102;54;0;108;79;3;0;0;0;0
2020-12-03 07:45:00;131;66;2;107;61;7;1;0;0;0
2020-12-03 08:00:00;102;73;2;90;43;9;1;0;0;0
2020-12-03 08:15:00;88;66;0;85;44;5;0;0;0;0
2020-12-03 08:30:00;94;65;0;103;56;261;0;0;0;0
2020-12-03 08:45:00;87;71;1;61;36;5;0;0;0;0
2020-12-03 09:00:00;71;57;2;86;41;7;0;0;0;0
2020-12-03 09:15:00;79;54;6;76;46;6;0;0;0;0
2020-12-03 09:30:00;87;58;0;104;54;6;3;0;0;0
2020-12-03 09:45:00;76;53;2;90;57;6;0;0;0;0
2020-12-03 10:00:00;97;57;2;102;49;5;0;0;0;0
2020-12-03 10:15:00;74;53;257;100;50;9;2;0;0;0
2020-12-03 10:30:00;84;75;1;88;81;12;3;0;0;0
2020-12-03 10:45:00;102;61;5;72;84;8;2;0;0;0
2020-12-03 11:00:00;89;61;4;97;61;10;2;0;0;0
2020-12-03 11:15:00;95;67;12;113;63;9;0;0;0;0
2020-12-03 11:30:00;107;74;15;91;63;7;0;0;0;0
2020-12-03 11:45:00;97;69;6;107;67;10;0;0;0;0
2020-12-03 12:00:00;99;70;9;125;54;10;7;0;0;0
2020-12-03 12:15:00;116;73;1;91;56;8;1;0;0;0
2020-12-03 12:30:00;95;67;1;109;67;7;0;0;0;0
2020-12-03 12:45:00;89;70;1;87;57;10;0;0;0;0
2020-12-03 13:00:00;105;56;6;97;61;6;11;0;0;0
2020-12-03 13:15:00;103;63;6;111;62;8;0;0;0;0
2020-12-03 13:30:00;119;62;5;100;69;263;0;0;0;0
2020-12-03 13:45:00;102;75;4;113;69;260;1;0;0;0
2020-12-03 14:00:00;100;61;6;98;59;4;0;0;0;0
2020-12-03 14:15:00;90;60;7;92;85;12;0;0;0;0
2020-12-03 14:30:00;95;73;5;120;66;9;4;0;0;0
2020-12-03 14:45:00;113;75;7;108;51;13;4;0;0;0
2020-12-03 15:00:00;115;73;3;117;65;7;0;0;0;0
2020-12-03 15:15:00;118;76;2;113;73;10;13;0;0;0
2020-12-03 15:30:00;110;69;2;107;70;10;1;0;0;0
2020-12-03 15:45:00;119;72;4;103;65;9;1;0;0;0
2020-12-03 16:00:00;122;69;2;113;73;8;1;0;0;0
2020-12-03 16:15:00;133;70;2;147;73;13;1;0;0;0
2020-12-03 16:30:00;112;80;5;132;91;11;4;0;0;0
2020-12-03 16:45:00;107;72;7;106;88;14;1;0;0;0
2020-12-03 17:00:00;107;57;7;111;81;8;0;0;0;0
2020-12-03 17:15:00;95;58;1;95;61;11;0;0;0;0
2020-12-03 17:30:00;103;35;2;83;55;7;0;0;0;0
2020-12-03 17:45:00;89;43;3;70;46;9;0;0;0;0
2020-12-03 18:00:00;82;40;1;65;57;261;0;0;0;0
2020-12-03 18:15:00;69;29;1;56;32;2;0;0;0;0
2020-12-03 18:30:00;68;29;3;57;32;3;0;0;0;0
2020-12-03 18:45:00;52;23;0;35;20;3;0;0;0;0
2020-12-03 19:00:00;48;10;2;36;10;1;0;0;0;0
2020-12-03 19:15:00;44;21;0;36;18;3;0;0;0;0
2020-12-03 19:30:00;41;17;0;37;14;2;0;0;0;0
2020-12-03 19:45:00;28;15;0;25;20;1;0;0;0;0
2020-12-03 20:00:00;31;14;0;19;9;1;0;0;0;0
2020-12-03 20:15:00;32;7;0;18;9;1;0;0;0;0
2020-12-03 20:30:00;27;6;3;27;12;0;0;0;0;0
2020-12-03 20:45:00;23;17;0;21;7;1;0;0;0;0
2020-12-03 21:00:00;25;5;0;31;9;0;0;0;0;0
2020-12-03 21:15:00;20;12;1;26;10;1;0;0;0;0
2020-12-03 21:30:00;15;11;0;12;11;0;0;0;0;0
2020-12-03 21:45:00;20;8;0;13;6;0;0;0;0;0
2020-12-03 22:00:00;14;7;5;13;14;0;0;0;0;0
2020-12-03 22:15:00;27;8;1;18;8;0;0;0;0;0
2020-12-03 22:30:00;16;11;0;17;5;0;0;0;0;0
