DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2019-08-28 00:00:00;10;8;0;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 00:15:00;17;9;0;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 00:30:00;20;13;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 00:45:00;8;8;0;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 01:00:00;19;9;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 01:15:00;7;5;0;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 01:30:00;8;6;0;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 01:45:00;3;3;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 02:00:00;10;7;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 02:15:00;7;10;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 02:30:00;3;7;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 02:45:00;7;4;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 03:00:00;10;5;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 03:15:00;5;5;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 03:30:00;7;7;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 03:45:00;7;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 04:00:00;14;6;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 04:15:00;13;11;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 04:30:00;18;15;0;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 04:45:00;28;19;0;9;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 05:00:00;31;21;0;15;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 05:15:00;77;69;0;19;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 05:30:00;79;71;0;23;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 05:45:00;101;97;0;38;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 06:00:00;75;81;0;48;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 06:15:00;104;106;1;50;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 06:30:00;118;139;0;39;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 06:45:00;101;118;0;32;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 07:00:00;134;159;0;51;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 07:15:00;114;119;1;55;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 07:30:00;132;168;0;69;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 07:45:00;117;134;1;74;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 08:00:00;126;148;2;81;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 08:15:00;104;111;2;70;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 08:30:00;118;126;1;69;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 08:45:00;124;132;1;80;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 09:00:00;83;88;4;58;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 09:15:00;135;124;1;76;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 09:30:00;91;86;3;56;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 09:45:00;117;104;0;68;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 10:00:00;92;99;1;72;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 10:15:00;116;100;1;65;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 10:30:00;92;72;0;80;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 10:45:00;119;108;0;69;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 11:00:00;116;97;1;94;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 11:15:00;98;89;1;86;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 11:30:00;121;101;0;89;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 11:45:00;100;99;2;74;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 12:00:00;129;120;3;89;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 12:15:00;85;83;0;75;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 12:30:00;106;114;2;81;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 12:45:00;113;87;1;70;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 13:00:00;99;75;4;73;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 13:15:00;129;119;1;81;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 13:30:00;111;118;0;91;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 13:45:00;116;127;0;93;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 14:00:00;105;88;3;96;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 14:15:00;101;103;5;101;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 14:30:00;105;95;10;100;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 14:45:00;100;121;2;108;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 15:00:00;106;129;0;115;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 15:15:00;114;94;1;123;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 15:30:00;122;120;4;122;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 15:45:00;114;101;1;115;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 16:00:00;126;130;1;171;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 16:15:00;85;106;3;101;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 16:30:00;139;141;2;129;206;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 16:45:00;98;98;1;119;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 17:00:00;122;135;3;114;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 17:15:00;111;130;0;121;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 17:30:00;133;118;1;106;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 17:45:00;123;131;1;119;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 18:00:00;109;118;1;111;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 18:15:00;131;126;6;108;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 18:30:00;95;105;0;78;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 18:45:00;105;99;0;90;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 19:00:00;98;113;2;67;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 19:15:00;84;93;0;70;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 19:30:00;87;96;3;68;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 19:45:00;83;81;2;69;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 20:00:00;96;92;1;74;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 20:15:00;78;61;1;65;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 20:30:00;92;89;0;55;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 20:45:00;68;58;0;46;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 21:00:00;72;73;0;45;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-28 21:15:00;76;76;0;45;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
