DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-05-23 00:00:00;10;10;0;3;6;1;7;3;10;7
2020-05-23 00:15:00;16;15;1;13;12;2;13;8;16;13
2020-05-23 00:30:00;12;6;2;11;13;5;17;11;7;10
2020-05-23 00:45:00;15;7;1;10;14;3;13;9;6;15
2020-05-23 01:00:00;8;3;0;13;9;4;12;9;4;8
2020-05-23 01:15:00;9;8;0;9;16;1;14;6;7;7
2020-05-23 01:30:00;12;9;2;11;8;2;10;10;9;13
2020-05-23 01:45:00;9;8;1;8;7;1;7;2;9;4
2020-05-23 02:00:00;8;8;0;5;4;1;4;4;7;6
2020-05-23 02:15:00;9;6;1;6;9;1;11;4;10;7
2020-05-23 02:30:00;5;4;0;6;6;4;6;5;2;3
2020-05-23 02:45:00;9;6;1;4;6;1;6;7;6;8
2020-05-23 03:00:00;1;2;2;5;1;1;1;3;3;1
2020-05-23 03:15:00;4;7;0;6;1;3;2;3;7;3
2020-05-23 03:30:00;8;7;0;0;0;0;0;0;7;6
2020-05-23 03:45:00;3;0;1;3;4;0;3;2;2;4
2020-05-23 04:00:00;5;3;0;2;3;0;4;4;4;4
2020-05-23 04:15:00;3;0;1;3;6;1;6;2;1;3
2020-05-23 04:30:00;5;7;1;1;5;2;6;1;5;4
2020-05-23 04:45:00;4;3;0;3;2;2;2;1;4;4
2020-05-23 05:00:00;8;7;1;3;5;0;3;2;8;5
2020-05-23 05:15:00;6;3;1;6;9;3;12;8;6;6
2020-05-23 05:30:00;12;3;1;4;17;4;20;6;5;8
2020-05-23 05:45:00;15;4;3;10;17;6;20;8;8;12
2020-05-23 06:00:00;13;2;1;3;14;1;15;4;3;9
2020-05-23 06:15:00;11;11;1;13;19;8;19;11;13;10
2020-05-23 06:30:00;19;5;1;10;16;3;18;9;5;12
2020-05-23 06:45:00;19;8;2;7;11;7;15;8;14;17
2020-05-23 07:00:00;13;11;2;18;19;11;27;8;12;9
2020-05-23 07:15:00;18;15;5;16;24;11;24;18;15;15
2020-05-23 07:30:00;24;7;2;26;39;12;47;24;6;16
2020-05-23 07:45:00;18;15;8;24;33;10;32;24;15;17
2020-05-23 08:00:00;26;10;5;22;28;18;36;20;12;24
2020-05-23 08:15:00;24;13;10;15;26;9;32;17;10;20
2020-05-23 08:30:00;40;15;10;27;41;12;43;25;18;29
2020-05-23 08:45:00;32;23;11;26;45;13;51;26;24;28
2020-05-23 09:00:00;35;23;8;28;47;19;54;31;23;27
2020-05-23 09:15:00;32;49;17;32;38;27;47;29;43;38
2020-05-23 09:30:00;67;25;19;51;62;25;71;49;29;55
2020-05-23 09:45:00;57;27;12;69;76;27;86;68;30;42
2020-05-23 10:00:00;53;29;10;65;68;23;76;67;33;39
2020-05-23 10:15:00;47;25;17;61;83;25;94;62;25;42
2020-05-23 10:30:00;52;23;19;75;87;25;99;75;29;44
2020-05-23 10:45:00;59;38;23;84;72;15;76;85;38;51
2020-05-23 11:00:00;70;47;9;58;63;18;68;50;51;57
2020-05-23 11:15:00;70;50;19;45;78;29;89;42;56;63
2020-05-23 11:30:00;64;43;16;51;80;26;95;45;58;37
2020-05-23 11:45:00;66;43;10;52;69;22;73;48;42;54
2020-05-23 12:00:00;77;45;15;44;80;22;91;46;46;63
2020-05-23 12:15:00;73;42;18;57;87;25;91;61;40;64
2020-05-23 12:30:00;78;49;27;55;81;24;90;59;51;74
2020-05-23 12:45:00;71;48;20;69;70;16;73;64;52;56
2020-05-23 13:00:00;74;38;22;51;77;14;83;52;44;75
2020-05-23 13:15:00;75;56;19;59;85;18;91;58;61;59
2020-05-23 13:30:00;70;29;24;56;83;25;86;67;37;68
2020-05-23 13:45:00;95;44;22;53;87;15;90;50;52;85
2020-05-23 14:00:00;70;35;23;66;94;20;97;58;38;65
2020-05-23 14:15:00;66;53;17;55;70;16;77;50;57;57
2020-05-23 14:30:00;60;47;16;45;64;12;69;37;52;57
2020-05-23 14:45:00;75;47;19;66;80;29;87;54;54;73
2020-05-23 15:00:00;75;50;21;58;63;21;69;59;56;72
2020-05-23 15:15:00;60;54;22;62;74;15;81;57;62;55
2020-05-23 15:30:00;57;44;20;53;76;21;80;41;50;52
2020-05-23 15:45:00;53;43;15;51;52;26;63;45;44;49
2020-05-23 16:00:00;61;38;6;51;52;15;57;47;34;57
2020-05-23 16:15:00;56;43;5;42;59;19;69;33;43;50
2020-05-23 16:30:00;54;39;16;38;67;18;72;36;40;49
2020-05-23 16:45:00;57;37;12;30;52;18;60;32;40;46
2020-05-23 17:00:00;69;49;16;45;63;24;75;42;52;59
2020-05-23 17:15:00;75;41;14;46;64;19;73;48;44;62
2020-05-23 17:30:00;63;53;14;52;60;22;69;50;55;57
2020-05-23 17:45:00;57;38;24;48;53;19;55;49;49;50
2020-05-23 18:00:00;68;53;28;54;69;18;84;46;61;62
2020-05-23 18:15:00;59;54;22;63;67;17;70;50;58;55
2020-05-23 18:30:00;46;42;16;36;58;13;62;33;43;41
2020-05-23 18:45:00;53;35;13;55;67;12;70;43;42;42
2020-05-23 19:00:00;47;36;19;28;52;11;57;19;44;43
2020-05-23 19:15:00;53;38;23;41;53;13;59;41;47;52
2020-05-23 19:30:00;45;39;22;36;42;11;45;30;42;43
2020-05-23 19:45:00;44;29;10;38;44;15;52;34;36;39
2020-05-23 20:00:00;42;45;12;36;40;16;44;43;46;36
2020-05-23 20:15:00;45;50;18;34;34;10;38;33;52;44
2020-05-23 20:30:00;36;34;17;30;38;12;40;29;40;27
2020-05-23 20:45:00;34;32;10;43;40;15;45;38;32;33
2020-05-23 21:00:00;23;15;6;22;36;2;34;19;15;18
2020-05-23 21:15:00;31;13;6;17;23;5;23;18;16;29
