DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-11-21 00:00:00;10;6;9;0;0;0;0;0;0
2020-11-21 00:15:00;19;8;20;0;0;0;0;0;0
2020-11-21 00:30:00;16;6;22;2;2;0;0;0;0
2020-11-21 00:45:00;8;7;14;1;1;0;0;0;0
2020-11-21 01:00:00;7;4;13;0;0;0;0;0;0
2020-11-21 01:15:00;15;4;10;0;0;0;0;0;0
2020-11-21 01:30:00;8;8;11;0;1;0;0;0;0
2020-11-21 01:45:00;8;5;9;0;0;0;0;0;0
2020-11-21 02:00:00;3;2;10;0;0;0;0;0;0
2020-11-21 02:15:00;6;4;6;1;1;0;0;0;0
2020-11-21 02:30:00;2;5;4;0;0;0;0;0;0
2020-11-21 02:45:00;7;5;8;0;0;0;0;0;0
2020-11-21 03:00:00;3;1;6;0;0;0;0;0;0
2020-11-21 03:15:00;6;2;5;1;1;0;0;0;0
2020-11-21 03:30:00;4;5;3;0;0;0;0;0;0
2020-11-21 03:45:00;6;5;10;0;0;0;0;0;0
2020-11-21 04:00:00;0;1;3;0;0;0;0;0;0
2020-11-21 04:15:00;8;2;8;0;0;0;0;0;0
2020-11-21 04:30:00;5;4;5;0;0;0;0;0;0
2020-11-21 04:45:00;10;2;16;0;0;0;0;0;0
2020-11-21 05:00:00;22;9;17;2;2;0;0;0;0
2020-11-21 05:15:00;31;13;24;0;0;0;0;0;0
2020-11-21 05:30:00;28;8;39;0;1;0;0;0;0
2020-11-21 05:45:00;48;13;33;1;1;0;0;0;0
2020-11-21 06:00:00;50;11;26;0;0;0;0;0;0
2020-11-21 06:15:00;67;20;47;0;0;0;0;0;0
2020-11-21 06:30:00;37;13;41;2;2;0;0;0;0
2020-11-21 06:45:00;39;12;38;0;0;0;0;0;0
2020-11-21 07:00:00;27;8;44;1;1;0;0;0;0
2020-11-21 07:15:00;41;17;74;1;1;1;0;0;0
2020-11-21 07:30:00;44;21;89;1;1;0;0;0;0
2020-11-21 07:45:00;57;35;89;1;1;0;0;0;0
2020-11-21 08:00:00;54;32;80;0;0;0;0;0;0
2020-11-21 08:15:00;59;31;124;1;1;0;0;0;0
2020-11-21 08:30:00;73;33;104;2;2;0;0;0;0
2020-11-21 08:45:00;86;43;126;1;1;0;0;0;0
2020-11-21 09:00:00;78;42;132;1;1;0;0;0;0
2020-11-21 09:15:00;82;53;150;1;1;0;0;0;0
2020-11-21 09:30:00;113;57;218;2;3;0;0;0;0
2020-11-21 09:45:00;129;77;186;1;1;0;0;0;0
2020-11-21 10:00:00;110;73;196;0;0;0;0;0;0
2020-11-21 10:15:00;142;65;191;2;2;1;0;0;0
2020-11-21 10:30:00;151;75;185;1;1;0;0;0;0
2020-11-21 10:45:00;139;83;225;2;1;0;0;0;0
2020-11-21 11:00:00;157;76;209;0;0;0;0;0;0
2020-11-21 11:15:00;159;97;208;3;2;3;0;0;0
2020-11-21 11:30:00;143;56;251;2;2;1;0;0;0
2020-11-21 11:45:00;146;88;208;3;3;0;0;0;0
2020-11-21 12:00:00;167;77;241;1;1;0;0;0;0
2020-11-21 12:15:00;151;89;211;4;4;0;0;0;0
2020-11-21 12:30:00;141;57;212;2;3;0;0;0;0
2020-11-21 12:45:00;157;89;223;0;1;3;0;0;0
2020-11-21 13:00:00;149;83;209;0;0;0;0;0;0
2020-11-21 13:15:00;165;78;210;1;2;2;0;0;0
2020-11-21 13:30:00;146;88;235;1;1;3;0;0;0
2020-11-21 13:45:00;152;89;218;1;1;3;0;0;0
2020-11-21 14:00:00;165;76;218;1;1;1;0;0;0
2020-11-21 14:15:00;158;87;214;1;1;1;0;0;0
2020-11-21 14:30:00;171;65;215;2;2;1;0;0;0
2020-11-21 14:45:00;154;69;211;1;1;0;0;0;0
2020-11-21 15:00:00;149;77;218;0;0;0;0;0;0
2020-11-21 15:15:00;159;66;206;2;2;4;0;0;0
2020-11-21 15:30:00;150;68;194;1;2;2;0;0;0
2020-11-21 15:45:00;140;88;195;2;3;2;0;0;0
2020-11-21 16:00:00;157;78;189;1;0;1;0;0;0
2020-11-21 16:15:00;149;75;193;2;2;2;0;0;0
2020-11-21 16:30:00;126;58;171;0;0;3;0;0;0
2020-11-21 16:45:00;159;67;189;0;0;2;0;0;0
2020-11-21 17:00:00;137;85;197;1;1;1;0;0;0
2020-11-21 17:15:00;126;47;179;2;2;2;0;0;0
2020-11-21 17:30:00;110;68;181;2;2;2;0;0;0
2020-11-21 17:45:00;124;65;195;1;1;0;0;0;0
2020-11-21 18:00:00;134;69;177;1;0;3;0;0;0
2020-11-21 18:15:00;106;44;155;1;1;3;0;0;0
2020-11-21 18:30:00;114;62;132;2;2;2;0;0;0
2020-11-21 18:45:00;105;45;138;2;2;1;0;0;0
2020-11-21 19:00:00;102;41;140;1;1;0;0;0;0
2020-11-21 19:15:00;86;42;109;0;0;2;0;0;0
2020-11-21 19:30:00;61;33;89;4;4;0;0;0;0
2020-11-21 19:45:00;80;48;77;2;2;0;0;0;0
2020-11-21 20:00:00;64;40;75;1;1;0;0;0;0
2020-11-21 20:15:00;60;35;71;2;2;0;0;0;0
2020-11-21 20:30:00;45;29;70;0;0;0;0;0;0
2020-11-21 20:45:00;48;29;56;1;1;0;0;0;0
2020-11-21 21:00:00;43;11;52;0;0;0;0;0;0
2020-11-21 21:15:00;19;19;47;1;1;0;0;0;0
2020-11-21 21:30:00;36;13;35;1;1;0;0;0;0
2020-11-21 21:45:00;35;21;40;0;0;0;0;0;0
2020-11-21 22:00:00;31;23;53;1;1;0;0;0;0
2020-11-21 22:15:00;35;15;31;1;1;0;0;0;0
2020-11-21 22:30:00;20;8;33;1;1;0;0;0;0
2020-11-21 22:45:00;20;17;26;0;0;0;0;0;0
2020-11-21 23:00:00;25;6;28;1;1;0;0;0;0
2020-11-21 23:15:00;25;7;19;1;1;0;0;0;0
2020-11-21 23:30:00;20;14;19;0;0;0;0;0;0
2020-11-21 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
