DATUM;1(TAFGA);2(TAFBA)
2019-12-02 00:00:00;0;0
2019-12-02 00:15:00;0;0
2019-12-02 00:30:00;0;0
2019-12-02 00:45:00;0;0
2019-12-02 01:00:00;0;0
2019-12-02 01:15:00;0;0
2019-12-02 01:30:00;0;0
2019-12-02 01:45:00;0;0
2019-12-02 02:00:00;0;0
2019-12-02 02:15:00;0;0
2019-12-02 02:30:00;0;0
2019-12-02 02:45:00;0;0
2019-12-02 03:00:00;0;0
2019-12-02 03:15:00;0;0
2019-12-02 03:30:00;0;0
2019-12-02 03:45:00;0;0
2019-12-02 04:00:00;0;0
2019-12-02 04:15:00;0;0
2019-12-02 04:30:00;0;0
2019-12-02 04:45:00;0;0
2019-12-02 05:00:00;0;0
2019-12-02 05:15:00;0;0
2019-12-02 05:30:00;4;2
2019-12-02 05:45:00;4;0
2019-12-02 06:00:00;9;0
2019-12-02 06:15:00;3;1
2019-12-02 06:30:00;5;0
2019-12-02 06:45:00;8;0
2019-12-02 07:00:00;10;4
2019-12-02 07:15:00;13;1
2019-12-02 07:30:00;12;2
2019-12-02 07:45:00;17;15
2019-12-02 08:00:00;15;1
2019-12-02 08:15:00;12;5
2019-12-02 08:30:00;9;4
2019-12-02 08:45:00;15;2
2019-12-02 09:00:00;14;4
2019-12-02 09:15:00;13;7
2019-12-02 09:30:00;14;3
2019-12-02 09:45:00;19;4
2019-12-02 10:00:00;17;1
2019-12-02 10:15:00;20;2
2019-12-02 10:30:00;18;2
2019-12-02 10:45:00;19;2
2019-12-02 11:00:00;14;2
2019-12-02 11:15:00;18;0
2019-12-02 11:30:00;18;5
2019-12-02 11:45:00;20;6
2019-12-02 12:00:00;19;3
2019-12-02 12:15:00;19;3
2019-12-02 12:30:00;22;11
2019-12-02 12:45:00;13;0
2019-12-02 13:00:00;16;5
2019-12-02 13:15:00;17;3
2019-12-02 13:30:00;18;4
2019-12-02 13:45:00;23;6
2019-12-02 14:00:00;18;0
2019-12-02 14:15:00;17;6
2019-12-02 14:30:00;16;1
2019-12-02 14:45:00;20;5
2019-12-02 15:00:00;20;5
2019-12-02 15:15:00;26;13
2019-12-02 15:30:00;22;9
2019-12-02 15:45:00;21;4
2019-12-02 16:00:00;21;15
2019-12-02 16:15:00;21;5
2019-12-02 16:30:00;18;6
2019-12-02 16:45:00;21;4
2019-12-02 17:00:00;22;16
2019-12-02 17:15:00;17;3
2019-12-02 17:30:00;22;10
2019-12-02 17:45:00;17;14
2019-12-02 18:00:00;20;4
2019-12-02 18:15:00;16;1
2019-12-02 18:30:00;18;5
2019-12-02 18:45:00;19;5
2019-12-02 19:00:00;13;0
2019-12-02 19:15:00;16;4
2019-12-02 19:30:00;15;7
2019-12-02 19:45:00;10;4
2019-12-02 20:00:00;18;13
2019-12-02 20:15:00;8;3
2019-12-02 20:30:00;6;6
2019-12-02 20:45:00;6;0
2019-12-02 21:00:00;3;1
2019-12-02 21:15:00;3;0
2019-12-02 21:30:00;10;5
2019-12-02 21:45:00;2;2
2019-12-02 22:00:00;8;0
2019-12-02 22:15:00;5;2
2019-12-02 22:30:00;3;2
2019-12-02 22:45:00;0;0
2019-12-02 23:00:00;0;0
2019-12-02 23:15:00;0;0
2019-12-02 23:30:00;0;0
2019-12-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
