DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2019-11-15 00:00:00;11;11;12;9;0;0
2019-11-15 00:15:00;16;9;17;9;0;0
2019-11-15 00:30:00;11;9;11;4;0;0
2019-11-15 00:45:00;16;6;17;12;0;0
2019-11-15 01:00:00;17;15;11;7;0;0
2019-11-15 01:15:00;13;7;17;6;0;0
2019-11-15 01:30:00;7;7;8;3;0;0
2019-11-15 01:45:00;6;6;5;4;0;0
2019-11-15 02:00:00;7;4;4;2;0;0
2019-11-15 02:15:00;8;7;10;7;0;0
2019-11-15 02:30:00;10;5;7;5;0;0
2019-11-15 02:45:00;9;5;17;9;0;0
2019-11-15 03:00:00;8;4;11;4;0;0
2019-11-15 03:15:00;6;5;5;2;0;0
2019-11-15 03:30:00;12;7;17;7;0;0
2019-11-15 03:45:00;12;8;16;12;0;0
2019-11-15 04:00:00;8;8;10;9;0;0
2019-11-15 04:15:00;16;15;19;6;0;0
2019-11-15 04:30:00;12;15;21;20;0;0
2019-11-15 04:45:00;29;21;49;27;0;0
2019-11-15 05:00:00;36;26;99;78;0;0
2019-11-15 05:15:00;39;47;132;117;0;0
2019-11-15 05:30:00;60;62;151;156;0;0
2019-11-15 05:45:00;99;128;117;153;0;0
2019-11-15 06:00:00;124;181;143;148;0;0
2019-11-15 06:15:00;101;135;137;151;0;0
2019-11-15 06:30:00;85;94;163;171;2;4
2019-11-15 06:45:00;71;95;129;145;2;0
2019-11-15 07:00:00;72;104;129;174;11;0
2019-11-15 07:15:00;80;102;127;148;9;6
2019-11-15 07:30:00;71;81;62;106;15;3
2019-11-15 07:45:00;87;125;102;145;29;0
2019-11-15 08:00:00;90;81;102;117;15;0
2019-11-15 08:15:00;96;109;124;108;23;0
2019-11-15 08:30:00;98;102;120;126;0;0
2019-11-15 08:45:00;100;115;113;137;6;0
2019-11-15 09:00:00;88;100;115;118;5;0
2019-11-15 09:15:00;101;104;107;121;12;4
2019-11-15 09:30:00;98;126;114;98;9;0
2019-11-15 09:45:00;98;114;112;94;4;0
2019-11-15 10:00:00;83;122;92;95;6;0
2019-11-15 10:15:00;115;148;117;115;7;4
2019-11-15 10:30:00;119;129;101;75;11;0
2019-11-15 10:45:00;105;111;102;106;10;0
2019-11-15 11:00:00;111;132;112;92;2;0
2019-11-15 11:15:00;117;149;99;87;14;8
2019-11-15 11:30:00;121;140;113;112;10;0
2019-11-15 11:45:00;110;171;139;139;9;0
2019-11-15 12:00:00;132;189;104;123;4;0
2019-11-15 12:15:00;129;173;101;95;12;0
2019-11-15 12:30:00;152;203;109;97;16;9
2019-11-15 12:45:00;125;162;115;122;13;1
2019-11-15 13:00:00;150;170;127;136;8;0
2019-11-15 13:15:00;141;174;160;198;21;0
2019-11-15 13:30:00;170;196;147;156;17;1
2019-11-15 13:45:00;160;201;144;141;20;0
2019-11-15 14:00:00;159;201;128;121;9;0
2019-11-15 14:15:00;186;227;102;101;22;2
2019-11-15 14:30:00;186;222;110;103;16;0
2019-11-15 14:45:00;151;199;95;96;38;0
2019-11-15 15:00:00;179;234;135;125;10;0
2019-11-15 15:15:00;179;213;104;107;17;0
2019-11-15 15:30:00;183;233;135;107;31;12
2019-11-15 15:45:00;191;234;142;127;12;0
2019-11-15 16:00:00;189;228;137;126;9;2
2019-11-15 16:15:00;168;193;108;126;53;17
2019-11-15 16:30:00;170;192;123;131;7;4
2019-11-15 16:45:00;173;203;134;136;37;0
2019-11-15 17:00:00;153;201;115;112;14;3
2019-11-15 17:15:00;171;216;123;123;18;8
2019-11-15 17:30:00;130;175;129;122;9;0
2019-11-15 17:45:00;139;149;112;96;5;21
2019-11-15 18:00:00;111;152;109;120;10;5
2019-11-15 18:15:00;111;145;89;86;11;11
2019-11-15 18:30:00;115;142;113;102;3;0
2019-11-15 18:45:00;100;122;84;76;7;0
2019-11-15 19:00:00;86;98;70;70;4;0
2019-11-15 19:15:00;103;100;63;76;8;0
2019-11-15 19:30:00;80;92;75;58;0;0
2019-11-15 19:45:00;73;86;57;58;6;1
2019-11-15 20:00:00;72;75;65;48;0;0
2019-11-15 20:15:00;78;84;53;55;0;0
2019-11-15 20:30:00;60;64;57;39;0;0
2019-11-15 20:45:00;55;56;75;71;0;0
2019-11-15 21:00:00;57;57;92;114;0;0
2019-11-15 21:15:00;46;48;122;111;3;0
2019-11-15 21:30:00;68;73;85;64;0;0
2019-11-15 21:45:00;112;131;58;39;2;0
2019-11-15 22:00:00;148;199;49;42;0;0
2019-11-15 22:15:00;112;100;44;43;2;0
2019-11-15 22:30:00;72;56;33;34;1;0
2019-11-15 22:45:00;33;33;33;27;8;3
2019-11-15 23:00:00;32;28;34;19;0;0
2019-11-15 23:15:00;30;35;39;22;0;0
2019-11-15 23:30:00;27;13;25;17;0;0
2019-11-15 23:45:00;29;26;36;21;0;0
