DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-07-10 00:00:00;10;5;0;0;12;8;0;1;0;0;10;5;7;18;7;0;0
2020-07-10 00:15:00;13;5;0;0;9;2;1;1;0;0;13;5;2;11;2;0;0
2020-07-10 00:30:00;7;1;0;0;6;1;2;2;0;1;5;2;1;7;1;0;0
2020-07-10 00:45:00;8;1;0;0;8;4;3;3;2;0;8;2;3;12;3;0;0
2020-07-10 01:00:00;7;0;0;0;4;2;1;1;1;0;6;0;2;6;2;0;0
2020-07-10 01:15:00;10;2;0;0;7;4;0;0;0;0;10;2;4;11;4;0;0
2020-07-10 01:30:00;8;2;0;0;3;0;1;1;1;0;8;2;0;3;0;0;0
2020-07-10 01:45:00;5;3;0;0;5;2;0;0;0;0;5;3;2;7;2;0;0
2020-07-10 02:00:00;7;3;0;0;6;2;0;0;0;0;7;3;2;8;2;0;0
2020-07-10 02:15:00;8;2;0;0;4;2;1;1;1;0;9;2;2;6;2;0;0
2020-07-10 02:30:00;10;3;0;0;5;3;2;2;0;1;10;3;3;8;3;0;0
2020-07-10 02:45:00;6;2;0;0;12;4;0;0;0;0;5;2;3;16;3;0;0
2020-07-10 03:00:00;3;1;0;0;5;3;2;2;1;0;3;1;3;8;4;0;0
2020-07-10 03:15:00;3;2;0;0;4;3;0;0;0;0;3;3;3;6;3;0;0
2020-07-10 03:30:00;11;5;1;0;9;5;1;1;1;1;11;5;5;14;5;0;0
2020-07-10 03:45:00;12;2;0;0;13;4;0;0;0;0;12;2;4;17;4;0;0
2020-07-10 04:00:00;11;3;0;0;8;3;0;0;0;0;10;4;3;11;3;0;0
2020-07-10 04:15:00;14;6;0;0;9;5;4;3;0;1;10;3;6;13;5;0;0
2020-07-10 04:30:00;17;7;0;2;15;4;2;2;1;0;14;6;3;15;4;0;0
2020-07-10 04:45:00;27;9;2;0;27;4;4;4;5;2;23;9;3;27;3;0;0
2020-07-10 05:00:00;25;9;0;0;31;10;2;2;2;2;21;9;13;41;12;0;0
2020-07-10 05:15:00;33;13;1;0;39;13;1;1;1;2;29;16;14;46;15;0;0
2020-07-10 05:30:00;48;26;0;3;63;20;2;2;3;3;47;26;21;77;23;0;0
2020-07-10 05:45:00;66;51;0;3;55;30;2;2;2;5;59;54;28;71;29;0;0
2020-07-10 06:00:00;66;55;4;0;49;24;1;2;2;2;56;53;25;68;24;0;0
2020-07-10 06:15:00;71;53;2;0;73;46;2;5;2;1;65;56;46;110;46;0;0
2020-07-10 06:30:00;113;97;0;1;87;52;4;4;3;3;96;100;52;122;51;0;0
2020-07-10 06:45:00;129;155;2;0;85;60;8;7;8;4;110;157;55;132;55;0;1
2020-07-10 07:00:00;102;104;3;1;89;55;15;17;8;1;85;103;54;133;53;0;0
2020-07-10 07:15:00;123;129;0;0;96;73;7;9;4;1;114;128;68;154;68;0;5
2020-07-10 07:30:00;128;128;3;0;111;72;5;5;1;1;109;133;71;166;67;0;2
2020-07-10 07:45:00;134;155;1;2;108;58;14;14;7;4;116;158;50;146;48;0;0
2020-07-10 08:00:00;131;124;0;1;92;53;15;14;6;4;113;127;46;135;46;0;3
2020-07-10 08:15:00;129;114;2;0;90;74;11;11;5;3;113;113;70;145;75;0;2
2020-07-10 08:30:00;131;126;1;1;89;63;14;13;9;4;121;133;56;129;57;0;0
2020-07-10 08:45:00;113;125;2;0;95;55;8;9;1;1;100;134;53;134;54;0;0
2020-07-10 09:00:00;114;107;3;1;93;69;16;16;3;4;101;106;67;145;66;0;0
2020-07-10 09:15:00;119;112;2;0;104;97;9;10;9;3;103;128;115;184;113;0;4
2020-07-10 09:30:00;132;117;1;1;95;73;11;11;9;4;120;121;75;152;75;0;0
2020-07-10 09:45:00;123;156;2;2;113;85;17;17;7;6;108;154;87;179;85;0;0
2020-07-10 10:00:00;115;114;2;0;108;69;20;20;12;2;101;110;70;165;71;0;1
2020-07-10 10:15:00;108;115;0;2;116;79;17;17;14;4;102;125;82;165;80;0;0
2020-07-10 10:30:00;116;109;2;1;129;101;13;12;8;6;108;107;98;203;97;0;0
2020-07-10 10:45:00;116;108;1;2;131;98;17;17;6;0;104;113;99;204;103;2;1
2020-07-10 11:00:00;122;115;1;1;141;77;18;18;8;2;109;112;73;201;77;2;0
2020-07-10 11:15:00;126;119;1;1;127;95;18;20;7;2;119;124;89;205;93;0;0
2020-07-10 11:30:00;129;125;0;0;136;97;16;17;11;3;118;129;90;208;92;0;0
2020-07-10 11:45:00;124;135;0;2;142;110;21;22;8;4;112;144;105;220;111;0;11
2020-07-10 12:00:00;136;148;6;2;164;105;22;22;16;3;119;159;104;228;105;1;12
2020-07-10 12:15:00;114;122;4;2;170;103;26;26;12;5;113;126;115;249;118;9;1
2020-07-10 12:30:00;129;131;3;1;177;118;20;20;15;3;126;130;113;260;113;4;0
2020-07-10 12:45:00;131;149;2;4;151;108;28;28;12;4;120;149;101;218;107;0;1
2020-07-10 13:00:00;136;110;2;1;141;89;22;22;15;1;127;116;88;202;89;1;0
2020-07-10 13:15:00;109;121;3;2;146;108;23;24;9;4;101;119;109;222;112;1;0
2020-07-10 13:30:00;139;109;3;0;166;110;18;19;8;2;138;109;108;247;107;2;0
2020-07-10 13:45:00;121;126;3;0;156;118;16;16;7;2;109;132;112;236;118;0;0
2020-07-10 14:00:00;153;112;2;2;159;107;24;23;9;3;143;114;109;235;108;5;1
2020-07-10 14:15:00;131;112;1;0;167;104;33;33;11;1;125;116;105;239;106;0;3
2020-07-10 14:30:00;135;131;1;1;163;119;23;23;14;2;133;128;117;238;120;1;0
2020-07-10 14:45:00;146;135;2;1;176;115;14;14;8;3;133;149;123;254;121;1;12
2020-07-10 15:00:00;107;118;2;1;164;105;36;35;16;2;94;128;98;247;103;5;0
2020-07-10 15:15:00;120;104;0;2;170;116;23;23;16;1;115;109;126;251;127;3;9
2020-07-10 15:30:00;110;133;1;0;142;92;27;27;11;1;107;135;92;210;95;0;1
2020-07-10 15:45:00;133;126;2;0;186;115;25;25;14;1;125;130;124;262;126;9;7
2020-07-10 16:00:00;124;114;0;0;171;131;23;24;7;0;121;116;126;252;128;0;0
2020-07-10 16:15:00;97;107;0;1;137;85;20;19;7;2;96;108;97;206;98;13;67
2020-07-10 16:30:00;105;112;1;2;155;84;14;14;7;2;102;108;89;210;87;2;0
2020-07-10 16:45:00;108;100;0;0;150;78;8;9;9;1;97;104;77;209;77;11;2
2020-07-10 17:00:00;109;122;1;1;146;87;24;23;9;2;106;123;91;216;90;0;15
2020-07-10 17:15:00;121;115;0;2;147;100;12;11;7;2;116;122;105;219;106;0;0
2020-07-10 17:30:00;105;98;1;1;132;83;13;12;10;1;92;107;85;191;87;8;0
2020-07-10 17:45:00;89;86;0;1;135;78;21;21;6;1;85;83;74;195;76;0;0
2020-07-10 18:00:00;94;99;4;0;133;69;19;19;14;5;85;99;73;184;73;0;0
2020-07-10 18:15:00;80;84;1;2;125;83;11;11;3;5;76;87;84;184;85;0;0
2020-07-10 18:30:00;87;83;1;0;114;77;8;8;4;3;85;85;75;171;73;0;0
2020-07-10 18:45:00;88;63;0;1;142;62;6;6;3;0;87;69;67;183;67;0;1
2020-07-10 19:00:00;71;67;0;1;116;70;3;4;3;3;64;68;65;168;66;0;3
2020-07-10 19:15:00;64;51;0;0;81;57;9;10;3;1;61;48;58;132;59;0;0
2020-07-10 19:30:00;54;47;1;0;97;32;1;1;0;0;48;48;31;121;30;0;0
2020-07-10 19:45:00;63;39;0;0;88;44;2;2;4;1;61;42;49;126;49;2;2
2020-07-10 20:00:00;49;36;0;3;91;33;5;5;0;1;46;34;35;118;35;11;2
2020-07-10 20:15:00;50;27;0;1;49;30;1;1;1;0;53;25;32;73;32;0;0
2020-07-10 20:30:00;40;21;1;0;46;17;3;3;2;1;39;21;19;61;18;0;0
2020-07-10 20:45:00;48;19;0;0;61;18;4;4;3;1;45;22;23;76;23;0;0
2020-07-10 21:00:00;36;28;0;0;44;28;3;2;0;1;33;30;29;69;27;0;0
2020-07-10 21:15:00;33;21;0;0;47;19;1;1;0;0;33;22;21;63;20;0;0
2020-07-10 21:30:00;52;24;0;0;45;12;3;3;2;0;50;23;10;55;11;0;0
2020-07-10 21:45:00;31;23;0;0;29;24;6;6;1;1;29;23;25;53;23;0;0
2020-07-10 22:00:00;37;23;1;0;46;18;3;3;0;1;34;23;19;65;19;0;0
2020-07-10 22:15:00;56;27;1;1;49;17;3;3;1;1;51;28;18;61;18;0;0
2020-07-10 22:30:00;35;14;0;0;21;14;1;1;0;0;32;16;13;34;13;0;0
2020-07-10 22:45:00;21;15;0;0;28;23;2;2;1;0;19;14;22;47;22;0;0
2020-07-10 23:00:00;24;14;1;0;30;10;2;2;1;0;22;14;13;38;10;0;0
2020-07-10 23:15:00;27;11;0;0;22;12;0;0;0;1;26;12;10;34;10;0;0
2020-07-10 23:30:00;15;12;0;0;18;7;1;1;1;0;13;15;6;24;6;0;0
2020-07-10 23:45:00;19;14;0;0;35;7;3;3;1;0;19;16;8;42;8;0;0
