DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-09-24 00:00:00;5;0;0;0;0;0;0;0;0
2020-09-24 00:15:00;2;0;2;0;0;0;0;0;0
2020-09-24 00:30:00;1;0;1;0;0;0;0;0;0
2020-09-24 00:45:00;0;0;0;0;0;0;0;0;0
2020-09-24 01:00:00;1;0;0;0;0;0;0;0;0
2020-09-24 01:15:00;1;0;0;0;0;0;0;0;0
2020-09-24 01:30:00;0;0;0;0;0;0;0;0;0
2020-09-24 01:45:00;0;0;0;0;0;0;0;0;0
2020-09-24 02:00:00;1;0;1;0;0;0;0;0;0
2020-09-24 02:15:00;0;0;0;0;0;0;0;0;0
2020-09-24 02:30:00;0;0;1;0;0;0;0;0;0
2020-09-24 02:45:00;0;0;0;0;0;0;0;0;0
2020-09-24 03:00:00;0;0;0;0;0;0;0;0;0
2020-09-24 03:15:00;1;0;0;0;0;0;0;0;0
2020-09-24 03:30:00;0;0;0;0;0;0;0;0;0
2020-09-24 03:45:00;0;0;0;0;0;0;0;0;0
2020-09-24 04:00:00;0;0;0;0;0;0;0;0;0
2020-09-24 04:15:00;0;0;1;0;0;0;0;0;0
2020-09-24 04:30:00;0;0;2;0;0;0;0;0;0
2020-09-24 04:45:00;0;0;0;0;0;0;0;0;0
2020-09-24 05:00:00;0;0;4;0;0;0;0;0;0
2020-09-24 05:15:00;3;0;8;0;0;0;0;0;0
2020-09-24 05:30:00;5;1;7;0;0;0;0;0;0
2020-09-24 05:45:00;5;1;2;2;0;0;0;2;0
2020-09-24 06:00:00;2;1;4;1;0;0;0;0;0
2020-09-24 06:15:00;2;0;5;1;0;0;2;0;0
2020-09-24 06:30:00;2;3;8;0;0;0;0;0;0
2020-09-24 06:45:00;4;3;10;1;2;1;0;0;1
2020-09-24 07:00:00;13;6;8;3;0;0;0;3;0
2020-09-24 07:15:00;19;4;10;1;0;0;2;0;0
2020-09-24 07:30:00;16;4;13;4;1;2;0;2;2
2020-09-24 07:45:00;12;7;15;6;2;2;0;3;1
2020-09-24 08:00:00;17;6;15;6;1;3;1;3;0
2020-09-24 08:15:00;28;2;4;7;4;0;0;2;0
2020-09-24 08:30:00;25;4;10;8;3;0;0;0;0
2020-09-24 08:45:00;33;7;4;6;5;1;1;0;3
2020-09-24 09:00:00;50;9;16;2;7;0;2;0;44
2020-09-24 09:15:00;40;3;9;6;4;1;2;0;2
2020-09-24 09:30:00;42;8;12;5;2;1;2;0;0
2020-09-24 09:45:00;59;8;13;4;5;0;2;0;0
2020-09-24 10:00:00;49;11;19;5;1;2;1;2;0
2020-09-24 10:15:00;47;8;15;7;3;1;0;6;0
2020-09-24 10:30:00;50;11;27;4;4;0;2;0;0
2020-09-24 10:45:00;56;6;16;5;0;2;0;11;0
2020-09-24 11:00:00;69;14;21;9;2;2;1;0;0
2020-09-24 11:15:00;64;4;14;5;3;1;0;0;3
2020-09-24 11:30:00;57;10;16;3;5;0;5;0;3
2020-09-24 11:45:00;55;13;22;7;2;2;2;19;3
2020-09-24 12:00:00;66;9;17;4;6;1;4;4;3
2020-09-24 12:15:00;56;7;22;6;4;0;1;5;8
2020-09-24 12:30:00;56;10;9;10;4;1;0;0;0
2020-09-24 12:45:00;50;9;9;2;4;3;1;5;3
2020-09-24 13:00:00;63;20;16;4;0;4;2;3;0
2020-09-24 13:15:00;47;18;16;3;5;0;2;0;0
2020-09-24 13:30:00;65;16;21;3;8;1;0;1;1
2020-09-24 13:45:00;63;7;15;4;1;2;2;0;0
2020-09-24 14:00:00;53;5;13;9;2;0;2;1;2
2020-09-24 14:15:00;49;12;25;2;2;0;5;1;5
2020-09-24 14:30:00;80;13;25;10;1;3;1;2;0
2020-09-24 14:45:00;76;15;20;8;3;1;1;1;1
2020-09-24 15:00:00;64;10;19;5;4;2;0;3;1
2020-09-24 15:15:00;62;12;20;3;1;1;1;0;0
2020-09-24 15:30:00;58;12;15;4;2;1;2;2;3
2020-09-24 15:45:00;67;11;28;5;2;1;3;3;2
2020-09-24 16:00:00;53;11;28;4;6;1;3;0;10
2020-09-24 16:15:00;60;19;27;6;5;1;0;2;0
2020-09-24 16:30:00;83;18;23;3;3;0;4;0;0
2020-09-24 16:45:00;48;13;21;10;6;0;0;3;0
2020-09-24 17:00:00;52;9;23;5;4;0;3;2;13
2020-09-24 17:15:00;73;15;26;3;2;0;0;0;0
2020-09-24 17:30:00;57;13;29;2;2;1;1;0;2
2020-09-24 17:45:00;67;13;25;2;2;1;2;13;1
2020-09-24 18:00:00;66;12;21;6;3;0;2;8;0
2020-09-24 18:15:00;57;16;28;1;5;3;1;3;63
2020-09-24 18:30:00;53;9;18;4;4;0;2;3;2
2020-09-24 18:45:00;66;15;26;2;3;0;0;0;0
2020-09-24 19:00:00;67;12;19;0;5;1;3;0;3
2020-09-24 19:15:00;54;5;11;3;0;2;4;1;3
2020-09-24 19:30:00;55;29;14;0;6;2;5;0;15
2020-09-24 19:45:00;43;5;8;2;4;0;2;1;1
2020-09-24 20:00:00;33;16;21;1;0;0;1;10;0
2020-09-24 20:15:00;20;11;5;2;2;1;3;0;0
2020-09-24 20:30:00;21;5;9;1;1;0;2;3;3
2020-09-24 20:45:00;14;2;9;0;0;1;0;0;0
2020-09-24 21:00:00;10;1;5;1;3;0;2;0;1
2020-09-24 21:15:00;18;5;8;1;0;0;0;4;0
2020-09-24 21:30:00;8;0;6;1;2;1;1;1;0
2020-09-24 21:45:00;13;2;8;1;1;1;1;0;0
2020-09-24 22:00:00;12;2;5;2;3;0;0;0;4
2020-09-24 22:15:00;7;1;3;0;0;0;0;0;0
2020-09-24 22:30:00;7;0;3;1;0;0;0;0;0
2020-09-24 22:45:00;3;3;3;1;0;0;0;0;0
2020-09-24 23:00:00;6;0;1;0;0;0;0;0;0
2020-09-24 23:15:00;1;0;1;0;0;0;0;0;0
2020-09-24 23:30:00;2;0;0;0;0;0;0;0;0
2020-09-24 23:45:00;5;1;1;0;0;0;0;0;0
