DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-08-20 00:00:00;4;1;0;0;6;4;3;3;3;1;0;0;0
2020-08-20 00:15:00;4;1;0;0;9;10;10;4;6;2;0;0;0
2020-08-20 00:30:00;7;4;0;0;6;7;2;2;4;1;0;0;0
2020-08-20 00:45:00;1;0;0;0;4;6;6;4;1;1;0;0;0
2020-08-20 01:00:00;6;4;1;0;5;7;5;4;2;2;0;0;0
2020-08-20 01:15:00;0;1;0;0;6;2;2;0;1;1;0;0;0
2020-08-20 01:30:00;2;1;0;0;0;0;4;1;1;0;0;0;0
2020-08-20 01:45:00;0;1;0;0;1;1;1;0;1;0;0;0;0
2020-08-20 02:00:00;0;0;0;0;2;2;3;2;1;0;0;0;0
2020-08-20 02:15:00;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-08-20 02:30:00;1;1;0;0;3;1;1;1;0;0;0;0;0
2020-08-20 02:45:00;1;2;0;0;3;1;4;3;1;0;0;0;0
2020-08-20 03:00:00;2;3;1;0;1;2;1;0;1;0;0;0;0
2020-08-20 03:15:00;1;2;0;0;2;1;4;2;2;1;0;0;0
2020-08-20 03:30:00;1;1;0;0;1;2;1;0;1;0;0;0;0
2020-08-20 03:45:00;0;0;0;0;1;1;0;0;2;0;0;0;0
2020-08-20 04:00:00;0;0;0;0;1;2;4;3;3;0;0;0;0
2020-08-20 04:15:00;1;0;0;0;3;2;2;3;2;0;1;0;0
2020-08-20 04:30:00;2;1;0;0;2;1;2;1;4;1;0;0;0
2020-08-20 04:45:00;1;3;1;0;8;9;2;3;3;1;0;0;0
2020-08-20 05:00:00;1;0;0;0;8;8;4;1;4;3;2;0;0
2020-08-20 05:15:00;2;2;0;0;7;9;16;9;5;1;5;0;0
2020-08-20 05:30:00;4;1;1;0;10;7;31;14;13;5;2;1;0
2020-08-20 05:45:00;5;2;0;1;17;16;31;26;25;14;8;1;1
2020-08-20 06:00:00;7;8;1;0;14;15;22;24;12;7;2;2;2
2020-08-20 06:15:00;13;4;0;0;24;26;37;29;24;12;4;2;2
2020-08-20 06:30:00;11;7;1;1;31;31;35;42;33;8;2;1;0
2020-08-20 06:45:00;11;6;1;9;54;51;44;48;39;18;2;4;1
2020-08-20 07:00:00;14;12;0;3;35;38;44;29;34;12;4;5;1
2020-08-20 07:15:00;18;5;0;2;43;49;47;29;38;13;3;2;2
2020-08-20 07:30:00;13;15;0;1;44;49;62;45;35;16;2;0;0
2020-08-20 07:45:00;16;10;0;4;50;50;50;30;51;21;4;0;2
2020-08-20 08:00:00;19;6;0;5;34;41;44;34;32;14;4;0;1
2020-08-20 08:15:00;16;15;3;2;36;41;37;22;36;16;4;0;0
2020-08-20 08:30:00;24;15;3;0;35;44;56;30;45;18;4;0;2
2020-08-20 08:45:00;23;7;0;0;47;51;40;14;41;14;0;0;1
2020-08-20 09:00:00;20;18;1;3;39;46;39;15;34;17;3;0;1
2020-08-20 09:15:00;28;14;2;2;50;44;51;19;48;18;6;2;2
2020-08-20 09:30:00;28;12;0;2;44;38;51;18;41;18;3;1;1
2020-08-20 09:45:00;22;9;2;1;45;47;45;22;51;19;2;0;0
2020-08-20 10:00:00;26;11;1;3;37;37;51;23;36;14;2;1;0
2020-08-20 10:15:00;27;18;2;4;55;45;38;22;41;17;2;0;2
2020-08-20 10:30:00;30;20;1;4;56;44;65;20;46;18;2;1;1
2020-08-20 10:45:00;29;17;0;7;48;55;58;24;48;19;4;1;4
2020-08-20 11:00:00;30;17;1;2;51;47;64;28;45;14;6;0;2
2020-08-20 11:15:00;37;22;2;3;50;42;61;30;44;21;3;0;3
2020-08-20 11:30:00;33;21;0;2;41;47;42;18;39;19;5;1;2
2020-08-20 11:45:00;28;18;2;4;65;51;50;18;38;15;3;3;1
2020-08-20 12:00:00;28;16;2;2;53;46;48;24;33;19;6;2;1
2020-08-20 12:15:00;42;21;1;1;48;50;55;27;42;15;5;1;4
2020-08-20 12:30:00;31;19;2;4;58;50;41;27;39;10;5;3;2
2020-08-20 12:45:00;38;26;0;2;56;44;57;18;35;15;9;0;1
2020-08-20 13:00:00;30;32;3;2;49;53;47;22;37;16;5;0;0
2020-08-20 13:15:00;35;29;0;1;47;45;53;22;37;16;2;0;4
2020-08-20 13:30:00;26;27;3;4;55;69;50;30;43;21;5;0;0
2020-08-20 13:45:00;27;18;1;2;56;55;60;23;42;18;10;2;2
2020-08-20 14:00:00;25;19;2;1;66;69;47;24;39;17;3;0;0
2020-08-20 14:15:00;34;25;2;3;65;68;55;25;46;21;6;2;2
2020-08-20 14:30:00;32;19;0;2;64;58;57;37;42;20;4;2;0
2020-08-20 14:45:00;32;29;0;2;59;65;60;24;54;23;4;0;3
2020-08-20 15:00:00;36;30;0;0;72;68;39;26;36;19;13;0;0
2020-08-20 15:15:00;41;22;0;2;72;63;52;17;53;19;7;2;2
2020-08-20 15:30:00;35;27;2;2;69;67;53;26;41;27;5;0;2
2020-08-20 15:45:00;36;31;1;0;73;84;59;27;41;19;9;0;0
2020-08-20 16:00:00;34;40;4;2;66;66;55;33;36;26;6;4;3
2020-08-20 16:15:00;43;33;3;1;84;91;53;32;44;23;3;1;2
2020-08-20 16:30:00;48;41;2;4;68;58;56;22;40;22;9;2;2
2020-08-20 16:45:00;39;31;0;2;71;67;60;41;37;18;7;2;1
2020-08-20 17:00:00;35;26;0;4;66;75;56;31;44;21;4;1;1
