DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-04-06 00:00:00;2;2;0;0;0;1;0;2
2020-04-06 00:15:00;2;2;0;0;0;2;0;2
2020-04-06 00:30:00;2;0;0;1;1;1;0;1
2020-04-06 00:45:00;0;4;3;1;0;2;0;1
2020-04-06 01:00:00;2;1;1;3;2;0;0;0
2020-04-06 01:15:00;1;2;1;3;1;0;0;0
2020-04-06 01:30:00;2;2;0;0;0;0;0;1
2020-04-06 01:45:00;0;0;4;1;1;1;0;0
2020-04-06 02:00:00;2;3;0;0;0;0;0;0
2020-04-06 02:15:00;2;1;0;0;1;0;0;0
2020-04-06 02:30:00;1;1;1;0;0;0;0;0
2020-04-06 02:45:00;1;0;0;0;0;0;0;0
2020-04-06 03:00:00;4;2;0;1;1;0;0;1
2020-04-06 03:15:00;4;2;1;1;0;0;0;0
2020-04-06 03:30:00;1;3;1;0;0;0;0;0
2020-04-06 03:45:00;0;0;0;3;1;0;0;0
2020-04-06 04:00:00;5;4;1;0;0;0;0;0
2020-04-06 04:15:00;3;2;1;1;1;1;0;1
2020-04-06 04:30:00;4;1;0;2;0;2;0;0
2020-04-06 04:45:00;2;1;1;2;4;2;0;3
2020-04-06 05:00:00;5;6;2;11;5;2;0;0
2020-04-06 05:15:00;15;16;9;5;5;2;0;4
2020-04-06 05:30:00;15;13;22;7;5;2;0;13
2020-04-06 05:45:00;36;26;23;7;9;7;0;3
2020-04-06 06:00:00;12;6;14;8;13;7;0;10
2020-04-06 06:15:00;26;18;20;7;5;11;0;10
2020-04-06 06:30:00;39;31;32;10;19;16;0;15
2020-04-06 06:45:00;29;28;21;14;28;20;0;29
2020-04-06 07:00:00;34;30;24;10;9;14;0;27
2020-04-06 07:15:00;41;34;31;17;19;21;0;28
2020-04-06 07:30:00;38;33;35;19;26;24;0;23
2020-04-06 07:45:00;45;37;39;19;29;23;0;24
2020-04-06 08:00:00;33;24;34;20;12;11;0;28
2020-04-06 08:15:00;30;22;19;15;14;20;0;25
2020-04-06 08:30:00;19;21;24;16;17;17;0;25
2020-04-06 08:45:00;31;27;23;19;22;11;0;21
2020-04-06 09:00:00;44;30;17;14;13;12;0;18
2020-04-06 09:15:00;36;26;20;12;25;16;0;18
2020-04-06 09:30:00;28;28;17;17;24;25;0;21
2020-04-06 09:45:00;30;20;16;20;13;21;0;26
2020-04-06 10:00:00;25;21;19;21;19;21;0;26
2020-04-06 10:15:00;43;27;16;28;25;20;0;26
2020-04-06 10:30:00;32;29;17;21;61;15;0;30
2020-04-06 10:45:00;45;47;19;19;31;17;0;36
2020-04-06 11:00:00;39;30;15;22;14;17;0;25
2020-04-06 11:15:00;50;33;18;19;20;28;0;35
2020-04-06 11:30:00;31;26;15;13;20;21;0;32
2020-04-06 11:45:00;34;28;14;28;50;20;0;44
2020-04-06 12:00:00;36;29;19;18;18;23;0;30
2020-04-06 12:15:00;31;32;20;24;41;17;0;29
2020-04-06 12:30:00;42;32;15;21;18;18;0;25
