DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-09-04 00:00:00;0;10;6;0;5;6;1;3;1;0;7;4;4
2020-09-04 00:15:00;0;10;8;2;2;9;3;7;3;1;9;2;3
2020-09-04 00:30:00;0;4;5;0;2;5;3;8;3;1;10;6;4
2020-09-04 00:45:00;0;6;3;0;3;7;3;9;1;2;4;4;2
2020-09-04 01:00:00;0;10;3;1;1;3;0;16;3;1;1;4;3
2020-09-04 01:15:00;0;4;1;2;2;0;3;5;3;0;4;2;1
2020-09-04 01:30:00;0;3;3;0;0;6;2;4;2;0;4;4;1
2020-09-04 01:45:00;0;5;2;0;0;3;1;3;1;0;5;2;0
2020-09-04 02:00:00;0;3;2;0;3;6;1;3;3;2;2;4;3
2020-09-04 02:15:00;0;0;0;1;2;2;1;2;0;1;6;1;0
2020-09-04 02:30:00;0;4;1;0;0;1;0;3;1;0;0;1;0
2020-09-04 02:45:00;0;3;1;0;0;7;3;3;1;0;3;3;0
2020-09-04 03:00:00;0;2;0;0;0;4;1;0;1;1;5;4;2
2020-09-04 03:15:00;0;2;0;0;1;2;1;2;0;0;2;2;0
2020-09-04 03:30:00;0;2;1;0;1;7;0;3;0;1;4;1;1
2020-09-04 03:45:00;0;2;0;1;1;0;1;1;2;2;3;1;0
2020-09-04 04:00:00;0;1;1;0;1;7;3;1;1;0;5;5;1
2020-09-04 04:15:00;0;3;1;0;3;6;2;4;1;0;9;9;3
2020-09-04 04:30:00;0;4;3;0;3;9;2;10;3;1;10;5;5
2020-09-04 04:45:00;0;6;3;1;2;11;4;5;3;0;13;15;4
2020-09-04 05:00:00;0;14;6;0;8;16;8;21;10;2;42;56;6
2020-09-04 05:15:00;0;16;9;1;10;22;6;32;25;3;65;67;6
2020-09-04 05:30:00;0;26;14;0;18;39;20;47;34;4;62;68;21
2020-09-04 05:45:00;0;20;15;1;44;80;15;43;33;1;57;42;27
2020-09-04 06:00:00;0;37;27;3;33;64;21;43;40;2;32;39;14
2020-09-04 06:15:00;0;27;24;2;23;59;19;50;43;4;54;50;14
2020-09-04 06:30:00;0;40;29;5;22;48;21;79;82;1;69;77;23
2020-09-04 06:45:00;0;35;22;2;23;48;15;77;80;5;57;58;31
2020-09-04 07:00:00;0;32;29;3;24;41;18;58;67;5;50;54;16
2020-09-04 07:15:00;0;35;36;1;16;44;15;65;76;1;49;66;33
2020-09-04 07:30:00;0;46;30;5;31;61;24;88;77;4;64;67;52
2020-09-04 07:45:00;0;46;42;4;40;63;22;71;80;10;53;43;40
2020-09-04 08:00:00;0;52;39;5;36;45;15;77;49;11;63;61;43
2020-09-04 08:15:00;0;32;33;6;32;53;24;58;63;5;43;54;36
2020-09-04 08:30:00;0;43;38;12;40;56;23;80;54;9;49;49;43
2020-09-04 08:45:00;0;54;49;7;33;48;21;68;53;12;54;57;35
2020-09-04 09:00:00;0;44;48;8;34;39;14;53;39;7;67;53;35
2020-09-04 09:15:00;0;41;28;3;34;52;21;51;42;9;47;39;39
2020-09-04 09:30:00;0;59;44;7;38;47;17;66;47;11;58;48;55
2020-09-04 09:45:00;0;44;38;9;46;66;19;64;48;18;53;43;48
2020-09-04 10:00:00;0;47;41;5;46;48;27;51;36;9;58;50;31
2020-09-04 10:15:00;0;57;44;6;36;59;22;65;42;16;61;49;44
2020-09-04 10:30:00;0;53;50;8;44;57;18;67;45;16;60;53;36
2020-09-04 10:45:00;0;56;40;4;38;49;22;65;52;14;50;45;52
2020-09-04 11:00:00;0;55;48;6;40;63;19;72;45;16;57;55;38
2020-09-04 11:15:00;0;49;54;9;51;63;21;69;59;14;62;59;38
2020-09-04 11:30:00;0;69;58;9;56;58;19;70;38;11;67;67;44
2020-09-04 11:45:00;0;62;46;10;43;73;24;66;36;10;53;52;34
2020-09-04 12:00:00;0;103;71;12;53;73;23;66;36;17;58;63;35
2020-09-04 12:15:00;0;71;73;17;52;88;26;77;62;13;53;59;38
2020-09-04 12:30:00;0;67;67;12;59;77;34;78;49;16;67;54;42
2020-09-04 12:45:00;0;93;91;8;58;87;29;70;55;17;68;72;48
2020-09-04 13:00:00;0;85;66;11;50;74;29;71;44;13;64;63;47
2020-09-04 13:15:00;0;84;98;12;69;74;28;69;47;12;99;96;46
2020-09-04 13:30:00;0;86;89;11;56;71;18;96;81;13;83;96;33
2020-09-04 13:45:00;0;73;69;12;55;68;32;75;71;11;75;97;43
2020-09-04 14:00:00;0;91;84;12;58;93;27;80;63;18;75;77;62
2020-09-04 14:15:00;0;92;90;10;73;100;37;64;48;17;51;52;30
2020-09-04 14:30:00;0;84;92;9;67;100;28;71;55;15;72;68;47
2020-09-04 14:45:00;0;104;94;15;67;95;35;83;58;18;59;60;59
2020-09-04 15:00:00;0;70;82;13;74;90;29;67;53;19;61;64;38
2020-09-04 15:15:00;0;82;95;7;79;85;35;78;57;13;56;54;45
2020-09-04 15:30:00;0;81;72;15;53;86;26;72;51;21;60;57;51
2020-09-04 15:45:00;0;65;59;7;54;72;34;72;64;13;55;58;40
2020-09-04 16:00:00;0;84;87;9;46;70;28;83;67;12;70;79;54
2020-09-04 16:15:00;0;74;63;8;42;65;23;72;52;15;45;54;42
2020-09-04 16:30:00;0;87;67;13;64;81;20;86;65;10;49;61;38
2020-09-04 16:45:00;0;62;53;13;55;65;20;66;53;13;55;44;37
2020-09-04 17:00:00;0;73;67;9;53;70;24;69;46;16;67;68;30
2020-09-04 17:15:00;0;70;54;6;52;85;20;61;47;17;58;59;48
2020-09-04 17:30:00;0;68;60;15;46;58;26;66;67;15;63;57;38
2020-09-04 17:45:00;0;65;58;8;36;61;22;83;58;16;54;46;33
2020-09-04 18:00:00;0;62;58;10;44;69;21;74;49;5;58;50;28
2020-09-04 18:15:00;0;62;58;4;45;65;28;72;50;7;68;65;34
2020-09-04 18:30:00;0;50;44;7;42;63;18;62;37;13;60;49;40
2020-09-04 18:45:00;0;51;42;12;35;59;21;63;41;12;35;40;26
2020-09-04 19:00:00;0;67;45;6;33;50;18;68;55;9;54;61;30
2020-09-04 19:15:00;0;54;42;7;31;53;17;60;32;7;42;46;29
2020-09-04 19:30:00;0;48;48;6;23;42;18;56;33;6;38;39;31
2020-09-04 19:45:00;0;52;34;8;29;50;49;54;37;11;38;36;35
2020-09-04 20:00:00;0;43;40;11;32;46;23;68;31;10;48;39;32
2020-09-04 20:15:00;0;39;33;8;27;45;13;64;39;9;43;34;26
2020-09-04 20:30:00;0;44;30;4;23;44;16;51;30;4;43;35;20
2020-09-04 20:45:00;0;37;29;8;26;46;16;54;24;4;45;44;27
2020-09-04 21:00:00;0;39;39;7;23;34;12;47;28;8;71;71;18
2020-09-04 21:15:00;0;34;22;2;26;34;12;57;28;8;59;68;18
2020-09-04 21:30:00;0;31;18;6;25;37;13;27;14;3;39;41;14
2020-09-04 21:45:00;0;38;35;6;43;69;14;45;23;5;22;23;16
2020-09-04 22:00:00;0;34;44;8;37;68;11;24;13;4;24;22;21
2020-09-04 22:15:00;0;43;27;1;27;51;23;40;19;7;24;21;21
2020-09-04 22:30:00;0;28;20;2;17;19;7;23;13;2;22;14;18
2020-09-04 22:45:00;0;27;14;1;21;35;12;25;12;4;30;16;9
2020-09-04 23:00:00;0;26;21;6;13;22;6;19;8;1;13;16;21
2020-09-04 23:15:00;0;23;19;4;14;16;5;22;14;1;13;19;7
2020-09-04 23:30:00;0;14;16;7;4;12;3;12;4;0;14;16;13
2020-09-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
