DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-10-19 00:00:00;3;6;5;7;0;2;0
2020-10-19 00:15:00;9;5;16;12;3;2;0
2020-10-19 00:30:00;5;4;13;3;2;2;0
2020-10-19 00:45:00;5;4;6;3;0;1;0
2020-10-19 01:00:00;2;6;8;1;1;4;0
2020-10-19 01:15:00;5;6;7;4;1;0;0
2020-10-19 01:30:00;3;5;2;3;1;3;0
2020-10-19 01:45:00;4;3;2;3;0;0;0
2020-10-19 02:00:00;6;5;6;2;0;1;0
2020-10-19 02:15:00;8;7;4;0;0;0;0
2020-10-19 02:30:00;3;2;2;0;0;1;0
2020-10-19 02:45:00;6;6;5;1;0;1;0
2020-10-19 03:00:00;7;4;4;3;1;0;0
2020-10-19 03:15:00;1;1;5;2;0;1;0
2020-10-19 03:30:00;3;2;3;0;0;1;0
2020-10-19 03:45:00;1;4;5;5;0;1;0
2020-10-19 04:00:00;12;7;8;2;0;1;0
2020-10-19 04:15:00;9;4;13;5;2;3;0
2020-10-19 04:30:00;10;10;26;17;3;0;0
2020-10-19 04:45:00;19;31;67;21;6;5;0
2020-10-19 05:00:00;26;24;121;44;1;11;0
2020-10-19 05:15:00;37;44;209;131;2;21;0
2020-10-19 05:30:00;47;63;223;120;244;17;0
2020-10-19 05:45:00;54;71;166;95;7;20;0
2020-10-19 06:00:00;84;88;146;90;17;17;0
2020-10-19 06:15:00;52;75;161;117;15;18;0
2020-10-19 06:30:00;72;111;215;163;15;33;0
2020-10-19 06:45:00;71;107;209;169;20;30;0
2020-10-19 07:00:00;71;102;164;173;19;29;0
2020-10-19 07:15:00;85;100;189;163;37;48;0
2020-10-19 07:30:00;88;113;240;207;55;48;2
2020-10-19 07:45:00;99;142;220;301;26;56;0
2020-10-19 08:00:00;94;122;211;198;21;48;0
2020-10-19 08:15:00;72;116;161;153;35;32;2
2020-10-19 08:30:00;77;126;152;142;36;29;0
2020-10-19 08:45:00;76;117;161;155;15;20;0
2020-10-19 09:00:00;64;110;112;116;26;21;0
2020-10-19 09:15:00;74;119;128;130;20;22;4
2020-10-19 09:30:00;80;105;137;146;34;24;0
2020-10-19 09:45:00;86;125;113;116;20;27;0
2020-10-19 10:00:00;103;148;120;114;23;25;0
2020-10-19 10:15:00;96;154;102;124;24;26;0
2020-10-19 10:30:00;90;131;111;141;32;34;0
2020-10-19 10:45:00;84;142;109;113;23;19;3
2020-10-19 11:00:00;96;140;102;139;28;22;0
2020-10-19 11:15:00;92;132;100;129;29;24;3
2020-10-19 11:30:00;99;155;116;132;21;25;1
2020-10-19 11:45:00;105;142;116;131;26;33;0
2020-10-19 12:00:00;105;153;110;115;24;32;4
2020-10-19 12:15:00;96;163;118;102;29;26;0
2020-10-19 12:30:00;90;129;108;111;16;25;0
2020-10-19 12:45:00;111;147;118;108;31;33;0
2020-10-19 13:00:00;97;162;144;126;13;41;0
2020-10-19 13:15:00;119;162;167;145;11;30;0
2020-10-19 13:30:00;111;152;214;166;22;31;0
2020-10-19 13:45:00;99;179;168;164;19;47;0
2020-10-19 14:00:00;162;219;144;143;20;35;5
2020-10-19 14:15:00;212;270;115;119;20;22;0
2020-10-19 14:30:00;236;313;108;119;23;25;0
2020-10-19 14:45:00;176;273;120;145;26;26;0
2020-10-19 15:00:00;184;243;129;128;24;29;0
2020-10-19 15:15:00;181;260;105;132;130;27;0
2020-10-19 15:30:00;170;241;111;122;20;36;2
2020-10-19 15:45:00;159;220;118;157;24;31;0
2020-10-19 16:00:00;191;258;108;176;27;32;0
2020-10-19 16:15:00;176;255;127;153;20;22;0
2020-10-19 16:30:00;181;253;110;169;20;42;0
2020-10-19 16:45:00;173;233;119;144;15;25;5
2020-10-19 17:00:00;168;230;121;149;23;25;0
2020-10-19 17:15:00;177;247;134;166;16;34;0
2020-10-19 17:30:00;170;218;105;145;24;40;0
2020-10-19 17:45:00;139;187;95;150;15;29;0
2020-10-19 18:00:00;122;184;101;143;44;28;2
2020-10-19 18:15:00;127;194;116;125;28;20;1
2020-10-19 18:30:00;95;145;84;104;13;20;0
2020-10-19 18:45:00;113;169;82;97;15;16;0
2020-10-19 19:00:00;82;126;83;104;78;33;0
2020-10-19 19:15:00;79;106;78;83;14;15;0
2020-10-19 19:30:00;72;92;63;72;5;19;0
2020-10-19 19:45:00;58;80;63;73;19;17;0
2020-10-19 20:00:00;67;97;61;61;2;13;0
2020-10-19 20:15:00;59;85;63;69;6;18;0
2020-10-19 20:30:00;38;53;55;40;0;8;0
2020-10-19 20:45:00;52;66;95;45;4;8;0
2020-10-19 21:00:00;37;49;146;53;5;12;0
2020-10-19 21:15:00;39;54;209;99;2;9;0
2020-10-19 21:30:00;41;64;121;71;2;17;0
2020-10-19 21:45:00;99;136;77;52;8;7;0
2020-10-19 22:00:00;143;168;42;24;5;4;0
2020-10-19 22:15:00;105;112;51;32;1;9;0
2020-10-19 22:30:00;33;38;34;28;1;5;0
2020-10-19 22:45:00;29;27;18;19;3;6;0
2020-10-19 23:00:00;21;15;19;18;1;3;0
2020-10-19 23:15:00;25;25;29;19;0;1;0
2020-10-19 23:30:00;14;16;15;13;1;1;0
2020-10-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
