DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-11-28 00:00:00;9;6;9;7;0;0;0;0;0;0;0;0
2019-11-28 00:15:00;25;10;10;6;0;0;0;0;0;0;0;0
2019-11-28 00:30:00;9;3;10;3;0;0;0;0;0;0;0;0
2019-11-28 00:45:00;10;4;11;9;0;0;0;0;0;0;0;0
2019-11-28 01:00:00;7;1;9;7;0;0;0;0;0;0;0;0
2019-11-28 01:15:00;6;3;5;3;0;0;0;0;0;0;0;0
2019-11-28 01:30:00;6;3;4;7;0;0;0;0;0;0;0;0
2019-11-28 01:45:00;3;3;7;5;0;0;0;0;0;0;0;0
2019-11-28 02:00:00;6;2;4;3;0;0;0;0;0;0;0;0
2019-11-28 02:15:00;3;2;1;2;0;0;0;0;0;0;0;0
2019-11-28 02:30:00;3;0;5;3;0;0;0;0;0;0;0;0
2019-11-28 02:45:00;10;1;6;3;0;0;0;0;0;0;0;0
2019-11-28 03:00:00;6;1;4;3;0;0;0;0;0;0;0;0
2019-11-28 03:15:00;8;3;6;4;0;0;0;0;0;0;0;0
2019-11-28 03:30:00;9;2;3;0;0;0;0;0;0;0;0;0
2019-11-28 03:45:00;6;4;4;1;0;0;0;0;0;0;0;0
2019-11-28 04:00:00;7;1;4;2;0;0;0;0;0;0;0;0
2019-11-28 04:15:00;8;0;3;3;0;0;0;0;0;0;0;0
2019-11-28 04:30:00;11;4;11;5;0;0;0;0;0;0;0;0
2019-11-28 04:45:00;14;5;11;17;0;0;0;0;0;0;0;0
2019-11-28 05:00:00;24;9;25;17;0;0;0;0;0;0;0;0
2019-11-28 05:15:00;33;12;29;24;0;0;0;0;0;0;0;0
2019-11-28 05:30:00;54;19;41;63;0;0;0;0;0;0;0;0
2019-11-28 05:45:00;97;40;41;61;0;0;0;0;0;0;0;0
2019-11-28 06:00:00;77;29;52;71;0;0;0;0;0;0;0;0
2019-11-28 06:15:00;103;42;54;79;0;5;0;0;1;0;0;0
2019-11-28 06:30:00;122;43;65;92;4;1;0;0;0;4;0;0
2019-11-28 06:45:00;131;67;73;94;17;2;0;0;10;11;0;0
2019-11-28 07:00:00;136;64;83;95;3;29;0;4;8;5;0;0
2019-11-28 07:15:00;135;74;100;127;8;1;0;0;8;17;0;0
2019-11-28 07:30:00;136;83;115;134;12;24;0;3;20;13;0;0
2019-11-28 07:45:00;144;91;104;130;6;3;0;0;12;13;6;8
2019-11-28 08:00:00;135;87;102;126;6;10;0;0;15;4;0;0
2019-11-28 08:15:00;145;77;99;130;5;29;0;0;17;2;0;0
2019-11-28 08:30:00;133;76;99;107;14;4;0;0;5;4;0;0
2019-11-28 08:45:00;123;81;76;91;8;9;2;0;8;16;0;1
2019-11-28 09:00:00;133;90;85;101;0;8;3;2;16;12;0;3
2019-11-28 09:15:00;130;79;65;81;3;3;0;0;2;2;0;0
2019-11-28 09:30:00;137;73;78;71;11;1;0;2;4;3;3;1
2019-11-28 09:45:00;144;77;78;86;3;8;0;0;3;10;0;0
2019-11-28 10:00:00;111;66;65;91;3;2;0;0;7;8;0;0
2019-11-28 10:15:00;117;79;85;105;6;2;0;0;8;15;0;0
2019-11-28 10:30:00;128;88;85;99;10;12;0;0;18;13;0;0
2019-11-28 10:45:00;122;78;93;113;5;6;0;0;4;3;1;0
