DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-05-23 00:00:00;0;5;5;0;1;4;3;2;1;4;1
2020-05-23 00:15:00;2;4;6;1;3;2;9;2;8;7;5
2020-05-23 00:30:00;0;3;4;1;1;3;5;0;0;4;3
2020-05-23 00:45:00;1;4;10;2;3;5;6;1;3;6;2
2020-05-23 01:00:00;1;2;2;2;1;4;4;1;3;9;1
2020-05-23 01:15:00;2;4;7;2;2;2;1;2;0;7;6
2020-05-23 01:30:00;0;2;2;0;0;2;0;0;1;5;5
2020-05-23 01:45:00;0;2;6;0;0;2;3;3;2;3;4
2020-05-23 02:00:00;0;1;2;0;0;1;3;0;0;4;3
2020-05-23 02:15:00;0;4;2;0;0;0;1;0;1;4;1
2020-05-23 02:30:00;0;0;2;0;0;2;1;0;1;4;1
2020-05-23 02:45:00;0;3;4;1;1;1;1;1;0;4;1
2020-05-23 03:00:00;0;1;2;1;2;0;1;1;1;3;1
2020-05-23 03:15:00;0;0;1;0;0;0;0;0;1;5;1
2020-05-23 03:30:00;0;1;0;0;0;1;0;0;0;0;4
2020-05-23 03:45:00;1;0;1;1;1;0;1;2;0;0;1
2020-05-23 04:00:00;0;1;1;0;0;0;0;0;1;0;0
2020-05-23 04:15:00;0;1;0;0;0;0;1;1;0;1;0
2020-05-23 04:30:00;0;0;2;0;0;0;1;1;1;0;1
2020-05-23 04:45:00;0;2;0;0;0;2;0;0;1;4;1
2020-05-23 05:00:00;0;1;2;0;0;1;3;1;0;1;1
2020-05-23 05:15:00;0;2;4;1;1;0;2;0;0;1;3
2020-05-23 05:30:00;1;6;5;2;3;0;2;2;1;9;3
2020-05-23 05:45:00;0;8;6;2;2;3;5;1;2;4;1
2020-05-23 06:00:00;3;4;6;0;3;0;2;0;3;1;1
2020-05-23 06:15:00;0;7;7;2;2;1;3;1;2;2;2
2020-05-23 06:30:00;7;5;6;1;4;4;6;0;4;6;5
2020-05-23 06:45:00;1;8;4;1;2;1;7;0;3;9;6
2020-05-23 07:00:00;2;10;4;1;2;1;4;0;6;6;5
2020-05-23 07:15:00;1;8;6;3;3;3;5;2;2;10;4
2020-05-23 07:30:00;1;10;13;13;12;4;9;0;10;26;4
2020-05-23 07:45:00;0;9;6;5;5;7;9;1;10;14;4
2020-05-23 08:00:00;2;12;8;5;6;3;6;4;8;3;4
2020-05-23 08:15:00;3;15;6;4;5;1;9;2;9;10;6
2020-05-23 08:30:00;0;12;11;4;4;6;9;3;8;8;12
2020-05-23 08:45:00;2;21;20;4;4;6;8;3;8;11;11
2020-05-23 09:00:00;1;16;23;7;6;3;14;3;8;11;11
2020-05-23 09:15:00;2;15;14;6;8;13;22;12;13;14;14
2020-05-23 09:30:00;6;23;26;6;8;10;22;6;13;14;11
2020-05-23 09:45:00;5;17;25;6;8;4;19;7;18;17;14
2020-05-23 10:00:00;3;16;19;5;7;5;13;4;12;15;17
2020-05-23 10:15:00;5;26;17;8;10;5;17;7;21;21;12
2020-05-23 10:30:00;3;27;19;7;10;3;13;10;16;18;18
2020-05-23 10:45:00;3;30;37;10;11;9;15;6;13;22;19
2020-05-23 11:00:00;3;25;32;7;11;11;16;10;14;17;15
2020-05-23 11:15:00;1;25;32;1;4;10;17;10;15;16;21
2020-05-23 11:30:00;7;27;27;8;12;8;25;13;16;20;22
2020-05-23 11:45:00;6;31;29;7;10;17;22;10;19;14;22
2020-05-23 12:00:00;1;28;42;4;6;15;27;18;10;18;30
2020-05-23 12:15:00;3;31;39;12;14;13;27;11;18;19;22
2020-05-23 12:30:00;6;36;27;7;12;15;32;17;20;20;19
2020-05-23 12:45:00;2;32;28;8;11;15;25;22;21;17;17
2020-05-23 13:00:00;9;22;28;4;11;11;20;15;14;18;23
2020-05-23 13:15:00;6;29;37;4;7;11;36;16;19;21;28
2020-05-23 13:30:00;3;30;39;6;5;10;16;16;15;28;15
2020-05-23 13:45:00;3;37;33;3;6;14;25;24;17;26;34
2020-05-23 14:00:00;3;27;33;6;7;18;28;21;18;14;27
2020-05-23 14:15:00;2;31;36;10;12;16;32;15;16;21;29
2020-05-23 14:30:00;4;34;25;6;9;17;24;21;21;15;20
2020-05-23 14:45:00;2;27;36;6;6;14;22;17;15;11;20
2020-05-23 15:00:00;3;31;24;5;5;17;20;13;16;20;18
2020-05-23 15:15:00;2;30;35;6;6;16;22;12;16;16;28
2020-05-23 15:30:00;2;31;23;3;3;11;15;9;18;17;22
2020-05-23 15:45:00;5;26;26;6;7;17;19;10;8;15;26
2020-05-23 16:00:00;2;19;20;4;6;13;17;12;17;18;16
2020-05-23 16:15:00;4;29;35;5;7;9;22;8;8;13;14
2020-05-23 16:30:00;2;25;28;2;3;10;17;9;15;16;19
2020-05-23 16:45:00;2;19;20;7;9;7;12;12;16;14;17
2020-05-23 17:00:00;3;25;20;4;4;3;11;9;17;13;22
2020-05-23 17:15:00;1;26;24;3;5;15;21;10;9;20;11
2020-05-23 17:30:00;2;22;19;4;6;13;24;5;18;21;27
2020-05-23 17:45:00;10;25;23;6;9;10;20;18;13;21;17
2020-05-23 18:00:00;3;25;23;6;8;17;16;15;12;10;24
2020-05-23 18:15:00;1;24;22;5;6;8;17;11;8;13;18
2020-05-23 18:30:00;5;25;28;2;2;8;14;7;14;15;12
2020-05-23 18:45:00;0;22;19;3;2;9;21;10;18;22;17
2020-05-23 19:00:00;1;22;19;6;7;8;13;7;9;13;12
2020-05-23 19:15:00;6;24;22;4;7;10;14;15;9;13;9
2020-05-23 19:30:00;1;18;19;6;7;8;9;6;9;12;14
2020-05-23 19:45:00;4;15;14;2;3;11;16;4;8;18;13
2020-05-23 20:00:00;2;27;20;3;5;8;13;6;12;14;12
2020-05-23 20:15:00;2;17;10;3;4;8;14;2;6;16;12
2020-05-23 20:30:00;4;16;17;4;7;8;14;4;7;10;8
2020-05-23 20:45:00;3;12;9;2;3;8;16;6;5;10;9
2020-05-23 21:00:00;3;11;13;1;2;0;12;7;5;8;6
2020-05-23 21:15:00;0;7;13;1;2;8;9;5;5;7;3
2020-05-23 21:30:00;1;11;13;2;4;2;3;2;7;9;6
2020-05-23 21:45:00;1;5;4;1;2;1;8;3;5;11;11
2020-05-23 22:00:00;2;12;8;0;1;4;14;1;3;4;2
2020-05-23 22:15:00;2;14;8;3;7;1;11;5;7;7;5
2020-05-23 22:30:00;1;13;4;1;1;4;5;6;2;5;5
2020-05-23 22:45:00;3;8;4;2;3;3;6;3;7;8;5
2020-05-23 23:00:00;2;6;9;2;2;8;13;6;3;12;13
2020-05-23 23:15:00;2;4;13;1;3;2;6;6;3;8;9
2020-05-23 23:30:00;0;7;8;1;1;3;6;4;4;10;5
2020-05-23 23:45:00;0;8;7;3;5;7;11;4;2;18;5
