DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-10-05 00:00:00;0;0;0;1;4;1;1;7;4;0;0
2020-10-05 00:15:00;0;2;0;6;6;4;5;2;2;0;0
2020-10-05 00:30:00;0;0;0;6;3;3;3;4;5;0;0
2020-10-05 00:45:00;0;0;0;3;0;0;1;1;4;2;2
2020-10-05 01:00:00;5;1;1;1;5;3;5;4;8;3;2
2020-10-05 01:15:00;0;3;0;4;5;2;0;2;5;2;2
2020-10-05 01:30:00;0;1;0;3;3;1;2;3;3;0;0
2020-10-05 01:45:00;0;1;0;0;0;0;2;2;3;1;1
2020-10-05 02:00:00;0;0;0;1;2;2;1;4;4;3;2
2020-10-05 02:15:00;1;0;0;0;0;0;2;1;0;0;0
2020-10-05 02:30:00;0;2;0;4;0;0;0;1;1;1;0
2020-10-05 02:45:00;0;1;0;3;3;2;1;2;1;0;0
2020-10-05 03:00:00;0;0;0;4;2;1;1;1;0;0;0
2020-10-05 03:15:00;1;2;0;4;2;1;2;0;1;0;0
2020-10-05 03:30:00;1;2;0;1;0;3;1;2;2;0;0
2020-10-05 03:45:00;0;3;0;6;4;3;1;1;2;1;1
2020-10-05 04:00:00;0;1;0;3;2;1;0;5;2;1;1
2020-10-05 04:15:00;0;0;0;5;4;0;1;5;6;1;1
2020-10-05 04:30:00;0;3;0;5;4;2;4;9;5;1;1
2020-10-05 04:45:00;2;2;0;10;4;1;2;4;7;2;2
2020-10-05 05:00:00;2;3;0;16;9;3;2;29;15;7;6
2020-10-05 05:15:00;1;15;0;12;7;4;3;52;53;18;11
2020-10-05 05:30:00;12;29;2;28;22;6;8;65;66;21;18
2020-10-05 05:45:00;4;23;1;17;16;7;6;57;65;23;15
2020-10-05 06:00:00;1;21;10;32;17;8;9;50;61;9;8
2020-10-05 06:15:00;7;31;1;48;38;5;15;59;72;8;4
2020-10-05 06:30:00;3;41;5;50;40;17;16;88;87;24;16
2020-10-05 06:45:00;10;40;4;57;32;4;22;111;116;25;19
2020-10-05 07:00:00;6;48;5;58;50;12;22;99;106;17;9
2020-10-05 07:15:00;6;35;16;75;40;9;35;149;188;34;30
2020-10-05 07:30:00;17;53;10;104;71;30;32;159;173;36;25
2020-10-05 07:45:00;17;42;7;124;75;24;37;118;152;31;26
2020-10-05 08:00:00;11;52;5;113;67;15;28;97;100;14;9
2020-10-05 08:15:00;16;34;7;96;57;15;36;96;100;15;8
2020-10-05 08:30:00;9;45;6;74;68;15;29;96;106;12;13
2020-10-05 08:45:00;13;31;7;94;55;14;27;91;98;15;12
2020-10-05 09:00:00;15;34;4;80;51;13;26;79;88;8;5
2020-10-05 09:15:00;25;29;5;76;46;10;31;77;82;9;11
2020-10-05 09:30:00;22;27;1;97;52;16;29;77;80;12;10
2020-10-05 09:45:00;12;24;8;103;66;19;34;73;73;11;10
2020-10-05 10:00:00;10;25;2;82;52;18;36;60;67;11;11
2020-10-05 10:15:00;10;29;4;85;66;13;27;68;63;10;9
2020-10-05 10:30:00;9;44;3;90;56;13;37;71;56;10;9
2020-10-05 10:45:00;15;12;2;95;59;15;37;79;64;10;9
2020-10-05 11:00:00;14;21;6;82;64;14;27;77;67;13;11
2020-10-05 11:15:00;20;25;5;105;65;22;28;84;51;8;7
2020-10-05 11:30:00;10;31;5;98;65;15;43;72;68;13;11
2020-10-05 11:45:00;14;24;6;105;68;10;43;86;74;12;14
2020-10-05 12:00:00;12;27;6;102;89;15;48;85;57;14;14
2020-10-05 12:15:00;15;29;5;97;81;17;33;63;66;10;9
2020-10-05 12:30:00;16;36;2;112;81;17;47;59;61;18;16
2020-10-05 12:45:00;20;30;5;94;70;17;34;74;80;14;11
2020-10-05 13:00:00;15;28;5;150;116;25;32;70;71;5;4
2020-10-05 13:15:00;14;32;5;124;118;39;43;71;74;10;9
2020-10-05 13:30:00;13;28;5;111;78;19;45;90;84;14;15
2020-10-05 13:45:00;17;31;3;94;81;13;35;67;71;9;8
2020-10-05 14:00:00;10;29;2;126;98;20;37;59;56;15;12
2020-10-05 14:15:00;13;28;5;153;117;28;41;68;66;11;10
2020-10-05 14:30:00;8;23;4;162;113;20;42;75;71;16;12
2020-10-05 14:45:00;16;30;6;164;117;21;36;82;71;10;10
2020-10-05 15:00:00;13;35;2;153;113;20;42;74;72;15;15
2020-10-05 15:15:00;16;33;4;152;119;21;40;79;74;16;9
2020-10-05 15:30:00;13;36;4;147;129;27;47;72;65;11;11
2020-10-05 15:45:00;11;37;4;149;121;23;48;81;80;11;8
2020-10-05 16:00:00;19;39;3;176;144;27;49;84;89;8;6
2020-10-05 16:15:00;16;45;6;176;144;28;52;79;97;10;7
2020-10-05 16:30:00;20;41;5;174;148;23;52;79;79;14;9
2020-10-05 16:45:00;16;30;6;161;135;37;52;95;86;18;17
2020-10-05 17:00:00;7;35;4;151;122;17;58;80;89;17;12
2020-10-05 17:15:00;16;37;2;167;130;17;56;68;84;26;21
2020-10-05 17:30:00;21;36;4;145;98;28;37;77;84;16;14
2020-10-05 17:45:00;8;39;5;134;102;18;42;74;98;17;14
2020-10-05 18:00:00;12;27;3;115;84;18;52;67;76;12;8
2020-10-05 18:15:00;17;32;6;107;89;27;43;54;78;16;11
2020-10-05 18:30:00;7;25;6;94;72;17;31;52;59;19;17
2020-10-05 18:45:00;17;26;2;96;64;14;42;59;54;11;10
2020-10-05 19:00:00;17;28;2;69;53;11;36;46;41;7;5
2020-10-05 19:15:00;10;19;1;69;51;14;25;45;50;10;5
2020-10-05 19:30:00;7;12;3;59;38;12;33;40;38;6;6
2020-10-05 19:45:00;39;12;4;54;38;8;22;47;44;6;6
2020-10-05 20:00:00;10;11;4;66;52;14;29;51;49;6;3
2020-10-05 20:15:00;6;14;5;66;40;14;19;26;41;8;7
2020-10-05 20:30:00;5;17;3;56;30;6;21;30;23;5;4
2020-10-05 20:45:00;4;14;9;42;26;2;17;22;15;3;3
2020-10-05 21:00:00;5;13;3;45;23;7;17;28;25;9;5
2020-10-05 21:15:00;2;18;3;38;24;7;14;24;29;6;2
2020-10-05 21:30:00;1;6;0;26;13;3;15;18;13;5;5
2020-10-05 21:45:00;6;11;2;37;24;7;14;14;14;2;2
2020-10-05 22:00:00;3;4;1;42;27;21;13;23;16;3;4
2020-10-05 22:15:00;2;8;0;29;26;9;9;21;12;1;1
2020-10-05 22:30:00;1;4;2;25;14;3;9;14;8;1;1
2020-10-05 22:45:00;1;2;1;16;6;10;7;8;7;2;2
2020-10-05 23:00:00;0;8;0;12;15;12;10;1;6;6;4
2020-10-05 23:15:00;1;0;0;16;4;35;5;10;9;4;2
2020-10-05 23:30:00;0;2;0;5;8;53;5;3;1;1;1
2020-10-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
