DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-03-13 00:00:00;4;12;1;4;11;1;0;2;1;0;0;0;0;0
2020-03-13 00:15:00;11;14;0;5;13;2;3;3;6;0;0;0;0;0
2020-03-13 00:30:00;10;12;0;1;6;0;1;0;0;0;0;0;0;0
2020-03-13 00:45:00;7;12;0;7;10;3;3;2;1;0;0;0;0;0
2020-03-13 01:00:00;2;4;0;2;5;4;0;1;0;0;0;0;0;0
2020-03-13 01:15:00;8;6;0;10;7;2;0;1;0;0;0;0;0;0
2020-03-13 01:30:00;2;8;0;4;6;1;2;0;0;0;0;0;0;0
2020-03-13 01:45:00;5;4;0;6;8;1;0;0;0;0;0;0;0;0
2020-03-13 02:00:00;1;3;0;4;7;0;0;1;0;0;0;0;0;0
2020-03-13 02:15:00;4;4;0;3;4;2;1;0;0;0;0;0;0;0
2020-03-13 02:30:00;6;8;0;7;5;0;0;0;0;0;0;0;0;0
2020-03-13 02:45:00;2;6;0;4;11;0;0;0;0;0;0;0;0;0
2020-03-13 03:00:00;6;6;0;4;10;3;0;0;0;0;0;0;0;0
2020-03-13 03:15:00;6;5;0;3;4;1;0;0;0;0;0;0;0;0
2020-03-13 03:30:00;3;4;0;4;9;1;1;0;0;0;0;0;0;0
2020-03-13 03:45:00;8;8;0;6;4;3;0;1;1;0;0;0;0;0
2020-03-13 04:00:00;6;5;0;2;7;1;0;0;0;0;0;0;0;0
2020-03-13 04:15:00;7;9;0;5;15;1;0;0;0;0;0;0;0;0
2020-03-13 04:30:00;8;13;0;8;12;1;1;0;0;0;0;0;0;0
2020-03-13 04:45:00;25;31;0;12;24;1;1;0;0;0;0;0;0;0
2020-03-13 05:00:00;32;50;0;10;27;3;0;1;0;0;0;0;0;0
2020-03-13 05:15:00;106;124;1;37;48;4;1;2;1;0;0;0;0;0
2020-03-13 05:30:00;94;139;1;22;48;4;2;2;0;1;1;0;0;0
2020-03-13 05:45:00;91;131;0;56;75;14;4;3;1;4;0;0;0;0
2020-03-13 06:00:00;73;98;0;68;97;11;1;3;1;2;0;0;0;0
2020-03-13 06:15:00;115;140;0;75;106;29;2;9;3;4;0;0;0;0
2020-03-13 06:30:00;141;182;0;69;100;21;5;12;5;3;8;0;0;0
2020-03-13 06:45:00;148;202;0;67;85;37;6;22;6;1;0;0;0;0
2020-03-13 07:00:00;153;199;0;81;84;61;10;22;3;5;0;0;0;0
2020-03-13 07:15:00;166;191;0;95;106;92;16;30;6;22;1;0;3;0
2020-03-13 07:30:00;158;178;0;121;86;132;36;46;13;16;0;16;4;0
2020-03-13 07:45:00;156;173;0;104;104;94;52;56;25;26;4;0;11;6
2020-03-13 08:00:00;135;154;1;84;80;80;11;26;7;12;0;1;2;0
2020-03-13 08:15:00;112;153;2;81;113;75;11;22;12;14;3;0;0;0
2020-03-13 08:30:00;140;157;5;93;108;68;15;23;8;10;4;4;3;2
2020-03-13 08:45:00;101;131;1;76;100;57;16;26;10;9;0;0;0;0
2020-03-13 09:00:00;116;157;1;61;77;46;10;15;13;14;3;0;2;0
2020-03-13 09:15:00;79;133;1;68;90;53;13;26;18;9;0;0;1;0
2020-03-13 09:30:00;92;132;2;80;91;81;13;29;7;9;2;0;2;1
2020-03-13 09:45:00;103;156;1;79;100;75;13;24;12;5;1;0;0;3
2020-03-13 10:00:00;74;137;1;84;96;60;13;30;12;10;2;8;1;1
2020-03-13 10:15:00;92;149;4;84;93;63;14;24;13;14;7;0;0;2
2020-03-13 10:30:00;83;150;1;90;127;59;22;31;11;10;2;10;0;0
2020-03-13 10:45:00;100;150;3;93;109;60;10;25;12;6;9;2;16;1
2020-03-13 11:00:00;78;124;0;83;119;56;13;33;12;11;5;5;3;0
2020-03-13 11:15:00;85;147;0;107;129;75;21;35;12;7;5;0;0;0
2020-03-13 11:30:00;103;139;1;89;109;64;24;35;10;2;9;1;1;7
2020-03-13 11:45:00;106;146;2;103;116;60;22;40;9;6;4;0;4;2
2020-03-13 12:00:00;114;143;0;90;117;62;16;29;9;7;0;7;3;1
2020-03-13 12:15:00;124;146;2;120;119;62;26;45;25;8;8;1;3;1
2020-03-13 12:30:00;120;158;8;111;99;61;19;42;13;11;9;0;1;2
2020-03-13 12:45:00;104;129;3;93;101;67;21;37;11;8;1;14;0;3
2020-03-13 13:00:00;98;141;0;81;89;53;22;34;20;1;9;44;4;8
2020-03-13 13:15:00;119;134;2;111;111;71;31;50;22;7;2;0;17;4
2020-03-13 13:30:00;158;176;3;119;108;61;21;38;11;10;14;4;3;56
2020-03-13 13:45:00;151;166;1;96;122;74;21;44;20;8;14;0;9;14
2020-03-13 14:00:00;123;165;3;97;96;75;19;44;13;3;4;15;3;5
2020-03-13 14:15:00;86;121;5;109;110;72;20;34;10;8;1;0;14;4
2020-03-13 14:30:00;109;125;2;82;72;70;12;23;8;11;0;6;6;0
