DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-01-31 00:00:00;0;1;2;2;1;1;0;0;0;0;0;0;0
2020-01-31 00:15:00;0;4;1;1;5;3;5;2;0;0;0;0;0
2020-01-31 00:30:00;0;5;1;2;2;1;1;4;0;0;0;0;0
2020-01-31 00:45:00;1;6;1;1;2;6;1;4;0;0;0;0;0
2020-01-31 01:00:00;0;2;2;2;4;1;4;1;0;0;0;0;0
2020-01-31 01:15:00;0;1;1;1;4;2;4;2;0;0;0;0;0
2020-01-31 01:30:00;1;3;2;2;1;2;1;0;0;0;0;0;0
2020-01-31 01:45:00;1;1;2;2;2;4;2;2;0;0;0;0;0
2020-01-31 02:00:00;1;3;1;1;2;3;2;2;0;0;0;0;0
2020-01-31 02:15:00;0;5;5;5;2;2;4;3;0;0;0;0;0
2020-01-31 02:30:00;1;2;1;1;0;0;0;2;0;0;0;0;0
2020-01-31 02:45:00;2;3;2;2;3;1;2;1;0;0;0;0;0
2020-01-31 03:00:00;1;3;1;1;4;2;3;2;0;0;0;0;0
2020-01-31 03:15:00;1;0;4;4;3;3;2;2;0;0;0;0;0
2020-01-31 03:30:00;0;3;4;3;2;1;2;3;0;0;0;0;0
2020-01-31 03:45:00;1;1;8;8;5;4;5;5;0;0;0;0;0
2020-01-31 04:00:00;1;1;2;2;6;6;3;3;0;0;0;0;0
2020-01-31 04:15:00;0;7;1;1;4;5;2;5;0;0;0;0;0
2020-01-31 04:30:00;0;3;7;7;3;0;4;12;0;0;0;0;0
2020-01-31 04:45:00;1;27;25;26;6;8;7;8;0;0;0;0;0
2020-01-31 05:00:00;4;31;59;58;6;9;5;36;0;0;0;0;0
2020-01-31 05:15:00;15;79;106;108;22;8;21;65;0;0;0;0;0
2020-01-31 05:30:00;16;98;125;121;22;39;29;53;0;0;0;0;0
2020-01-31 05:45:00;8;97;60;63;48;124;44;98;0;0;0;0;0
2020-01-31 06:00:00;7;79;28;28;47;120;47;101;0;0;0;0;0
2020-01-31 06:15:00;12;84;41;44;26;38;28;109;0;0;0;0;0
2020-01-31 06:30:00;6;94;53;54;30;27;26;119;0;0;0;0;0
2020-01-31 06:45:00;16;84;59;65;21;18;21;94;0;0;0;0;0
2020-01-31 07:00:00;6;52;56;56;34;20;33;100;0;0;0;0;0
2020-01-31 07:15:00;10;98;47;47;22;32;23;93;0;0;0;0;0
2020-01-31 07:30:00;6;93;42;45;32;37;32;113;0;0;0;0;0
2020-01-31 07:45:00;8;85;36;37;32;39;31;96;0;0;0;0;0
2020-01-31 08:00:00;15;80;36;37;31;31;33;97;0;0;0;0;0
2020-01-31 08:15:00;7;60;27;28;16;30;16;81;0;0;0;0;0
2020-01-31 08:30:00;4;50;23;25;17;29;13;78;0;0;0;0;0
2020-01-31 08:45:00;6;47;28;29;14;29;16;64;0;0;0;0;0
2020-01-31 09:00:00;7;43;17;18;21;15;18;74;0;0;0;0;0
2020-01-31 09:15:00;7;40;19;19;11;20;9;40;0;0;0;0;0
2020-01-31 09:30:00;2;36;24;24;9;19;9;48;0;0;0;0;0
2020-01-31 09:45:00;4;37;24;25;11;17;7;49;0;0;0;0;0
2020-01-31 10:00:00;4;50;25;27;15;22;15;55;0;0;0;0;0
2020-01-31 10:15:00;4;41;24;24;13;19;12;41;0;0;0;0;0
2020-01-31 10:30:00;3;45;21;22;8;25;8;52;0;0;0;0;0
2020-01-31 10:45:00;5;43;24;24;17;23;15;42;0;0;0;0;0
2020-01-31 11:00:00;3;47;13;14;13;23;14;52;0;0;0;0;0
2020-01-31 11:15:00;2;53;28;31;21;27;19;57;0;0;0;0;0
2020-01-31 11:30:00;6;61;26;31;12;37;12;52;0;0;0;0;0
2020-01-31 11:45:00;0;71;25;26;19;41;18;61;0;0;0;0;0
2020-01-31 12:00:00;2;75;18;19;29;50;31;85;0;0;0;0;0
2020-01-31 12:15:00;2;71;28;29;22;37;22;86;0;0;0;0;0
2020-01-31 12:30:00;6;71;34;40;23;27;23;75;0;0;0;0;0
2020-01-31 12:45:00;4;81;43;42;25;36;24;65;0;0;0;0;0
2020-01-31 13:00:00;4;92;52;55;30;43;31;71;0;0;0;0;0
2020-01-31 13:15:00;7;116;70;74;33;33;35;73;0;0;0;0;0
2020-01-31 13:30:00;22;137;86;87;34;47;36;70;0;0;0;0;0
2020-01-31 13:45:00;16;99;79;81;36;63;38;105;0;0;0;0;0
2020-01-31 14:00:00;7;112;48;49;40;112;40;56;0;0;0;0;0
2020-01-31 14:15:00;2;88;32;32;47;143;47;59;0;0;0;0;0
2020-01-31 14:30:00;2;108;33;34;53;111;47;134;0;0;0;0;0
2020-01-31 14:45:00;4;58;31;33;38;54;41;106;0;0;0;0;0
2020-01-31 15:00:00;2;102;31;31;35;62;35;81;0;0;0;0;0
2020-01-31 15:15:00;3;146;35;40;29;54;27;86;0;0;0;0;0
2020-01-31 15:30:00;2;82;25;26;23;37;21;66;0;0;0;0;0
2020-01-31 15:45:00;0;101;16;18;26;37;28;72;0;0;0;0;0
2020-01-31 16:00:00;3;79;23;26;19;32;18;74;0;0;0;0;0
2020-01-31 16:15:00;3;75;27;28;20;31;19;68;0;0;0;0;0
2020-01-31 16:30:00;1;58;17;18;11;24;11;48;0;0;0;0;0
2020-01-31 16:45:00;1;61;12;13;12;25;9;61;0;0;0;0;0
2020-01-31 17:00:00;0;70;10;9;15;33;15;52;0;0;0;0;0
2020-01-31 17:15:00;6;63;18;19;16;23;16;60;0;0;0;0;0
2020-01-31 17:30:00;2;53;13;13;14;27;13;78;0;0;0;0;0
2020-01-31 17:45:00;1;41;18;21;16;28;15;48;0;0;0;0;0
2020-01-31 18:00:00;1;48;13;13;15;21;12;55;0;0;0;0;0
2020-01-31 18:15:00;4;42;16;18;8;24;7;59;0;0;0;0;0
2020-01-31 18:30:00;0;38;11;12;9;18;8;47;0;0;0;0;0
2020-01-31 18:45:00;1;28;6;8;9;9;9;43;0;0;0;0;0
