DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-11-01 00:00:00;8;0;5;8;9
2019-11-01 00:15:00;21;5;9;14;9
2019-11-01 00:30:00;11;1;3;6;7
2019-11-01 00:45:00;7;1;1;4;5
2019-11-01 01:00:00;8;0;6;8;6
2019-11-01 01:15:00;8;3;7;10;7
2019-11-01 01:30:00;10;0;2;2;2
2019-11-01 01:45:00;4;0;2;7;6
2019-11-01 02:00:00;4;1;2;5;7
2019-11-01 02:15:00;11;4;6;9;6
2019-11-01 02:30:00;3;0;5;7;2
2019-11-01 02:45:00;0;0;3;6;1
2019-11-01 03:00:00;4;1;1;3;2
2019-11-01 03:15:00;3;2;4;5;3
2019-11-01 03:30:00;2;0;0;5;3
2019-11-01 03:45:00;5;0;0;3;3
2019-11-01 04:00:00;7;0;1;2;4
2019-11-01 04:15:00;1;0;1;3;5
2019-11-01 04:30:00;0;0;1;7;2
2019-11-01 04:45:00;4;0;1;8;4
2019-11-01 05:00:00;2;1;1;6;1
2019-11-01 05:15:00;0;0;0;4;1
2019-11-01 05:30:00;2;1;1;6;3
2019-11-01 05:45:00;2;0;0;2;3
2019-11-01 06:00:00;3;0;1;3;8
2019-11-01 06:15:00;3;0;3;8;4
2019-11-01 06:30:00;2;0;1;2;1
2019-11-01 06:45:00;1;0;0;1;3
2019-11-01 07:00:00;2;0;3;1;4
2019-11-01 07:15:00;2;0;0;3;11
2019-11-01 07:30:00;6;3;1;2;13
2019-11-01 07:45:00;2;1;2;5;10
2019-11-01 08:00:00;4;0;5;3;14
2019-11-01 08:15:00;13;0;1;4;21
2019-11-01 08:30:00;11;1;2;5;18
2019-11-01 08:45:00;15;3;4;10;19
2019-11-01 09:00:00;17;2;2;2;19
2019-11-01 09:15:00;21;3;7;10;21
2019-11-01 09:30:00;15;4;3;8;29
2019-11-01 09:45:00;38;8;5;10;22
2019-11-01 10:00:00;24;1;4;7;23
2019-11-01 10:15:00;19;4;12;8;27
2019-11-01 10:30:00;21;6;3;18;45
2019-11-01 10:45:00;22;3;8;13;36
2019-11-01 11:00:00;29;5;11;11;37
2019-11-01 11:15:00;29;2;9;13;35
2019-11-01 11:30:00;31;4;6;9;31
2019-11-01 11:45:00;36;3;10;13;49
2019-11-01 12:00:00;31;10;11;14;42
2019-11-01 12:15:00;30;3;4;12;30
2019-11-01 12:30:00;32;7;6;16;27
2019-11-01 12:45:00;20;1;14;10;39
2019-11-01 13:00:00;26;4;6;12;39
2019-11-01 13:15:00;26;6;13;18;42
2019-11-01 13:30:00;42;8;19;17;25
2019-11-01 13:45:00;36;1;12;13;36
2019-11-01 14:00:00;43;2;8;15;39
2019-11-01 14:15:00;39;4;20;11;33
2019-11-01 14:30:00;25;9;8;13;38
2019-11-01 14:45:00;28;0;8;16;46
2019-11-01 15:00:00;21;2;5;11;58
2019-11-01 15:15:00;35;1;11;15;42
2019-11-01 15:30:00;25;9;9;14;54
2019-11-01 15:45:00;32;2;9;12;46
2019-11-01 16:00:00;46;4;9;7;43
2019-11-01 16:15:00;25;6;6;17;53
2019-11-01 16:30:00;31;9;8;23;48
2019-11-01 16:45:00;29;3;8;18;42
2019-11-01 17:00:00;30;8;9;20;38
2019-11-01 17:15:00;30;8;6;12;45
2019-11-01 17:30:00;28;6;4;20;41
2019-11-01 17:45:00;23;9;8;18;41
2019-11-01 18:00:00;32;16;6;13;35
2019-11-01 18:15:00;31;20;5;28;34
2019-11-01 18:30:00;51;41;5;27;36
2019-11-01 18:45:00;25;7;7;13;43
2019-11-01 19:00:00;17;8;6;17;29
2019-11-01 19:15:00;17;9;2;12;36
2019-11-01 19:30:00;20;12;10;20;46
2019-11-01 19:45:00;18;3;11;36;57
2019-11-01 20:00:00;22;8;11;15;26
2019-11-01 20:15:00;12;4;5;14;27
2019-11-01 20:30:00;27;3;9;15;15
2019-11-01 20:45:00;11;2;4;12;18
2019-11-01 21:00:00;15;4;8;8;17
2019-11-01 21:15:00;22;2;8;11;34
2019-11-01 21:30:00;16;1;8;22;52
2019-11-01 21:45:00;15;1;7;14;20
2019-11-01 22:00:00;31;6;8;14;30
2019-11-01 22:15:00;12;4;4;10;14
2019-11-01 22:30:00;18;4;9;26;20
2019-11-01 22:45:00;7;1;6;11;14
2019-11-01 23:00:00;22;4;8;15;10
2019-11-01 23:15:00;5;0;2;4;10
2019-11-01 23:30:00;6;0;2;6;9
2019-11-01 23:45:00;8;0;3;5;4
