DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-05-19 00:00:00;14;12;8;3;0;5;3;0;3
2020-05-19 00:15:00;3;9;9;4;4;1;3;1;1
2020-05-19 00:30:00;15;11;7;3;1;6;4;2;2
2020-05-19 00:45:00;6;6;5;1;0;2;4;1;2
2020-05-19 01:00:00;3;4;1;1;0;3;1;1;2
2020-05-19 01:15:00;3;3;4;2;0;10;5;0;0
2020-05-19 01:30:00;6;5;6;4;1;10;3;0;0
2020-05-19 01:45:00;2;3;4;3;2;6;2;1;2
2020-05-19 02:00:00;4;2;2;0;0;5;4;0;0
2020-05-19 02:15:00;1;3;3;2;3;6;6;0;0
2020-05-19 02:30:00;2;3;3;0;1;14;5;1;1
2020-05-19 02:45:00;7;2;2;2;1;12;4;0;0
2020-05-19 03:00:00;7;3;2;0;0;4;3;0;0
2020-05-19 03:15:00;3;1;1;1;0;7;1;0;0
2020-05-19 03:30:00;7;5;10;5;4;6;5;0;1
2020-05-19 03:45:00;5;4;4;5;4;2;1;0;0
2020-05-19 04:00:00;5;2;1;1;3;11;2;0;1
2020-05-19 04:15:00;5;3;2;0;0;10;4;0;0
2020-05-19 04:30:00;7;3;5;3;1;28;5;0;0
2020-05-19 04:45:00;12;10;4;0;1;18;6;2;3
2020-05-19 05:00:00;27;11;7;5;0;12;12;1;2
2020-05-19 05:15:00;30;20;15;7;2;37;14;2;1
2020-05-19 05:30:00;31;17;26;7;4;51;31;5;4
2020-05-19 05:45:00;45;21;39;9;4;49;52;6;8
2020-05-19 06:00:00;37;28;33;10;7;37;28;4;9
2020-05-19 06:15:00;71;62;51;10;9;59;35;2;5
2020-05-19 06:30:00;69;52;44;5;12;66;62;5;8
2020-05-19 06:45:00;91;95;69;13;12;85;74;5;16
2020-05-19 07:00:00;75;89;69;12;9;51;50;3;12
2020-05-19 07:15:00;98;136;96;18;16;79;61;8;16
