DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-05-26 00:00:00;6;14;9;2;0;5;1;0;0
2020-05-26 00:15:00;3;11;14;8;3;5;3;1;2
2020-05-26 00:30:00;7;7;6;3;3;8;3;0;0
2020-05-26 00:45:00;4;6;6;4;2;3;5;1;2
2020-05-26 01:00:00;9;5;3;0;0;8;8;0;0
2020-05-26 01:15:00;5;4;4;2;2;6;5;0;1
2020-05-26 01:30:00;5;1;0;0;0;6;1;1;1
2020-05-26 01:45:00;5;1;5;0;0;9;5;0;2
2020-05-26 02:00:00;3;3;4;1;1;5;5;0;0
2020-05-26 02:15:00;5;8;6;4;1;9;7;0;0
2020-05-26 02:30:00;2;1;2;0;0;7;3;0;0
2020-05-26 02:45:00;8;5;6;4;3;9;5;0;0
2020-05-26 03:00:00;7;7;4;4;1;5;2;0;0
2020-05-26 03:15:00;2;1;1;0;0;3;3;1;1
2020-05-26 03:30:00;4;7;9;3;1;8;6;0;0
2020-05-26 03:45:00;5;10;10;10;6;6;5;0;0
2020-05-26 04:00:00;4;4;6;2;2;5;5;0;0
2020-05-26 04:15:00;5;10;10;4;3;10;7;0;2
2020-05-26 04:30:00;8;5;2;0;1;13;3;2;4
2020-05-26 04:45:00;12;8;6;1;2;15;10;0;0
2020-05-26 05:00:00;20;11;7;2;0;26;5;0;0
2020-05-26 05:15:00;26;21;19;7;2;44;17;3;3
2020-05-26 05:30:00;25;17;26;8;3;49;29;5;10
2020-05-26 05:45:00;46;31;45;15;6;75;47;5;8
2020-05-26 06:00:00;34;20;36;9;4;39;46;4;11
2020-05-26 06:15:00;60;60;74;16;7;62;59;3;8
2020-05-26 06:30:00;67;63;57;18;12;72;55;7;16
2020-05-26 06:45:00;76;87;70;18;9;86;77;5;9
2020-05-26 07:00:00;105;116;69;23;10;66;60;2;8
2020-05-26 07:15:00;108;144;78;16;12;71;40;8;13
2020-05-26 07:30:00;103;109;71;20;16;88;73;14;26
2020-05-26 07:45:00;104;123;63;16;15;91;79;11;13
2020-05-26 08:00:00;77;80;66;20;13;75;74;9;16
2020-05-26 08:15:00;87;85;74;21;9;88;56;17;21
2020-05-26 08:30:00;73;80;61;9;7;78;69;9;17
2020-05-26 08:45:00;79;61;58;14;10;66;44;8;32
2020-05-26 09:00:00;87;80;89;13;9;76;59;14;15
2020-05-26 09:15:00;75;80;69;18;15;80;53;17;27
2020-05-26 09:30:00;89;75;53;19;7;92;54;10;11
2020-05-26 09:45:00;77;82;78;12;13;93;88;13;12
2020-05-26 10:00:00;74;74;75;12;11;98;78;14;22
2020-05-26 10:15:00;81;93;80;30;13;111;67;5;15
2020-05-26 10:30:00;98;97;63;19;14;97;61;22;26
2020-05-26 10:45:00;100;108;120;31;14;97;84;9;23
2020-05-26 11:00:00;76;82;78;21;15;99;66;11;18
2020-05-26 11:15:00;92;74;75;27;20;88;60;12;18
2020-05-26 11:30:00;87;95;85;15;10;105;86;10;14
2020-05-26 11:45:00;81;89;76;18;15;96;65;7;11
2020-05-26 12:00:00;81;103;79;22;17;102;68;8;18
2020-05-26 12:15:00;101;87;80;20;17;97;83;17;23
2020-05-26 12:30:00;85;86;62;15;12;97;74;23;15
2020-05-26 12:45:00;86;101;71;27;10;101;79;22;23
2020-05-26 13:00:00;82;103;66;26;11;112;86;13;19
2020-05-26 13:15:00;104;114;76;14;11;96;84;10;21
2020-05-26 13:30:00;88;89;77;21;15;94;79;13;18
2020-05-26 13:45:00;95;98;75;19;10;107;74;13;22
2020-05-26 14:00:00;99;94;93;23;13;102;94;10;20
2020-05-26 14:15:00;81;98;84;24;13;97;99;17;21
2020-05-26 14:30:00;113;114;76;23;12;107;91;19;19
2020-05-26 14:45:00;94;103;75;28;9;100;77;9;13
2020-05-26 15:00:00;104;100;71;24;12;105;87;14;25
2020-05-26 15:15:00;96;93;85;25;13;105;88;13;19
2020-05-26 15:30:00;99;91;78;23;13;112;100;9;12
2020-05-26 15:45:00;100;118;86;23;14;116;113;14;15
2020-05-26 16:00:00;86;112;69;29;16;124;100;15;19
2020-05-26 16:15:00;99;139;88;46;18;136;113;16;18
2020-05-26 16:30:00;126;139;80;42;12;123;110;17;30
2020-05-26 16:45:00;105;134;88;27;22;117;114;23;18
2020-05-26 17:00:00;99;172;83;41;11;108;107;19;28
2020-05-26 17:15:00;106;122;78;36;19;121;116;13;34
2020-05-26 17:30:00;46;45;48;18;11;56;73;12;15
2020-05-26 17:45:00;52;66;45;17;11;54;38;15;20
2020-05-26 18:00:00;89;104;65;31;21;89;76;18;32
2020-05-26 18:15:00;89;101;73;34;18;79;83;17;20
2020-05-26 18:30:00;67;87;62;24;15;65;55;13;16
2020-05-26 18:45:00;70;78;54;22;24;71;56;15;31
2020-05-26 19:00:00;61;52;49;16;10;59;45;9;13
2020-05-26 19:15:00;64;73;57;29;19;59;48;10;13
2020-05-26 19:30:00;53;58;44;25;19;66;35;5;13
2020-05-26 19:45:00;43;49;31;16;12;34;37;5;16
2020-05-26 20:00:00;39;42;30;13;11;33;24;5;10
2020-05-26 20:15:00;42;39;42;20;15;49;33;4;10
2020-05-26 20:30:00;32;36;40;11;11;57;28;9;12
2020-05-26 20:45:00;33;34;25;12;9;30;21;5;8
2020-05-26 21:00:00;35;31;25;9;3;32;21;6;6
2020-05-26 21:15:00;34;40;38;13;9;38;26;10;13
2020-05-26 21:30:00;36;24;24;5;5;33;27;4;12
2020-05-26 21:45:00;27;21;17;6;12;36;13;14;14
2020-05-26 22:00:00;27;29;27;11;9;41;23;4;4
2020-05-26 22:15:00;38;35;34;10;6;46;30;6;6
2020-05-26 22:30:00;17;18;14;5;3;26;18;0;1
2020-05-26 22:45:00;20;19;17;6;1;18;10;6;5
2020-05-26 23:00:00;18;13;11;2;4;19;10;2;3
2020-05-26 23:15:00;12;13;9;3;2;12;8;1;0
2020-05-26 23:30:00;4;16;14;5;4;6;6;0;0
