DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-01-26 00:00:00;12;8;5;5;4;17;15;10;3;8;7;4;4
2020-01-26 00:15:00;8;9;0;0;6;16;22;8;6;10;11;4;1
2020-01-26 00:30:00;9;3;1;5;8;20;15;8;8;8;6;0;1
2020-01-26 00:45:00;11;3;2;8;5;18;12;6;2;14;9;2;2
2020-01-26 01:00:00;12;4;1;4;5;17;15;10;3;7;5;2;1
2020-01-26 01:15:00;9;5;0;3;2;11;17;7;7;8;9;4;0
2020-01-26 01:30:00;11;1;1;1;6;11;9;7;8;12;8;3;1
2020-01-26 01:45:00;13;6;2;2;5;10;8;7;7;9;4;1;2
2020-01-26 02:00:00;10;6;2;1;3;8;11;4;4;7;5;2;2
2020-01-26 02:15:00;5;1;3;3;5;9;11;3;7;13;8;6;3
2020-01-26 02:30:00;6;4;0;1;5;11;10;4;3;4;7;2;0
2020-01-26 02:45:00;6;2;1;4;2;7;7;3;3;12;7;0;1
2020-01-26 03:00:00;7;1;3;2;4;9;11;6;5;5;5;4;3
2020-01-26 03:15:00;8;3;2;2;2;8;10;2;2;7;6;3;2
2020-01-26 03:30:00;11;2;0;2;0;4;7;3;3;5;1;1;0
2020-01-26 03:45:00;6;4;0;3;1;6;5;2;1;4;6;1;0
2020-01-26 04:00:00;9;6;1;0;0;5;5;2;0;1;1;1;1
2020-01-26 04:15:00;7;2;0;2;0;1;5;3;1;2;1;0;0
2020-01-26 04:30:00;8;6;0;0;1;4;2;0;0;2;1;1;0
2020-01-26 04:45:00;7;1;0;3;1;6;7;0;0;1;1;1;0
2020-01-26 05:00:00;7;0;3;0;3;5;4;1;0;1;0;0;3
2020-01-26 05:15:00;5;4;0;5;3;3;4;1;1;1;0;0;1
2020-01-26 05:30:00;5;4;4;4;5;4;4;0;1;1;0;0;3
2020-01-26 05:45:00;4;2;0;3;4;5;7;3;2;1;1;2;0
2020-01-26 06:00:00;8;2;2;1;1;4;5;3;1;2;1;0;2
2020-01-26 06:15:00;5;1;1;4;3;3;6;2;1;3;2;0;1
2020-01-26 06:30:00;3;2;1;1;1;6;7;0;0;2;3;1;1
2020-01-26 06:45:00;5;2;1;5;1;5;7;1;2;5;3;0;1
2020-01-26 07:00:00;7;0;1;5;1;13;10;2;1;5;3;2;1
2020-01-26 07:15:00;7;1;0;6;1;12;12;6;1;2;1;2;0
2020-01-26 07:30:00;12;3;3;5;3;8;7;6;8;7;4;0;3
2020-01-26 07:45:00;10;4;3;13;5;14;12;8;7;11;6;2;3
2020-01-26 08:00:00;14;2;3;6;5;11;7;7;2;7;8;2;3
2020-01-26 08:15:00;9;7;3;8;5;10;8;13;7;9;4;1;3
2020-01-26 08:30:00;15;5;2;19;13;15;11;12;8;13;12;4;2
2020-01-26 08:45:00;18;10;4;19;11;18;17;12;9;22;14;2;4
2020-01-26 09:00:00;22;9;3;20;8;22;19;16;5;11;13;2;3
2020-01-26 09:15:00;29;17;4;7;6;29;15;20;16;15;8;2;4
2020-01-26 09:30:00;30;14;6;17;17;41;27;18;12;20;15;2;6
2020-01-26 09:45:00;29;19;23;37;23;41;38;36;23;20;16;6;20
2020-01-26 10:00:00;36;24;19;31;10;27;26;27;9;20;13;4;19
2020-01-26 10:15:00;31;10;12;31;13;36;37;25;17;28;15;3;12
2020-01-26 10:30:00;30;27;18;39;17;30;25;27;13;38;24;7;15
2020-01-26 10:45:00;42;26;14;20;21;46;43;35;18;31;22;6;11
2020-01-26 11:00:00;38;23;6;31;32;47;42;27;14;28;22;5;6
2020-01-26 11:15:00;38;13;5;34;29;35;35;31;18;27;19;6;5
2020-01-26 11:30:00;49;12;8;29;26;52;40;22;15;30;17;9;8
2020-01-26 11:45:00;34;17;17;39;29;54;42;26;16;30;13;10;17
2020-01-26 12:00:00;32;20;10;30;30;53;37;24;17;27;28;10;9
2020-01-26 12:15:00;37;20;9;23;17;48;33;18;12;26;18;4;8
2020-01-26 12:30:00;42;22;12;26;27;50;41;19;14;19;22;10;12
2020-01-26 12:45:00;37;24;15;25;17;52;51;28;15;37;21;5;15
2020-01-26 13:00:00;43;15;7;32;16;46;31;29;15;24;24;8;7
2020-01-26 13:15:00;44;21;11;21;22;59;40;34;28;34;25;14;9
2020-01-26 13:30:00;29;23;14;28;24;46;37;27;25;23;24;12;13
2020-01-26 13:45:00;54;26;13;33;26;57;47;39;24;35;23;5;12
2020-01-26 14:00:00;45;35;16;24;23;60;46;41;30;45;33;10;15
2020-01-26 14:15:00;37;35;13;22;26;57;46;28;21;34;35;5;13
2020-01-26 14:30:00;43;32;18;34;27;59;42;29;18;24;20;12;17
2020-01-26 14:45:00;46;25;12;33;22;79;54;36;24;40;29;8;12
2020-01-26 15:00:00;41;22;7;26;28;53;42;24;19;29;18;8;7
2020-01-26 15:15:00;48;28;11;29;26;55;50;17;12;32;28;8;11
2020-01-26 15:30:00;42;20;10;28;21;58;41;31;24;38;23;9;10
2020-01-26 15:45:00;41;19;19;22;23;60;51;23;21;34;29;4;21
2020-01-26 16:00:00;39;28;12;16;20;62;35;21;18;37;17;13;12
2020-01-26 16:15:00;33;20;12;19;23;69;52;35;22;39;31;10;12
2020-01-26 16:30:00;46;23;20;26;17;72;49;39;29;46;27;13;19
2020-01-26 16:45:00;47;23;22;22;31;65;44;30;20;36;34;14;15
2020-01-26 17:00:00;45;32;9;31;27;51;29;21;18;38;30;10;8
2020-01-26 17:15:00;41;25;12;25;35;43;33;23;21;31;30;9;11
2020-01-26 17:30:00;32;20;11;17;35;57;46;27;28;51;33;11;11
2020-01-26 17:45:00;44;19;10;35;19;58;48;25;20;30;38;15;10
2020-01-26 18:00:00;33;18;8;17;18;45;36;28;21;38;25;13;8
2020-01-26 18:15:00;50;23;11;23;25;42;45;28;27;51;24;11;10
2020-01-26 18:30:00;35;25;12;23;28;46;40;33;26;31;23;9;13
2020-01-26 18:45:00;39;14;16;21;20;42;30;12;14;31;23;13;16
2020-01-26 19:00:00;41;18;21;18;16;35;21;15;17;35;29;13;18
2020-01-26 19:15:00;36;14;11;12;14;44;36;17;13;29;18;4;9
2020-01-26 19:30:00;33;14;10;13;18;46;31;21;17;32;21;10;11
2020-01-26 19:45:00;32;21;9;18;24;55;39;15;10;16;16;8;9
2020-01-26 20:00:00;28;12;3;15;15;36;29;22;21;21;12;5;2
2020-01-26 20:15:00;25;12;5;10;15;31;23;16;12;18;10;10;5
2020-01-26 20:30:00;28;11;9;13;15;22;20;11;12;24;17;8;8
2020-01-26 20:45:00;28;10;5;8;11;23;20;16;18;19;22;3;5
2020-01-26 21:00:00;17;8;3;6;8;32;24;11;5;20;16;7;3
2020-01-26 21:15:00;18;10;2;14;7;25;16;9;8;16;19;4;3
2020-01-26 21:30:00;17;6;9;2;13;22;22;14;16;23;8;2;9
2020-01-26 21:45:00;12;4;1;10;10;18;20;17;14;18;15;5;1
2020-01-26 22:00:00;17;7;4;6;9;26;21;13;14;16;8;5;4
2020-01-26 22:15:00;22;9;3;10;6;20;14;9;6;7;7;1;3
