DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-07-27 00:00:00;0;15;0;5;9;0;0
2020-07-27 00:15:00;0;10;7;10;6;3;3
2020-07-27 00:30:00;0;14;6;13;6;0;0
2020-07-27 00:45:00;0;8;6;9;4;0;0
2020-07-27 01:00:00;0;5;7;6;1;0;0
2020-07-27 01:15:00;0;3;1;6;1;0;0
2020-07-27 01:30:00;0;3;2;4;3;0;0
2020-07-27 01:45:00;0;4;1;6;1;0;0
2020-07-27 02:00:00;0;3;2;10;2;0;0
2020-07-27 02:15:00;0;2;4;3;2;0;0
2020-07-27 02:30:00;0;2;3;1;1;0;0
2020-07-27 02:45:00;0;5;1;8;3;0;0
2020-07-27 03:00:00;0;1;0;4;2;0;0
2020-07-27 03:15:00;0;7;2;2;3;0;0
2020-07-27 03:30:00;0;4;1;4;4;0;0
2020-07-27 03:45:00;0;6;2;9;3;0;0
2020-07-27 04:00:00;0;6;3;12;5;0;0
2020-07-27 04:15:00;0;6;2;15;4;0;0
2020-07-27 04:30:00;0;5;4;12;6;0;0
2020-07-27 04:45:00;1;25;11;12;2;0;0
2020-07-27 05:00:00;2;62;43;25;18;1;1
2020-07-27 05:15:00;1;69;64;29;21;0;0
2020-07-27 05:30:00;0;69;66;39;27;1;1
2020-07-27 05:45:00;8;57;60;40;35;2;2
2020-07-27 06:00:00;10;62;50;34;37;5;5
2020-07-27 06:15:00;4;64;77;38;31;4;3
2020-07-27 06:30:00;5;90;99;55;41;5;6
2020-07-27 06:45:00;3;86;104;66;56;3;3
2020-07-27 07:00:00;5;89;111;51;54;6;5
2020-07-27 07:15:00;8;91;104;67;70;3;4
2020-07-27 07:30:00;8;105;117;86;65;6;6
2020-07-27 07:45:00;4;93;110;85;85;2;2
2020-07-27 08:00:00;13;107;95;96;84;6;7
2020-07-27 08:15:00;4;110;102;106;96;2;2
2020-07-27 08:30:00;18;99;99;79;77;6;6
2020-07-27 08:45:00;8;86;108;117;120;2;3
2020-07-27 09:00:00;12;80;88;111;122;4;4
2020-07-27 09:15:00;5;93;99;129;139;3;3
2020-07-27 09:30:00;4;102;96;119;119;4;4
2020-07-27 09:45:00;30;99;98;156;178;3;3
2020-07-27 10:00:00;22;102;96;138;158;2;2
2020-07-27 10:15:00;4;120;119;145;126;4;4
2020-07-27 10:30:00;12;117;101;118;143;5;5
2020-07-27 10:45:00;11;129;117;132;130;3;3
2020-07-27 11:00:00;38;138;124;134;147;4;4
2020-07-27 11:15:00;11;110;93;137;149;2;2
2020-07-27 11:30:00;8;128;105;144;132;6;6
2020-07-27 11:45:00;14;108;89;132;165;3;3
2020-07-27 12:00:00;77;115;91;135;143;3;3
2020-07-27 12:15:00;12;118;96;119;157;4;4
2020-07-27 12:30:00;19;93;85;85;205;5;5
2020-07-27 12:45:00;8;103;83;57;207;1;1
2020-07-27 13:00:00;7;124;110;68;189;6;6
2020-07-27 13:15:00;42;105;106;94;118;3;3
2020-07-27 13:30:00;14;102;119;107;101;6;6
2020-07-27 13:45:00;9;94;104;102;99;2;2
2020-07-27 14:00:00;9;101;94;119;112;2;2
2020-07-27 14:15:00;7;88;106;113;122;4;4
2020-07-27 14:30:00;131;99;105;135;155;6;6
2020-07-27 14:45:00;39;111;106;138;143;2;2
2020-07-27 15:00:00;43;100;99;114;145;5;5
2020-07-27 15:15:00;6;99;95;118;111;3;3
2020-07-27 15:30:00;14;84;79;120;132;5;5
2020-07-27 15:45:00;6;100;100;124;144;3;3
2020-07-27 16:00:00;12;94;95;128;131;3;3
2020-07-27 16:15:00;7;109;87;152;168;3;3
2020-07-27 16:30:00;13;100;109;142;146;4;3
2020-07-27 16:45:00;27;109;118;142;139;5;6
2020-07-27 17:00:00;28;113;116;133;149;3;3
2020-07-27 17:15:00;24;105;103;147;173;3;3
2020-07-27 17:30:00;49;104;103;136;143;4;4
2020-07-27 17:45:00;27;88;116;119;129;5;5
2020-07-27 18:00:00;62;93;96;113;119;3;3
2020-07-27 18:15:00;27;86;72;129;124;4;4
2020-07-27 18:30:00;25;83;95;95;110;5;5
2020-07-27 18:45:00;15;73;89;86;94;4;4
2020-07-27 19:00:00;4;83;73;93;77;4;4
2020-07-27 19:15:00;16;76;71;82;71;3;3
2020-07-27 19:30:00;3;60;65;72;65;4;4
2020-07-27 19:45:00;8;61;59;61;71;3;3
2020-07-27 20:00:00;43;68;75;70;62;1;1
2020-07-27 20:15:00;4;51;56;73;69;4;4
2020-07-27 20:30:00;9;48;62;62;48;3;3
2020-07-27 20:45:00;0;43;65;54;38;1;1
2020-07-27 21:00:00;16;71;68;66;47;3;3
2020-07-27 21:15:00;6;59;57;58;42;1;1
2020-07-27 21:30:00;3;44;39;49;26;1;1
2020-07-27 21:45:00;0;26;21;58;43;1;1
2020-07-27 22:00:00;0;30;23;72;65;2;2
2020-07-27 22:15:00;0;26;28;59;50;2;2
2020-07-27 22:30:00;0;23;23;33;30;2;2
2020-07-27 22:45:00;0;21;19;24;27;1;1
2020-07-27 23:00:00;0;21;22;32;19;2;2
2020-07-27 23:15:00;0;17;26;35;12;1;1
2020-07-27 23:30:00;0;15;11;20;8;1;1
2020-07-27 23:45:00;0;12;2;21;12;0;0
