DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-02-09 00:00:00;12;6;27;9;15;15;8;4;5;5;0;0;0;0
2020-02-09 00:15:00;21;16;34;11;17;10;7;1;10;13;0;0;0;0
2020-02-09 00:30:00;17;9;30;6;16;12;9;1;6;4;0;0;0;0
2020-02-09 00:45:00;19;13;27;7;18;20;7;6;5;7;0;0;0;0
2020-02-09 01:00:00;17;11;29;6;9;8;4;2;11;10;0;0;0;0
2020-02-09 01:15:00;14;8;28;7;17;10;7;1;5;6;0;0;0;0
2020-02-09 01:30:00;11;12;31;5;16;18;6;1;5;11;0;0;0;0
2020-02-09 01:45:00;16;6;26;5;13;5;4;1;3;5;0;0;0;0
2020-02-09 02:00:00;10;9;25;7;14;13;3;0;5;3;0;0;0;0
2020-02-09 02:15:00;10;11;22;6;11;6;5;0;4;8;0;0;0;0
2020-02-09 02:30:00;11;7;19;4;11;9;4;1;1;6;0;0;0;0
2020-02-09 02:45:00;10;9;22;3;12;7;3;0;3;3;0;0;0;0
2020-02-09 03:00:00;14;5;25;10;7;7;1;1;3;8;0;0;0;0
2020-02-09 03:15:00;9;5;26;12;7;9;3;1;1;7;0;0;0;0
2020-02-09 03:30:00;7;4;23;5;8;4;0;2;2;1;0;0;0;0
2020-02-09 03:45:00;6;5;23;5;13;8;2;1;2;3;0;0;0;0
2020-02-09 04:00:00;5;4;26;6;7;10;1;1;5;2;0;0;0;0
2020-02-09 04:15:00;6;10;30;4;8;10;1;0;1;3;0;0;0;0
2020-02-09 04:30:00;11;9;25;7;11;9;3;0;3;5;0;0;0;0
2020-02-09 04:45:00;6;2;17;3;5;1;2;0;3;3;0;0;0;0
2020-02-09 05:00:00;7;9;16;7;7;4;4;0;4;7;0;0;0;0
2020-02-09 05:15:00;6;5;21;6;7;9;7;3;7;1;0;0;0;0
2020-02-09 05:30:00;10;10;24;1;5;10;5;1;10;8;0;0;0;0
2020-02-09 05:45:00;8;9;18;2;9;7;6;1;5;6;0;0;0;0
2020-02-09 06:00:00;7;5;10;1;1;6;5;2;6;3;0;0;0;0
2020-02-09 06:15:00;5;1;10;2;7;10;8;1;4;3;0;0;0;0
2020-02-09 06:30:00;9;1;12;3;5;8;8;1;3;4;0;0;0;0
2020-02-09 06:45:00;8;4;8;2;6;7;5;0;2;4;0;0;0;0
2020-02-09 07:00:00;5;2;6;1;8;6;3;0;3;5;0;0;0;0
2020-02-09 07:15:00;8;6;14;1;12;8;2;1;5;7;0;0;0;0
2020-02-09 07:30:00;7;7;13;2;8;11;9;4;9;8;0;0;0;0
2020-02-09 07:45:00;14;17;17;7;16;10;13;3;10;14;0;0;0;0
2020-02-09 08:00:00;15;7;32;5;10;7;4;2;11;9;0;0;0;0
2020-02-09 08:15:00;9;9;32;6;16;8;6;2;9;6;0;0;0;0
2020-02-09 08:30:00;15;11;38;6;11;15;8;2;15;14;0;0;0;0
