DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-08-04 00:00:00;2;3;0;0;1;0;0;2;4;0;0;0;0;0
2020-08-04 00:15:00;0;2;1;1;3;1;1;1;7;0;0;0;0;0
2020-08-04 00:30:00;1;3;0;0;0;1;0;0;4;0;0;0;0;0
2020-08-04 00:45:00;3;9;2;2;0;0;0;0;4;0;0;0;0;0
2020-08-04 01:00:00;2;5;1;2;2;0;0;2;4;0;0;0;0;0
2020-08-04 01:15:00;0;1;1;0;3;1;0;3;6;0;0;0;0;0
2020-08-04 01:30:00;0;2;1;0;0;0;0;0;2;0;0;0;0;0
2020-08-04 01:45:00;0;1;2;2;1;0;0;1;2;0;0;0;0;0
2020-08-04 02:00:00;0;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-08-04 02:15:00;0;4;1;2;0;1;1;2;3;0;0;0;0;0
2020-08-04 02:30:00;0;4;1;1;0;0;0;0;2;0;0;0;0;0
2020-08-04 02:45:00;2;2;0;0;0;1;0;2;4;0;0;0;0;0
2020-08-04 03:00:00;1;3;0;0;0;2;0;0;0;0;0;0;0;0
2020-08-04 03:15:00;0;2;0;0;0;0;0;2;2;0;0;0;0;0
2020-08-04 03:30:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-08-04 03:45:00;1;2;1;1;0;0;0;2;3;0;0;0;0;0
2020-08-04 04:00:00;4;5;0;2;0;0;0;1;3;0;0;0;0;0
2020-08-04 04:15:00;0;2;0;0;1;0;0;1;1;0;0;0;0;0
2020-08-04 04:30:00;3;2;0;0;0;0;0;1;1;0;0;0;0;0
2020-08-04 04:45:00;4;6;0;1;0;0;0;4;4;0;0;0;0;0
2020-08-04 05:00:00;1;8;1;3;1;0;0;3;5;0;0;0;0;0
2020-08-04 05:15:00;1;13;6;7;2;1;2;13;22;0;0;0;0;0
2020-08-04 05:30:00;8;11;8;8;2;0;0;29;29;0;0;0;2;2
2020-08-04 05:45:00;9;15;7;12;3;0;0;48;58;0;0;0;0;0
2020-08-04 06:00:00;9;16;11;14;5;1;3;35;39;0;0;0;0;0
2020-08-04 06:15:00;12;26;18;23;2;0;0;35;47;0;0;0;0;0
2020-08-04 06:30:00;19;20;14;17;3;0;0;59;75;0;0;0;0;0
2020-08-04 06:45:00;19;21;26;31;4;1;0;53;73;0;0;0;6;0
2020-08-04 07:00:00;16;20;26;26;12;0;0;56;53;0;0;0;0;0
2020-08-04 07:15:00;34;30;21;26;5;0;0;63;79;0;0;0;0;0
2020-08-04 07:30:00;26;25;13;18;6;0;0;60;75;0;0;0;0;0
2020-08-04 07:45:00;37;50;31;30;6;0;0;85;82;0;0;0;2;0
2020-08-04 08:00:00;26;31;26;26;3;5;0;66;70;1;0;0;2;0
2020-08-04 08:15:00;35;43;23;27;7;5;2;72;60;0;0;0;2;0
2020-08-04 08:30:00;30;38;19;21;9;3;1;52;50;0;0;0;3;0
2020-08-04 08:45:00;18;34;15;20;3;0;0;55;49;5;0;0;2;1
2020-08-04 09:00:00;22;21;11;11;4;4;1;44;40;1;0;0;4;24
2020-08-04 09:15:00;41;38;7;13;6;5;4;34;30;0;0;0;0;0
2020-08-04 09:30:00;35;39;9;10;12;4;1;35;44;0;0;0;4;3
2020-08-04 09:45:00;35;40;8;11;13;1;0;49;28;0;0;0;3;0
2020-08-04 10:00:00;34;31;263;12;7;6;0;39;29;0;0;0;0;4
2020-08-04 10:15:00;38;32;7;11;6;2;1;24;32;0;0;0;0;0
2020-08-04 10:30:00;29;29;6;7;9;5;1;33;34;0;0;0;4;2
