DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-06-25 00:00:00;11;4;18;0;0;0;0;0;0
2020-06-25 00:15:00;11;4;12;0;0;0;0;0;0
2020-06-25 00:30:00;11;9;17;0;0;0;0;0;0
2020-06-25 00:45:00;7;6;15;0;0;0;0;0;0
2020-06-25 01:00:00;9;1;3;2;2;0;0;0;0
2020-06-25 01:15:00;9;5;13;0;0;0;0;0;0
2020-06-25 01:30:00;5;3;5;0;0;0;0;0;0
2020-06-25 01:45:00;9;7;11;0;0;0;0;0;0
2020-06-25 02:00:00;5;8;6;0;0;0;0;0;0
2020-06-25 02:15:00;7;6;4;0;0;0;0;0;0
2020-06-25 02:30:00;3;1;2;0;0;0;0;0;0
2020-06-25 02:45:00;6;5;7;0;0;0;0;0;0
2020-06-25 03:00:00;4;4;7;0;0;0;0;0;0
2020-06-25 03:15:00;8;6;9;0;0;0;0;0;0
2020-06-25 03:30:00;5;2;13;0;0;0;0;0;0
2020-06-25 03:45:00;3;2;5;0;0;0;0;0;0
2020-06-25 04:00:00;4;0;13;0;0;0;0;0;0
2020-06-25 04:15:00;8;5;12;0;0;0;0;0;0
2020-06-25 04:30:00;10;4;15;0;0;0;0;0;0
2020-06-25 04:45:00;12;5;37;0;0;0;0;0;0
2020-06-25 05:00:00;31;11;82;0;0;0;0;0;0
2020-06-25 05:15:00;53;16;111;1;1;0;0;0;0
2020-06-25 05:30:00;52;15;93;1;1;0;0;0;0
2020-06-25 05:45:00;50;9;88;1;1;0;0;0;0
2020-06-25 06:00:00;84;27;103;1;1;0;0;0;0
2020-06-25 06:15:00;116;36;120;1;1;0;0;0;0
2020-06-25 06:30:00;87;35;179;2;1;1;0;0;0
2020-06-25 06:45:00;85;55;149;1;1;0;0;0;0
2020-06-25 07:00:00;104;36;152;1;1;0;0;0;0
2020-06-25 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 07:30:00;89;59;178;2;2;2;0;0;0
2020-06-25 07:45:00;98;71;197;0;0;0;0;0;0
2020-06-25 08:00:00;95;50;176;3;3;0;0;0;0
2020-06-25 08:15:00;97;56;194;2;2;0;0;0;0
2020-06-25 08:30:00;105;62;196;2;2;2;0;0;0
2020-06-25 08:45:00;105;57;192;1;1;2;0;0;0
2020-06-25 09:00:00;115;59;176;3;3;0;0;0;0
2020-06-25 09:15:00;124;52;186;2;2;4;0;0;0
2020-06-25 09:30:00;121;52;175;3;3;0;0;0;0
2020-06-25 09:45:00;113;69;193;2;2;1;0;0;0
2020-06-25 10:00:00;126;67;188;1;2;1;0;0;0
2020-06-25 10:15:00;131;69;208;1;1;0;0;0;0
2020-06-25 10:30:00;134;72;176;3;3;1;0;0;0
2020-06-25 10:45:00;133;57;197;2;2;2;0;0;0
2020-06-25 11:00:00;139;65;183;4;2;3;0;0;0
2020-06-25 11:15:00;118;78;172;3;3;0;0;0;0
2020-06-25 11:30:00;147;65;171;0;0;1;0;0;0
2020-06-25 11:45:00;142;67;198;2;2;2;0;0;0
2020-06-25 12:00:00;128;60;193;3;3;1;0;0;0
2020-06-25 12:15:00;142;70;175;0;0;2;0;0;0
2020-06-25 12:30:00;156;74;193;1;1;1;0;0;0
2020-06-25 12:45:00;133;70;195;5;4;3;0;0;0
2020-06-25 13:00:00;153;61;184;2;2;0;0;0;0
2020-06-25 13:15:00;167;67;209;3;3;2;0;0;0
2020-06-25 13:30:00;138;63;216;4;4;2;0;0;0
2020-06-25 13:45:00;139;67;206;2;3;4;0;0;0
2020-06-25 14:00:00;152;66;186;1;1;2;0;0;0
2020-06-25 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 14:30:00;160;63;181;3;3;3;0;0;0
2020-06-25 14:45:00;169;75;220;1;1;1;0;0;0
2020-06-25 15:00:00;143;65;187;1;1;3;0;0;0
2020-06-25 15:15:00;160;64;210;1;1;2;0;0;0
2020-06-25 15:30:00;169;81;188;2;2;0;0;0;0
2020-06-25 15:45:00;160;79;194;3;3;6;0;0;0
2020-06-25 16:00:00;166;78;203;3;3;2;0;0;0
2020-06-25 16:15:00;170;74;224;2;2;1;0;0;0
2020-06-25 16:30:00;184;79;221;3;2;0;0;0;0
2020-06-25 16:45:00;145;74;222;2;2;2;0;0;0
2020-06-25 17:00:00;169;59;207;0;1;1;0;0;0
2020-06-25 17:15:00;146;78;221;2;3;4;0;0;0
2020-06-25 17:30:00;177;70;207;1;1;3;0;0;0
2020-06-25 17:45:00;148;71;226;2;2;1;0;0;0
2020-06-25 18:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 18:15:00;152;56;199;2;2;1;0;0;0
2020-06-25 18:30:00;153;55;165;2;3;9;0;0;0
2020-06-25 18:45:00;137;59;162;1;1;1;0;0;0
2020-06-25 19:00:00;127;48;172;2;2;1;0;0;0
2020-06-25 19:15:00;107;38;144;0;0;1;0;0;0
2020-06-25 19:30:00;103;50;125;2;2;2;0;0;0
2020-06-25 19:45:00;102;40;123;0;0;0;0;0;0
2020-06-25 20:00:00;80;35;96;2;2;0;0;0;0
2020-06-25 20:15:00;87;40;91;2;2;1;0;0;0
2020-06-25 20:30:00;77;30;103;4;4;1;0;0;0
2020-06-25 21:00:00;58;22;110;2;2;0;0;0;0
2020-06-25 21:15:00;84;26;93;0;0;0;0;0;0
2020-06-25 21:30:00;58;26;68;1;1;0;0;0;0
2020-06-25 21:45:00;63;24;55;1;1;0;0;0;0
2020-06-25 22:00:00;97;29;63;0;0;0;0;0;0
2020-06-25 22:15:00;78;29;60;3;3;0;0;0;0
2020-06-25 22:30:00;64;22;41;4;4;0;0;0;0
2020-06-25 22:45:00;38;15;34;0;0;0;0;0;0
2020-06-25 23:00:00;24;5;36;0;0;0;0;0;0
2020-06-25 23:15:00;32;16;51;2;1;0;0;0;0
2020-06-25 23:30:00;13;6;26;0;0;0;0;0;0
2020-06-25 23:45:00;23;9;21;1;1;0;0;0;0
