DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-10-16 00:00:00;6;7;2;1;0;6;0;0;0;0;0
2019-10-16 00:15:00;11;4;1;1;0;5;3;0;0;0;0
2019-10-16 00:30:00;5;4;0;3;0;8;1;0;0;0;0
2019-10-16 00:45:00;6;2;0;2;0;13;0;0;0;0;0
2019-10-16 01:00:00;3;5;1;1;0;1;0;0;0;0;0
2019-10-16 01:15:00;7;3;2;1;0;1;0;0;0;0;0
2019-10-16 01:30:00;5;3;0;1;0;11;1;0;0;0;0
2019-10-16 01:45:00;8;3;0;0;0;4;0;0;0;0;0
2019-10-16 02:00:00;5;3;1;0;0;5;1;0;0;0;0
2019-10-16 02:15:00;5;2;0;2;0;5;1;0;0;0;0
2019-10-16 02:30:00;5;2;0;1;0;2;0;0;0;0;0
2019-10-16 02:45:00;5;7;0;0;0;5;0;0;0;0;0
2019-10-16 03:00:00;3;2;2;3;0;1;2;0;0;0;0
2019-10-16 03:15:00;1;2;0;1;0;6;0;0;0;0;0
2019-10-16 03:30:00;9;6;0;1;0;5;1;0;0;0;0
2019-10-16 03:45:00;6;1;0;0;0;6;0;0;0;0;0
2019-10-16 04:00:00;13;7;0;0;0;2;2;0;0;0;0
2019-10-16 04:15:00;8;11;0;2;0;5;1;0;0;0;0
2019-10-16 04:30:00;16;7;2;4;0;11;2;0;0;0;0
2019-10-16 04:45:00;10;5;2;5;0;20;2;0;0;0;0
2019-10-16 05:00:00;15;17;1;6;0;47;7;0;0;0;0
2019-10-16 05:15:00;38;33;1;14;0;134;19;0;0;0;0
2019-10-16 05:30:00;49;38;7;22;0;156;9;0;0;0;0
2019-10-16 05:45:00;84;100;13;30;0;126;9;0;0;0;0
2019-10-16 06:00:00;99;92;24;31;0;141;15;0;24;5;0
2019-10-16 06:15:00;75;83;17;20;0;158;12;0;0;2;0
2019-10-16 06:30:00;71;66;15;30;0;158;24;0;0;0;0
2019-10-16 06:45:00;63;77;10;29;0;133;22;0;0;0;0
2019-10-16 07:00:00;58;75;19;36;0;132;27;3;0;0;0
2019-10-16 07:15:00;67;80;9;49;0;124;24;0;0;0;0
2019-10-16 07:30:00;70;67;18;66;0;115;31;0;0;0;0
2019-10-16 07:45:00;85;83;26;72;0;109;106;0;0;0;0
2019-10-16 08:00:00;73;69;25;90;0;112;71;2;0;0;0
2019-10-16 08:15:00;72;72;17;59;0;125;29;0;0;0;0
2019-10-16 08:30:00;69;64;23;54;0;124;18;0;0;0;0
2019-10-16 08:45:00;86;76;23;41;0;137;27;0;2;0;0
2019-10-16 09:00:00;75;65;23;35;0;122;17;0;0;0;0
2019-10-16 09:15:00;63;56;25;39;0;134;14;43;0;0;0
2019-10-16 09:30:00;82;60;20;38;0;117;25;8;0;0;0
2019-10-16 09:45:00;77;62;32;37;0;106;21;0;0;0;0
2019-10-16 10:00:00;104;87;26;37;0;102;26;0;0;0;0
2019-10-16 10:15:00;74;66;31;46;0;89;23;0;0;0;0
2019-10-16 10:30:00;96;80;32;30;0;99;25;0;3;0;0
2019-10-16 10:45:00;71;84;31;53;0;96;26;0;0;0;0
2019-10-16 11:00:00;86;69;42;41;0;82;25;0;0;0;0
2019-10-16 11:15:00;91;98;29;42;0;101;25;0;0;0;0
2019-10-16 11:30:00;91;82;41;45;0;108;70;1;0;0;0
2019-10-16 11:45:00;81;76;44;45;0;92;37;2;2;0;0
2019-10-16 12:00:00;95;84;41;35;0;92;31;0;0;0;0
2019-10-16 12:15:00;81;83;42;34;0;89;17;0;0;4;0
2019-10-16 12:30:00;81;75;41;55;0;100;21;0;0;0;0
2019-10-16 12:45:00;101;76;33;49;0;89;23;0;0;0;0
2019-10-16 13:00:00;98;97;48;37;0;130;26;0;8;0;0
2019-10-16 13:15:00;118;102;53;38;0;135;24;11;0;0;0
2019-10-16 13:30:00;97;96;29;39;0;141;29;0;6;0;0
2019-10-16 13:45:00;117;124;26;41;0;143;20;7;12;0;0
2019-10-16 14:00:00;114;127;35;45;0;98;24;7;0;3;0
2019-10-16 14:15:00;162;172;36;50;0;114;23;6;0;1;0
2019-10-16 14:30:00;143;178;34;42;0;98;28;0;0;0;0
2019-10-16 14:45:00;128;140;31;45;0;93;18;6;14;2;9
2019-10-16 15:00:00;127;132;41;44;0;93;20;0;0;0;0
2019-10-16 15:15:00;153;176;26;33;0;84;16;3;0;0;0
2019-10-16 15:30:00;140;167;39;45;0;107;28;8;0;0;0
2019-10-16 15:45:00;136;159;33;36;0;120;88;2;0;0;0
2019-10-16 16:00:00;143;146;40;51;0;108;30;1;0;0;0
2019-10-16 16:15:00;155;150;39;62;0;116;30;0;3;0;0
2019-10-16 16:30:00;132;139;34;49;0;99;20;0;0;0;0
2019-10-16 16:45:00;145;168;56;42;0;112;26;112;0;5;0
2019-10-16 17:00:00;133;157;40;50;0;104;35;0;0;0;0
2019-10-16 17:15:00;157;150;53;37;0;121;32;0;0;2;0
