DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-11-19 00:00:00;0;11;3;19;5;0;0;0;0;0;0;0;0
2019-11-19 00:15:00;1;12;2;7;2;1;0;0;0;0;0;0;0
2019-11-19 00:30:00;0;15;2;11;4;0;0;0;0;0;0;0;0
2019-11-19 00:45:00;0;9;3;10;1;0;0;0;0;0;0;0;0
2019-11-19 01:00:00;0;10;2;13;4;1;1;1;0;0;0;0;0
2019-11-19 01:15:00;0;15;3;11;7;0;0;0;0;0;0;0;0
2019-11-19 01:30:00;0;6;3;12;2;1;0;0;0;0;0;0;0
2019-11-19 01:45:00;0;11;3;6;2;0;2;2;0;0;0;0;0
2019-11-19 02:00:00;0;9;4;2;0;1;0;0;0;0;0;0;0
2019-11-19 02:15:00;1;11;0;9;3;0;2;2;0;0;0;0;0
2019-11-19 02:30:00;0;13;2;9;1;1;0;1;0;0;0;0;0
2019-11-19 02:45:00;0;12;2;11;1;0;0;1;0;0;0;0;0
2019-11-19 03:00:00;1;14;2;7;5;0;0;0;0;0;0;0;0
2019-11-19 03:15:00;0;10;3;10;5;0;0;1;0;0;0;0;0
2019-11-19 03:30:00;0;16;4;12;5;1;0;0;0;0;0;0;0
2019-11-19 03:45:00;0;11;0;15;3;1;0;0;0;0;0;0;0
2019-11-19 04:00:00;0;16;4;11;5;0;0;0;0;0;0;0;0
2019-11-19 04:15:00;2;21;6;20;4;0;1;2;0;0;0;0;0
2019-11-19 04:30:00;2;23;7;17;2;0;1;1;0;0;0;0;0
2019-11-19 04:45:00;1;29;11;62;27;1;0;3;0;0;0;0;0
2019-11-19 05:00:00;2;31;20;110;75;2;0;3;0;0;0;0;0
2019-11-19 05:15:00;2;46;34;147;166;2;0;5;0;0;0;0;0
2019-11-19 05:30:00;6;70;65;126;135;2;0;2;0;0;0;0;0
2019-11-19 05:45:00;14;101;104;133;142;2;2;4;0;0;0;0;0
2019-11-19 06:00:00;14;125;143;134;142;6;8;8;0;0;0;0;0
2019-11-19 06:15:00;15;138;133;187;180;4;8;12;0;0;0;0;0
2019-11-19 06:30:00;6;96;119;143;170;8;12;8;0;0;1;0;0
2019-11-19 06:45:00;18;87;94;137;166;13;12;13;1;0;10;0;0
2019-11-19 07:00:00;11;85;87;127;153;21;8;9;0;4;11;0;0
2019-11-19 07:15:00;26;71;93;111;142;21;12;11;3;0;0;2;0
2019-11-19 07:30:00;17;67;72;71;104;33;12;13;8;0;11;0;0
2019-11-19 07:45:00;
2019-11-19 08:00:00;
2019-11-19 08:15:00;
2019-11-19 08:30:00;
2019-11-19 08:45:00;
2019-11-19 09:00:00;
2019-11-19 09:15:00;7;22;34;36;44;9;3;5;3;0;5;0;0
2019-11-19 09:30:00;31;83;88;100;94;19;14;31;5;0;6;0;0
2019-11-19 09:45:00;24;92;97;96;85;18;22;32;0;0;5;0;0
2019-11-19 10:00:00;26;75;89;100;88;10;22;20;12;0;6;0;0
2019-11-19 10:15:00;31;87;79;110;90;15;15;27;13;0;9;0;0
2019-11-19 10:30:00;34;102;87;91;84;15;18;19;13;0;1;0;0
2019-11-19 10:45:00;34;95;80;113;62;24;20;34;4;0;4;0;0
2019-11-19 11:00:00;35;86;87;100;67;17;23;43;28;0;6;0;0
2019-11-19 11:15:00;22;90;92;97;65;20;14;31;2;0;4;0;0
2019-11-19 11:30:00;37;105;88;103;67;6;32;40;3;10;1;0;0
2019-11-19 11:45:00;32;93;85;83;54;11;25;28;10;0;20;0;0
2019-11-19 12:00:00;33;97;104;100;83;17;23;32;0;0;8;0;0
2019-11-19 12:15:00;31;103;101;104;76;13;30;41;14;0;11;0;0
2019-11-19 12:30:00;27;100;97;105;72;20;26;30;5;0;2;0;0
2019-11-19 12:45:00;27;95;108;106;91;18;19;31;4;0;2;0;0
2019-11-19 13:00:00;25;114;100;109;95;11;22;30;9;0;1;1;0
2019-11-19 13:15:00;30;109;98;145;144;23;21;25;7;1;19;0;0
2019-11-19 13:30:00;25;90;101;114;115;20;20;28;30;3;0;3;0
2019-11-19 13:45:00;27;123;138;113;111;18;20;30;2;0;17;0;0
2019-11-19 14:00:00;22;117;109;111;95;14;38;31;4;0;6;0;0
2019-11-19 14:15:00;22;160;139;89;88;14;11;21;5;0;1;0;0
2019-11-19 14:30:00;26;167;171;102;92;19;17;26;13;0;6;0;0
2019-11-19 14:45:00;37;181;181;101;81;15;24;31;5;0;10;0;0
2019-11-19 15:00:00;27;162;170;102;80;17;20;26;14;0;1;2;0
2019-11-19 15:15:00;33;157;180;108;98;14;23;38;6;8;7;0;0
2019-11-19 15:30:00;27;160;187;98;85;24;25;26;4;0;9;0;0
2019-11-19 15:45:00;34;175;200;109;93;24;35;30;12;1;9;0;0
2019-11-19 16:00:00;26;169;184;95;81;27;41;55;16;0;7;1;1
2019-11-19 16:15:00;40;156;182;108;112;17;44;37;17;0;2;0;0
2019-11-19 16:30:00;41;175;186;112;108;25;48;49;6;3;0;0;0
2019-11-19 16:45:00;32;130;158;98;91;27;46;44;6;0;7;0;0
2019-11-19 17:00:00;44;152;169;107;116;31;47;60;8;2;2;2;0
2019-11-19 17:15:00;41;144;179;98;117;39;34;42;0;0;3;0;0
2019-11-19 17:30:00;52;144;169;107;104;37;40;48;7;0;3;0;0
2019-11-19 17:45:00;43;146;173;106;85;35;42;57;4;0;4;0;2
2019-11-19 18:00:00;43;166;188;86;77;28;39;44;14;1;2;1;0
2019-11-19 18:15:00;39;140;176;93;86;27;30;42;8;0;2;0;0
2019-11-19 18:30:00;24;113;134;69;55;23;58;47;8;0;13;0;0
2019-11-19 18:45:00;31;110;117;85;79;15;27;37;8;0;4;0;1
2019-11-19 19:00:00;18;100;112;74;50;11;28;33;5;0;96;0;0
2019-11-19 19:15:00;17;85;93;57;35;8;14;18;5;0;0;0;0
2019-11-19 19:30:00;20;83;71;59;34;14;24;29;8;0;3;0;0
2019-11-19 19:45:00;12;68;53;63;41;6;24;24;5;0;5;0;0
2019-11-19 20:00:00;1;65;50;65;29;2;10;16;0;0;3;0;0
2019-11-19 20:15:00;2;56;46;69;37;2;4;5;5;1;0;0;0
2019-11-19 20:30:00;1;55;42;70;43;2;5;8;0;0;0;0;0
2019-11-19 20:45:00;3;44;38;81;59;0;4;9;1;0;0;0;0
2019-11-19 21:00:00;2;57;31;96;106;1;19;14;0;0;0;0;0
2019-11-19 21:15:00;2;50;31;109;108;1;20;12;0;0;0;0;0
2019-11-19 21:30:00;1;58;41;56;46;2;0;2;0;0;0;0;0
2019-11-19 21:45:00;2;104;90;45;18;1;3;4;0;0;0;0;0
2019-11-19 22:00:00;2;140;133;38;16;0;2;3;0;0;0;0;0
2019-11-19 22:15:00;1;104;86;45;30;1;0;1;0;0;0;0;0
2019-11-19 22:30:00;1;59;29;35;20;0;1;1;0;0;0;0;0
2019-11-19 22:45:00;0;26;17;39;12;0;0;2;0;0;0;0;0
2019-11-19 23:00:00;1;31;8;23;12;1;1;1;0;0;0;0;0
2019-11-19 23:15:00;1;16;10;20;7;1;2;2;0;0;0;0;0
2019-11-19 23:30:00;0;12;8;26;14;0;0;0;0;0;0;0;0
2019-11-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
