DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-03-27 00:00:00;2;0;0;2;0;9;1;0;0
2020-03-27 00:15:00;0;1;0;4;0;14;0;0;0
2020-03-27 00:30:00;4;0;0;3;0;12;1;0;0
2020-03-27 00:45:00;3;1;0;1;0;13;1;0;0
2020-03-27 01:00:00;2;1;0;1;0;12;1;0;0
2020-03-27 01:15:00;1;1;0;1;0;14;1;0;0
2020-03-27 01:30:00;3;1;0;3;0;12;0;0;0
2020-03-27 01:45:00;4;0;0;1;0;14;1;0;0
2020-03-27 02:00:00;1;1;0;2;0;12;1;0;0
2020-03-27 02:15:00;2;1;0;2;0;14;1;0;0
2020-03-27 02:30:00;2;1;0;4;0;12;1;0;0
2020-03-27 02:45:00;1;2;0;2;0;13;0;0;0
2020-03-27 03:00:00;3;1;0;0;0;12;1;0;0
2020-03-27 03:15:00;2;0;0;2;0;14;1;0;0
2020-03-27 03:30:00;2;1;0;2;0;12;1;0;0
2020-03-27 03:45:00;0;2;0;4;0;14;1;0;0
2020-03-27 04:00:00;1;0;0;1;0;12;0;0;0
2020-03-27 04:15:00;1;1;0;5;0;13;1;0;0
2020-03-27 04:30:00;4;2;0;7;0;12;1;0;0
2020-03-27 04:45:00;6;1;0;7;0;14;1;0;0
2020-03-27 05:00:00;11;3;0;6;0;10;0;0;0
2020-03-27 05:15:00;29;2;1;14;0;10;1;0;0
2020-03-27 05:30:00;52;9;1;47;0;10;1;0;0
2020-03-27 05:45:00;60;7;1;71;0;10;0;0;0
2020-03-27 06:00:00;51;15;0;48;0;10;1;0;0
2020-03-27 06:15:00;63;21;2;68;0;10;1;0;0
2020-03-27 06:30:00;62;14;5;86;0;10;0;0;0
2020-03-27 06:45:00;68;11;8;83;0;10;1;0;0
2020-03-27 07:00:00;54;7;7;90;0;10;0;0;0
2020-03-27 07:15:00;68;20;6;91;0;10;1;0;0
2020-03-27 07:30:00;54;10;8;91;0;10;1;0;0
2020-03-27 07:45:00;53;16;5;97;0;10;0;0;0
2020-03-27 08:00:00;43;15;4;58;0;10;1;0;0
2020-03-27 08:15:00;47;13;4;77;0;10;1;0;0
2020-03-27 08:30:00;59;10;5;71;0;10;0;0;0
2020-03-27 08:45:00;58;15;13;98;0;10;1;0;0
2020-03-27 09:00:00;51;18;9;74;1;13;1;0;0
