DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-03-06 00:00:00;6;4;0;6;0;9;0;0;0
2020-03-06 00:15:00;2;2;0;4;0;14;1;0;0
2020-03-06 00:30:00;7;1;0;6;0;12;1;0;0
2020-03-06 00:45:00;5;1;0;5;0;13;1;0;0
2020-03-06 01:00:00;4;1;0;4;0;12;1;0;0
2020-03-06 01:15:00;6;1;0;8;0;14;0;0;0
2020-03-06 01:30:00;3;0;0;2;0;12;1;0;0
2020-03-06 01:45:00;2;1;0;4;0;14;1;0;0
2020-03-06 02:00:00;3;0;0;3;0;12;1;0;0
2020-03-06 02:15:00;3;1;0;3;0;14;1;0;0
2020-03-06 02:30:00;2;1;0;4;0;12;0;0;0
2020-03-06 02:45:00;5;3;0;3;0;13;1;0;0
2020-03-06 03:00:00;4;1;0;2;0;12;1;0;0
2020-03-06 03:15:00;1;4;0;2;0;14;1;0;0
2020-03-06 03:30:00;6;1;2;7;0;12;1;0;0
2020-03-06 03:45:00;5;1;0;1;0;14;1;0;0
2020-03-06 04:00:00;3;1;0;7;0;12;0;0;0
2020-03-06 04:15:00;1;2;0;10;0;13;1;0;0
2020-03-06 04:30:00;19;5;3;11;0;12;1;0;0
2020-03-06 04:45:00;32;2;1;12;0;14;1;0;0
2020-03-06 05:00:00;74;4;1;24;0;10;0;0;0
2020-03-06 05:15:00;126;7;0;60;0;10;1;0;0
2020-03-06 05:30:00;128;27;3;131;0;10;1;0;0
2020-03-06 05:45:00;128;30;4;212;0;10;0;0;0
2020-03-06 06:00:00;103;24;0;120;0;10;1;0;0
2020-03-06 06:15:00;103;19;4;157;0;10;0;0;0
2020-03-06 06:30:00;117;13;2;129;3;10;1;0;0
2020-03-06 06:45:00;90;17;8;161;13;10;1;0;0
2020-03-06 07:00:00;100;21;11;204;0;10;0;0;0
2020-03-06 07:15:00;111;6;5;239;0;10;1;0;0
2020-03-06 07:30:00;114;11;7;203;8;10;1;0;0
2020-03-06 07:45:00;121;12;14;190;0;10;0;0;0
2020-03-06 08:00:00;123;11;8;150;7;10;1;0;0
2020-03-06 08:15:00;87;17;8;136;1;10;0;0;0
2020-03-06 08:30:00;105;17;9;157;0;10;1;0;0
2020-03-06 08:45:00;96;16;9;120;0;10;1;0;0
2020-03-06 09:00:00;89;13;7;99;0;13;0;0;0
2020-03-06 09:15:00;89;17;10;106;8;13;1;0;0
2020-03-06 09:30:00;82;13;16;122;23;13;1;0;0
2020-03-06 09:45:00;71;21;10;112;2;13;0;0;0
2020-03-06 10:00:00;80;13;12;87;0;12;1;0;0
2020-03-06 10:15:00;87;18;20;121;5;13;1;0;0
2020-03-06 10:30:00;113;15;20;123;4;13;0;0;0
2020-03-06 10:45:00;84;15;22;107;0;13;1;0;0
2020-03-06 11:00:00;96;16;13;99;0;13;1;0;0
2020-03-06 11:15:00;108;19;13;142;0;13;1;0;0
2020-03-06 11:30:00;94;15;17;122;2;13;0;0;0
2020-03-06 11:45:00;120;8;14;99;3;12;1;0;0
2020-03-06 12:00:00;120;26;17;150;2;13;1;0;0
2020-03-06 12:15:00;128;24;18;146;2;13;0;0;0
2020-03-06 12:30:00;143;28;18;129;6;13;1;0;0
2020-03-06 12:45:00;133;15;11;132;0;13;1;0;0
2020-03-06 13:00:00;140;19;14;153;10;13;1;0;0
2020-03-06 13:15:00;147;16;21;137;14;9;0;0;0
2020-03-06 13:30:00;155;19;21;158;14;10;1;0;0
2020-03-06 13:45:00;150;34;22;192;2;10;0;0;0
2020-03-06 14:00:00;164;23;27;169;4;10;1;0;0
2020-03-06 14:15:00;156;13;21;145;7;10;1;0;0
2020-03-06 14:30:00;152;17;10;163;1;10;0;0;0
2020-03-06 14:45:00;147;13;21;175;1;10;1;0;0
2020-03-06 15:00:00;145;15;21;200;0;10;1;0;0
2020-03-06 15:15:00;159;35;17;157;0;10;0;0;0
2020-03-06 15:30:00;142;17;13;165;1;10;1;0;0
2020-03-06 15:45:00;140;30;15;158;4;10;0;0;0
2020-03-06 16:00:00;143;26;15;149;4;10;1;0;0
2020-03-06 16:15:00;128;22;18;156;1;10;1;0;0
2020-03-06 16:30:00;147;21;19;153;4;10;0;0;0
2020-03-06 16:45:00;105;19;13;153;3;10;1;0;0
