DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-02-08 00:00:00;6;2;0;0;1;0;1;0;2;0;8
2020-02-08 00:15:00;5;3;0;0;0;0;0;0;1;0;8
2020-02-08 00:30:00;5;1;0;0;0;1;0;0;0;0;9
2020-02-08 00:45:00;2;0;0;0;0;0;0;0;0;0;9
2020-02-08 01:00:00;4;0;0;0;0;0;0;0;0;0;9
2020-02-08 01:15:00;3;1;0;0;0;0;0;0;0;0;6
2020-02-08 01:30:00;4;0;0;0;0;0;0;0;1;0;5
2020-02-08 01:45:00;1;0;0;0;0;0;0;0;0;0;7
2020-02-08 02:00:00;0;0;0;0;0;0;0;0;0;0;4
2020-02-08 02:15:00;3;0;0;0;0;0;0;0;0;0;6
2020-02-08 02:30:00;1;0;0;0;0;0;0;0;1;0;4
2020-02-08 02:45:00;6;3;0;0;0;0;0;0;0;0;7
2020-02-08 03:00:00;2;2;0;0;0;0;0;0;2;0;2
2020-02-08 03:15:00;1;0;0;0;0;0;0;0;0;0;4
2020-02-08 03:30:00;2;1;0;0;1;0;1;0;1;0;3
2020-02-08 03:45:00;2;2;0;0;0;0;0;0;0;0;0
2020-02-08 04:00:00;4;0;0;0;0;1;1;1;0;0;3
2020-02-08 04:15:00;1;0;0;0;0;0;0;0;0;0;3
2020-02-08 04:30:00;1;0;0;0;0;0;0;0;0;0;4
2020-02-08 04:45:00;4;0;0;0;1;0;1;0;3;0;7
2020-02-08 05:00:00;8;2;1;1;1;0;1;0;0;1;8
2020-02-08 05:15:00;19;2;3;3;0;1;0;1;0;0;14
2020-02-08 05:30:00;42;17;2;2;3;0;3;0;2;2;30
2020-02-08 05:45:00;92;22;4;4;9;5;9;6;20;0;43
2020-02-08 06:00:00;34;3;1;1;4;3;3;3;10;1;64
2020-02-08 06:15:00;18;4;0;0;2;1;2;1;4;2;27
2020-02-08 06:30:00;7;3;0;0;1;0;1;0;0;1;14
2020-02-08 06:45:00;12;3;0;0;1;0;1;0;0;0;12
2020-02-08 07:00:00;14;3;0;0;0;0;0;0;0;3;7
2020-02-08 07:15:00;15;4;1;1;2;2;2;2;1;2;7
2020-02-08 07:30:00;21;3;0;0;1;0;1;0;0;2;11
2020-02-08 07:45:00;21;3;0;0;3;1;3;1;0;1;9
2020-02-08 08:00:00;10;1;0;0;2;0;2;0;0;3;9
2020-02-08 08:15:00;24;1;1;1;1;1;1;1;4;0;8
2020-02-08 08:30:00;30;2;1;1;0;2;0;1;0;3;16
2020-02-08 08:45:00;26;1;0;0;2;0;2;0;1;0;6
2020-02-08 09:00:00;38;4;0;0;0;0;0;0;0;1;18
2020-02-08 09:15:00;55;8;1;1;3;0;3;0;2;2;17
2020-02-08 09:30:00;62;9;0;0;1;0;1;0;0;1;16
2020-02-08 09:45:00;63;7;1;1;2;1;2;0;0;3;23
2020-02-08 10:00:00;49;4;1;1;5;1;5;1;0;1;21
2020-02-08 10:15:00;57;7;0;0;2;0;2;0;0;1;35
2020-02-08 10:30:00;73;8;1;1;1;2;2;1;0;4;32
2020-02-08 10:45:00;59;12;0;0;4;1;4;1;2;0;41
2020-02-08 11:00:00;75;3;0;0;1;0;1;0;1;2;36
2020-02-08 11:15:00;53;10;0;0;2;2;3;2;0;0;37
2020-02-08 11:30:00;72;10;0;0;0;0;0;0;0;2;44
2020-02-08 11:45:00;68;13;0;0;2;1;2;1;1;1;34
2020-02-08 12:00:00;51;13;1;1;4;0;5;0;5;4;37
2020-02-08 12:15:00;51;9;0;0;4;1;4;1;0;1;46
2020-02-08 12:30:00;50;7;1;1;1;1;2;1;1;3;43
2020-02-08 12:45:00;45;6;1;1;4;0;4;0;3;0;48
2020-02-08 13:00:00;44;1;1;1;1;0;1;0;0;2;56
2020-02-08 13:15:00;54;6;0;0;2;1;2;0;2;5;44
2020-02-08 13:30:00;52;2;1;1;0;0;0;0;0;0;40
2020-02-08 13:45:00;67;5;0;0;4;0;4;0;0;2;54
2020-02-08 14:00:00;51;7;1;1;2;1;4;1;3;4;51
2020-02-08 14:15:00;69;8;2;3;3;1;3;1;1;1;51
2020-02-08 14:30:00;66;12;1;1;5;1;5;1;4;3;75
2020-02-08 14:45:00;52;7;1;1;2;2;2;0;1;0;54
2020-02-08 15:00:00;63;11;0;0;2;0;2;0;1;3;55
2020-02-08 15:15:00;54;4;0;0;2;0;2;0;0;0;48
2020-02-08 15:30:00;70;4;1;1;0;0;0;0;0;1;56
2020-02-08 15:45:00;42;3;0;0;2;0;2;0;1;3;55
2020-02-08 16:00:00;50;7;0;0;2;1;2;1;0;3;42
2020-02-08 16:15:00;55;8;1;1;1;1;1;1;1;0;47
2020-02-08 16:30:00;54;1;0;0;2;0;2;0;0;3;48
2020-02-08 16:45:00;41;11;0;0;5;0;5;0;4;3;43
2020-02-08 17:00:00;39;4;0;1;2;0;2;0;0;1;67
2020-02-08 17:15:00;60;7;0;0;1;0;1;0;0;1;57
2020-02-08 17:30:00;50;6;0;0;0;0;1;0;0;1;62
2020-02-08 17:45:00;41;12;0;0;2;0;2;0;0;2;46
2020-02-08 18:00:00;40;4;2;2;3;0;3;0;2;3;49
2020-02-08 18:15:00;44;5;0;0;3;0;3;0;0;0;60
2020-02-08 18:30:00;42;8;0;0;0;0;0;0;0;1;43
2020-02-08 18:45:00;32;11;0;0;2;1;2;1;0;1;43
2020-02-08 19:00:00;31;0;0;0;2;0;2;0;0;3;38
2020-02-08 19:15:00;36;2;1;1;3;0;3;0;1;0;47
2020-02-08 19:30:00;28;5;0;0;0;1;0;1;1;2;32
2020-02-08 19:45:00;25;3;0;0;3;0;4;1;2;1;38
2020-02-08 20:00:00;13;1;1;1;1;2;1;0;0;2;35
2020-02-08 20:15:00;22;3;0;0;2;0;2;0;0;0;34
2020-02-08 20:30:00;10;0;0;0;0;1;0;1;1;2;22
2020-02-08 20:45:00;12;1;0;0;0;0;0;0;1;0;28
2020-02-08 21:00:00;11;4;1;1;1;0;1;0;0;1;12
2020-02-08 21:15:00;14;0;0;0;0;0;0;0;0;0;13
2020-02-08 21:30:00;15;3;0;0;0;0;0;0;0;0;16
2020-02-08 21:45:00;19;2;0;0;0;0;0;0;1;0;11
2020-02-08 22:00:00;8;0;0;0;0;0;0;0;0;0;10
2020-02-08 22:15:00;14;1;1;1;1;0;1;0;0;0;42
2020-02-08 22:30:00;13;2;0;0;0;0;0;0;0;1;21
2020-02-08 22:45:00;7;2;0;0;0;0;0;0;0;0;15
2020-02-08 23:00:00;6;0;0;0;0;0;0;0;0;0;7
2020-02-08 23:15:00;9;2;0;0;0;0;0;0;0;0;7
2020-02-08 23:30:00;10;3;0;0;1;0;1;0;0;0;5
2020-02-08 23:45:00;5;1;0;0;0;0;0;0;0;0;9
