DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-02-22 00:00:00;9;1;0;0;0;0;0;0;0;0;6
2020-02-22 00:15:00;7;0;0;0;0;0;0;0;0;0;6
2020-02-22 00:30:00;5;0;0;0;0;0;0;0;0;0;9
2020-02-22 00:45:00;6;2;0;0;0;0;0;0;1;1;13
2020-02-22 01:00:00;5;0;0;0;0;0;0;0;0;0;5
2020-02-22 01:15:00;4;1;0;0;0;0;1;0;1;0;8
2020-02-22 01:30:00;4;1;0;0;0;0;0;0;0;0;5
2020-02-22 01:45:00;3;1;0;0;0;0;0;0;0;0;3
2020-02-22 02:00:00;1;2;0;0;1;0;1;0;0;0;3
2020-02-22 02:15:00;8;1;0;0;0;0;0;0;0;0;5
2020-02-22 02:30:00;1;0;0;0;0;0;0;0;0;0;3
2020-02-22 02:45:00;3;0;0;0;0;0;0;0;0;0;5
2020-02-22 03:00:00;1;0;0;0;0;0;0;0;0;0;1
2020-02-22 03:15:00;1;1;0;0;0;0;0;0;0;0;4
2020-02-22 03:30:00;1;1;0;0;1;0;1;0;0;0;6
2020-02-22 03:45:00;3;0;0;0;0;0;0;0;0;0;2
2020-02-22 04:00:00;4;0;0;0;1;0;1;0;2;0;2
2020-02-22 04:15:00;4;0;1;1;0;0;0;0;0;0;6
2020-02-22 04:30:00;2;1;0;0;0;0;0;0;0;0;3
2020-02-22 04:45:00;3;0;0;0;0;0;1;0;1;0;7
2020-02-22 05:00:00;5;0;0;0;0;0;0;0;0;0;11
2020-02-22 05:15:00;9;3;2;2;2;0;2;0;1;0;13
2020-02-22 05:30:00;27;7;3;3;2;1;2;1;3;3;22
2020-02-22 05:45:00;57;17;1;1;9;3;10;2;9;2;42
2020-02-22 06:00:00;30;3;0;0;2;0;3;0;3;1;45
2020-02-22 06:15:00;2;2;0;0;1;0;1;0;0;0;11
2020-02-22 06:30:00;5;1;0;0;0;0;1;0;3;2;8
2020-02-22 06:45:00;7;0;0;0;1;0;1;0;0;0;13
2020-02-22 07:00:00;10;0;0;0;1;0;1;0;0;3;14
2020-02-22 07:15:00;10;5;0;0;1;0;1;0;0;0;10
2020-02-22 07:30:00;15;2;0;0;2;0;2;0;1;3;20
2020-02-22 07:45:00;20;1;0;0;2;0;2;0;1;0;11
2020-02-22 08:00:00;11;1;0;0;2;0;2;0;0;4;13
2020-02-22 08:15:00;16;2;0;0;2;0;2;0;0;1;10
2020-02-22 08:30:00;31;1;0;0;0;0;0;0;0;2;13
2020-02-22 08:45:00;24;3;1;1;3;0;3;1;0;0;18
2020-02-22 09:00:00;38;8;0;0;3;0;3;0;0;3;16
2020-02-22 09:15:00;41;3;0;0;0;0;1;0;0;0;20
2020-02-22 09:30:00;57;5;0;0;0;0;0;0;1;4;18
2020-02-22 09:45:00;50;7;0;0;3;0;3;0;0;0;24
2020-02-22 10:00:00;55;5;1;1;2;0;3;0;1;2;30
2020-02-22 10:15:00;39;3;0;0;3;0;3;0;1;1;38
2020-02-22 10:30:00;54;6;0;0;0;1;1;1;0;3;36
2020-02-22 10:45:00;51;7;0;0;4;1;4;1;0;0;32
2020-02-22 11:00:00;49;4;0;0;2;1;3;1;1;3;29
2020-02-22 11:15:00;56;4;0;0;2;0;2;0;0;0;47
2020-02-22 11:30:00;58;9;2;1;2;0;2;0;0;4;33
2020-02-22 11:45:00;52;6;1;1;2;1;2;1;2;0;41
2020-02-22 12:00:00;46;7;1;1;1;1;1;0;4;3;50
2020-02-22 12:15:00;53;4;0;0;2;0;2;0;0;0;37
2020-02-22 12:30:00;40;5;1;1;0;0;0;0;2;3;50
2020-02-22 12:45:00;47;10;0;0;3;1;3;2;1;1;42
2020-02-22 13:00:00;40;8;1;1;1;1;2;1;1;1;47
2020-02-22 13:15:00;58;4;0;0;1;0;1;0;2;2;41
