DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-08-28 00:00:00;6;8;3;1;1;0;0;6;10;3;2;9;7;4;1;1;0
2020-08-28 00:15:00;6;10;3;3;0;1;2;11;8;4;1;6;15;6;5;6;0
2020-08-28 00:30:00;13;14;12;3;2;5;1;4;5;1;2;5;3;3;1;2;0
2020-08-28 00:45:00;12;8;2;0;0;0;0;9;9;2;0;12;12;2;4;0;0
2020-08-28 01:00:00;7;11;2;0;0;0;0;4;5;4;0;5;3;3;0;0;0
2020-08-28 01:15:00;3;9;0;1;0;0;0;4;6;1;2;7;2;1;7;2;0
2020-08-28 01:30:00;10;6;1;0;0;0;0;3;5;2;1;6;7;2;1;0;0
2020-08-28 01:45:00;9;3;2;0;0;0;0;5;4;2;1;2;4;3;0;1;0
2020-08-28 02:00:00;10;7;2;0;0;0;2;2;1;3;0;1;3;1;0;0;0
2020-08-28 02:15:00;3;4;1;0;0;0;0;2;2;0;1;3;4;2;0;0;0
2020-08-28 02:30:00;9;7;6;0;0;0;0;0;2;0;0;1;1;1;0;2;0
2020-08-28 02:45:00;6;3;1;0;0;0;0;3;2;5;1;3;6;1;0;0;0
2020-08-28 03:00:00;4;9;0;0;0;0;0;4;2;0;0;6;7;2;1;1;0
2020-08-28 03:15:00;7;6;0;0;0;0;0;1;3;1;0;6;4;0;0;0;0
2020-08-28 03:30:00;4;8;0;0;0;0;0;2;2;2;1;3;4;0;0;0;0
2020-08-28 03:45:00;7;2;0;0;0;0;0;3;3;2;0;3;2;1;0;0;0
2020-08-28 04:00:00;8;8;2;0;0;0;0;3;3;3;0;3;5;2;0;0;0
2020-08-28 04:15:00;8;8;2;1;0;0;0;6;3;4;0;4;6;0;2;1;0
2020-08-28 04:30:00;10;12;4;1;0;0;0;3;12;4;2;6;3;1;1;1;0
2020-08-28 04:45:00;17;19;11;0;0;0;0;10;11;8;2;12;7;1;0;2;0
2020-08-28 05:00:00;25;38;29;0;0;1;1;15;12;3;7;25;6;2;40;0;0
2020-08-28 05:15:00;23;51;59;2;0;0;0;12;17;9;4;32;7;3;13;2;0
2020-08-28 05:30:00;33;60;63;1;0;1;0;17;25;14;10;41;26;3;5;1;0
2020-08-28 05:45:00;56;35;39;7;0;3;2;35;39;18;14;39;21;3;5;4;0
2020-08-28 06:00:00;39;47;53;2;0;0;1;69;54;20;15;20;27;8;1;2;0
2020-08-28 06:15:00;78;55;55;1;0;0;1;40;39;19;15;41;19;13;20;7;0
2020-08-28 06:30:00;75;77;84;5;0;2;3;33;38;18;7;48;24;10;15;7;0
2020-08-28 06:45:00;62;64;70;12;1;3;2;40;40;19;18;48;42;24;15;19;0
2020-08-28 07:00:00;64;63;71;4;0;3;1;44;41;14;9;43;38;37;11;7;0
2020-08-28 07:15:00;92;74;62;10;0;1;2;62;46;19;25;54;44;29;16;20;0
2020-08-28 07:30:00;64;83;71;9;0;1;3;51;51;19;19;52;46;33;20;17;0
2020-08-28 07:45:00;84;79;83;12;2;1;2;63;74;32;25;59;50;39;12;18;0
2020-08-28 08:00:00;65;71;86;6;1;0;2;75;54;26;17;44;40;28;15;9;0
